nome n m c insert extractMin dk bkmp upd fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
FLA 1070376 2712798 214013 1171953 1171953 0 0 0 BINH 419 419 1310515181 5686431 889294 392854 970241826 2641102835 63364 0 436643724 5790371
FLA 1070376 2712798 214013 1070376 1070376 101973 0 0 FIBH 594 594 1812677448 13884698 1368449 649347 1404642235 2693371813 99089 0 375869892 9815651
FLA 1070376 2712798 214013 1070376 1070376 101072 0 0 FIBH 588 588 1798294959 13378866 1316625 632016 1390891894 2679077567 83915 0 374082240 9848789
FLA 1070376 2712798 214013 1070376 1070376 101979 0 0 FIBH 623 623 1873646472 16061928 1586231 715016 1478477775 2787137166 145838 0 385080434 10260088
FLA 1070376 2712798 214013 1070376 1070376 101816 0 0 FIBH 624 624 1886070731 16342986 1592464 727936 1486548018 2797254681 160987 0 386243003 10195428
FLA 1070376 2712798 214013 1070376 1070376 101682 0 0 FIBH 621 621 1884576718 16238077 1597912 733056 1470592707 2789258184 154386 0 385977732 9925772
FLA 1070376 2712798 214013 1070376 1070376 101546 0 0 FIBH 579 579 1785567330 13021057 1287742 606517 1368034091 2664918627 83858 0 372499891 9479544
FLA 1070376 2712798 214013 1070376 1070376 102492 0 0 FIBH 618 618 1865135664 15701966 1529305 711730 1467065269 2775104336 141905 0 383370325 10060074
FLA 1070376 2712798 214013 1070376 1070376 101787 0 0 FIBH 619 619 1882484232 16365324 1552399 695982 1468886162 2792451574 157689 0 386354499 10092684
FLA 1070376 2712798 214013 1070376 1070376 101861 0 0 FIBH 621 621 1885425849 16329826 1604440 720320 1470510561 2789430164 158298 0 385808001 9961872
FLA 1070376 2712798 214013 1070376 1070376 101072 0 0 FIBH 583 584 1791331701 13242230 1308744 631333 1381227418 2673375818 83603 0 373711830 9530962
LKS 2758119 6885658 138911 2988050 2988050 0 10172736 0 1LVBQ 762 762 1729128534 32676294 5780772 2422146 1799355770 3562249322 583973 0 646846117 6596824
LKS 2758119 6885658 138911 2985250 2985250 0 13281197 0 1LVBQ 756 756 1778314047 33351586 5590564 2273662 1773278346 3619576714 533406 0 654582268 6510319
LKS 2758119 6885658 138911 2990203 2990203 0 11908079 0 1LVBQ 760 760 1756561877 32950403 5645701 2349144 1798649814 3602716337 526136 0 651265127 6587179
LKS 2758119 6885658 138911 2985162 2985162 0 13600878 0 1LVBQ 753 753 1782778425 33285363 5549912 2242648 1772442655 3647514650 524330 0 655289481 6506485
LKS 2758119 6885658 138911 2987030 2987030 0 10447012 0 1LVBQ 775 775 1728850748 32930695 5829727 2500714 1828138945 3552771499 589467 0 648011889 6688774
LKS 2758119 6885658 138911 2986141 2986141 0 19591757 0 1LVBQ 761 761 1877947087 34272678 5295233 2242369 1787148909 3813898066 371772 0 671394418 6515602
LKS 2758119 6885658 138911 2986380 2986380 0 15590752 0 1LVBQ 762 762 1811850016 33347628 5350686 2321621 1790972786 3693449731 375818 0 658910950 6538761
LKS 2758119 6885658 138911 2989533 2989533 0 11458774 0 1LVBQ 760 760 1749022565 32807421 5679409 2376994 1792636529 3594460370 539519 0 650525029 6587805
LKS 2758119 6885658 138911 2983639 2983639 0 12937850 0 1LVBQ 776 776 1778087411 33601908 5742991 2232158 1822702328 3644634963 618008 0 658708661 6544012
LKS 2758119 6885658 138911 2987321 2987321 0 14805626 0 1LVBQ 768 768 1803057041 33448332 5438823 2176161 1805613980 3674645440 481659 0 659626449 6503596
LKS 2758119 6885658 138911 2986892 2986892 0 12644361 25423 2LVBQ 806 806 2425054082 26423328 3373685 1487430 1863341217 4966595278 347814 0 940080515 6086850
LKS 2758119 6885658 138911 2984557 2984557 0 17076126 34199 2LVBQ 828 828 2656375686 25254132 2864368 1269015 1888092470 5412592024 266267 0 1030102949 5966901
LKS 2758119 6885658 138911 2987511 2987511 0 17528308 34955 2LVBQ 838 838 2677614943 25131312 2881250 1280077 1905813648 5469994006 267972 0 1041048933 6011735
LKS 2758119 6885658 138911 2986435 2986435 0 19557215 39527 2LVBQ 872 872 2784300764 24548015 2860548 1427594 1991667184 5678382019 192714 0 1080987806 6143467
LKS 2758119 6885658 138911 2989220 2989220 0 13501042 26806 2LVBQ 811 811 2472048600 26136177 3289892 1453809 1864283182 5063360010 354245 0 960198683 6097550
LKS 2758119 6885658 138911 2986190 2986190 0 12061011 24203 2LVBQ 796 796 2397399549 26515598 3376840 1486372 1836475301 4910875642 356285 0 928760908 6067726
LKS 2758119 6885658 138911 2986356 2986356 0 17615765 35646 2LVBQ 854 854 2682311569 25116709 2959331 1482087 1959995122 5472224487 211174 0 1041820675 6142760
LKS 2758119 6885658 138911 2986522 2986522 0 13807142 27401 2LVBQ 808 808 2490235756 26028284 3117554 1392252 1856153554 5092762896 295850 0 966688368 6018651
LKS 2758119 6885658 138911 2986617 2986617 0 18277867 36909 2LVBQ 864 864 2717425287 25006026 2888371 1407644 1973242188 5540016943 211438 0 1054456862 6113899
LKS 2758119 6885658 138911 2986290 2986290 0 17057235 34387 2LVBQ 848 848 2649653950 25190991 2942540 1455619 1947738046 5416954610 207408 0 1029862459 6117291
LKS 2758119 6885658 138911 3164761 3164761 0 1291426 21207 3LVBQ 772 772 2424133759 19129268 2759112 1173216 1765457639 4931599171 232888 0 847925354 5828752
LKS 2758119 6885658 138911 3171218 3171218 0 1128793 18519 3LVBQ 788 788 2420892039 19927848 3049090 1350400 1808211538 4916262464 276049 0 846405440 5892183
LKS 2758119 6885658 138911 3167541 3167541 0 977338 16021 3LVBQ 781 782 2408252375 20300259 3113308 1338903 1793837586 4890649047 296946 0 842125942 5751004
LKS 2758119 6885658 138911 3168319 3168319 0 944786 15468 3LVBQ 787 787 2407470699 20409223 3182143 1371508 1809746835 4890412667 298298 0 842686146 5752736
LKS 2758119 6885658 138911 3166501 3166501 0 1306279 21461 3LVBQ 780 780 2427686806 18874436 2622434 1159870 1786419428 4934354847 193867 0 847723504 5852077
LKS 2758119 6885658 138911 3168180 3168180 0 936849 15398 3LVBQ 789 789 2405302291 20526089 3273234 1411490 1816757181 4883788495 310769 0 840923434 5751310
LKS 2758119 6885658 138911 3167185 3167185 0 1407614 23184 3LVBQ 788 788 2434026472 18709913 2734623 1305518 1811351283 4939132178 178700 0 849894309 6053387
LKS 2758119 6885658 138911 3167844 3167844 0 1376453 22659 3LVBQ 789 789 2432089005 18742854 2756137 1331874 1813764402 4942387661 183901 0 850354474 6036917
LKS 2758119 6885658 138911 3167407 3167407 0 1096295 18065 3LVBQ 784 784 2417222142 20365413 3139929 1288644 1794117245 4887736847 339963 0 844426315 5723035
LKS 2758119 6885658 138911 3167004 3167004 0 1062876 17493 3LVBQ 796 796 2414832215 20259677 3265089 1448628 1835280396 4906005482 318263 0 845097177 5883221
LKS 2758119 6885658 138911 4320505 4320505 0 760477 25705 4LVBQ 995 996 3255071691 23016496 2813202 1266992 2269875952 6572879941 189669 0 1124923747 6977734
LKS 2758119 6885658 138911 4308882 4308882 0 725069 24518 4LVBQ 991 991 3240374836 23263169 2888209 1298252 2247891235 6549003828 204410 0 1121252051 6976263
LKS 2758119 6885658 138911 4321415 4321415 0 751087 25397 4LVBQ 991 992 3252940226 23188673 2844824 1274483 2248743161 6566533090 203103 0 1124360058 6976598
LKS 2758119 6885658 138911 4293548 4293548 0 714080 24106 4LVBQ 973 973 3231262170 23352871 2774482 1112634 2208792107 6516923042 219654 0 1117041603 6627403
LKS 2758119 6885658 138911 4321364 4321364 0 523525 17563 4LVBQ 995 995 3242562049 25611365 3478380 1378051 2265532209 6545064680 365141 0 1120038915 6755326
LKS 2758119 6885658 138911 4336019 4336019 0 540275 18182 4LVBQ 1003 1003 3251328516 25520973 3394216 1347391 2279453795 6568621274 358231 0 1124552666 6773910
LKS 2758119 6885658 138911 4319060 4319060 0 749407 25357 4LVBQ 989 989 3254832284 23187103 2792481 1245425 2239392548 6547489419 197836 0 1123914796 6945408
LKS 2758119 6885658 138911 4316642 4316642 0 750912 25376 4LVBQ 1012 1012 3248011932 22897390 2796096 1285465 2307072375 6561781321 184454 0 1123156021 7007094
LKS 2758119 6885658 138911 4318913 4318913 0 680032 23023 4LVBQ 993 993 3247111833 23637950 2913844 1301768 2250977550 6542381308 193302 0 1121106531 6934558
LKS 2758119 6885658 138911 4301034 4301034 0 733672 24772 4LVBQ 971 971 3242330230 23400111 2715919 1081785 2198335364 6525954750 211174 0 1119562369 6643182
LKS 2758119 6885658 138911 3111993 3111993 0 1553223 97441 5LVBQ 854 854 2790376989 17675836 2538054 1116353 1942783914 5630063197 174329 0 945476106 6256198
LKS 2758119 6885658 138911 3114460 3114460 0 1503822 94168 5LVBQ 857 857 2786818187 17872276 2623689 1120455 1945939106 5617394622 196506 0 944273764 6217599
LKS 2758119 6885658 138911 3112852 3112852 0 1047568 65584 5LVBQ 876 876 2754258854 19722975 3377238 1475247 2007690696 5567338877 335733 0 934135210 5956908
LKS 2758119 6885658 138911 3109031 3109031 0 1071284 67202 5LVBQ 878 878 2756685977 19703171 3399829 1493411 2015809551 5569951424 355475 0 933759173 5977280
LKS 2758119 6885658 138911 3112206 3112206 0 1059233 65833 5LVBQ 872 873 2757765002 19561035 3278980 1419930 1990379815 5551464689 321834 0 933685455 5977079
LKS 2758119 6885658 138911 3110748 3110748 0 1473319 92342 5LVBQ 860 860 2781721076 18022059 2707122 1183852 1955317883 5618069180 220541 0 942557403 6200695
LKS 2758119 6885658 138911 3113731 3113731 0 1190828 73589 5LVBQ 863 863 2767897005 19136594 3017995 1299180 1964954415 5583217321 275438 0 938355750 6031533
LKS 2758119 6885658 138911 3111060 3111060 0 1467350 92507 5LVBQ 871 871 2784891047 18168625 2750395 1169220 1988904577 5623899608 233808 0 944278846 6165288
LKS 2758119 6885658 138911 3108824 3108824 0 1598937 101476 5LVBQ 872 872 2790710146 17674154 2737925 1303869 1992703733 5626840763 185313 0 946025034 6418338
LKS 2758119 6885658 138911 3117533 3117533 0 1208959 75034 5LVBQ 866 866 2769232772 19192049 3114409 1339962 1977606391 5590733810 302513 0 938619041 6086438
LKS 2758119 6885658 138911 2990892 2990892 0 2167117 260342 6LVBQ 984 984 3302328507 19167988 2985682 1336616 2244448693 6686721783 267926 0 1100299376 6441333
LKS 2758119 6885658 138911 2987100 2987100 0 1907580 224927 6LVBQ 979 979 3276161620 19521776 3088369 1343307 2227880295 6645634977 279833 0 1092159609 6239011
LKS 2758119 6885658 138911 2986599 2986599 0 2047131 247477 6LVBQ 998 998 3288750775 19749889 3225293 1468826 2269987773 6645515669 313170 0 1095552023 6425958
LKS 2758119 6885658 138911 2986601 2986601 0 1787629 212485 6LVBQ 988 988 3270626839 19998602 3310282 1456594 2257587506 6615302919 325279 0 1087998035 6194982
LKS 2758119 6885658 138911 2986651 2986651 0 2196338 264995 6LVBQ 994 994 3299318495 18952259 3022252 1433230 2271690964 6672463056 238668 0 1098627936 6548053
LKS 2758119 6885658 138911 2987025 2987025 0 2523100 309760 6LVBQ 1000 1000 3324146067 18167198 2834140 1328803 2273532866 6715234068 201052 0 1106217361 6737591
LKS 2758119 6885658 138911 2986357 2986357 0 1894279 224658 6LVBQ 987 988 3276154764 19916132 3261344 1400589 2254357872 6637134124 339056 0 1091313675 6254839
LKS 2758119 6885658 138911 2990392 2990392 0 2403335 290698 6LVBQ 980 980 3318573137 18482154 2759964 1218248 2224331729 6712157419 215312 0 1104802906 6575995
LKS 2758119 6885658 138911 2989146 2989146 0 2012518 240886 6LVBQ 983 983 3286290364 19638252 3122539 1344282 2243940566 6658401153 308883 0 1094988997 6304925
LKS 2758119 6885658 138911 2986413 2986413 0 2010752 242788 6LVBQ 992 992 3283834420 19655203 3240896 1451621 2270987939 6645897825 317764 0 1093883609 6336525
LKS 2758119 6885658 138911 2984920 2758119 226801 11581430 0 1LVBQDK 580 580 1431391292 32907814 4551567 1732769 1378535868 2749521783 501669 0 429450690 6584705
LKS 2758119 6885658 138911 2986382 2758119 228263 10597660 0 1LVBQDK 600 600 1420867866 33528758 4733439 1879728 1434187079 2739559428 537523 0 428139547 6713865
LKS 2758119 6885658 138911 2987290 2758119 229171 10544904 0 1LVBQDK 592 592 1421556081 33346915 4607633 1855744 1412113506 2721246754 486482 0 428491124 6656107
LKS 2758119 6885658 138911 2986902 2758119 228783 17375080 0 1LVBQDK 550 550 1508035972 31020947 3666820 1422615 1290385581 2840020285 228581 0 439206784 6235395
LKS 2758119 6885658 138911 2990299 2758119 232180 13490643 0 1LVBQDK 582 582 1458960851 32366244 4296184 1694873 1382473154 2791584243 388927 0 433507421 6557410
LKS 2758119 6885658 138911 2987546 2758119 229427 9363138 0 1LVBQDK 590 590 1402754538 33333854 4649079 1821672 1406379709 2717045535 527584 0 426239009 6684657
LKS 2758119 6885658 138911 2983650 2758119 225531 13201691 0 1LVBQDK 580 580 1452338460 33319466 4501536 1674762 1376921781 2781542684 545422 0 432733516 6518863
LKS 2758119 6885658 138911 2986432 2758119 228313 15000735 0 1LVBQDK 580 580 1479016169 31819110 4121328 1720661 1376999864 2816681335 296030 0 435561403 6486753
LKS 2758119 6885658 138911 2986456 2758119 228337 20190300 0 1LVBQDK 577 577 1544180143 31258004 3898774 1635723 1354675071 2896325580 241948 0 444177998 6344028
LKS 2758119 6885658 138911 2986657 2758119 228538 17868083 0 1LVBQDK 577 577 1514516952 31327829 3950568 1655039 1358585656 2860348886 254999 0 441011518 6384612
LKS 2758119 6885658 138911 2986424 2758119 228305 15757339 31483 2LVBQDK 631 632 1794473657 31638117 3564072 1440097 1478648193 3337527006 444185 0 482478233 6703755
LKS 2758119 6885658 138911 2986312 2758119 228193 16512155 33356 2LVBQDK 642 642 1805172403 30440141 3385214 1567801 1509798555 3352449850 303592 0 484088798 6730733
LKS 2758119 6885658 138911 2985697 2758119 227578 13268653 26356 2LVBQDK 641 641 1762016124 32578874 3832374 1556543 1504031413 3296526504 495001 0 477868970 6765556
LKS 2758119 6885658 138911 2987454 2758119 229335 12114111 24393 2LVBQDK 643 644 1748890751 33469755 3911221 1608004 1517458096 3286998492 464372 0 476116347 6765498
LKS 2758119 6885658 138911 2988471 2758119 230352 12035351 23918 2LVBQDK 644 644 1747931803 33155684 3905131 1613237 1519733275 3288211759 469624 0 476344349 6771577
LKS 2758119 6885658 138911 2989802 2758119 231683 13588559 26992 2LVBQDK 639 639 1771084586 32407190 3759553 1549724 1498796666 3297883739 466675 0 478963704 6768713
LKS 2758119 6885658 138911 2983245 2758119 225126 17645237 35625 2LVBQDK 627 627 1822187010 31104317 3436799 1357786 1471238046 3383954017 444985 0 486495780 6642326
LKS 2758119 6885658 138911 2986721 2758119 228602 12822718 26027 2LVBQDK 650 650 1755952502 33238782 4004607 1648951 1524479743 3285677447 512382 0 477100702 6796573
LKS 2758119 6885658 138911 2986199 2758119 228080 17880671 35805 2LVBQDK 622 622 1822780763 29601064 3102458 1326990 1452502184 3366562278 278664 0 486008759 6569170
LKS 2758119 6885658 138911 2986590 2758119 228471 13818792 27478 2LVBQDK 633 633 1769381729 31777940 3519692 1497947 1486636541 3310677840 383675 0 479651849 6689624
LKS 2758119 6885658 138911 3165727 2870041 295686 1374286 22592 3LVBQDK 662 662 1974486567 27644254 2901951 1262132 1534188837 3755392287 251484 0 499894433 7060590
LKS 2758119 6885658 138911 3171114 2871605 299509 896166 14690 3LVBQDK 701 701 1967880547 31942854 3984393 1610008 1635665086 3735829141 542815 0 499697880 6885227
LKS 2758119 6885658 138911 3168142 2870742 297400 1378505 22709 3LVBQDK 693 694 1975500826 27998099 3264472 1514261 1611750091 3738367274 299449 0 499626384 7353530
LKS 2758119 6885658 138911 3164869 2869292 295577 1484663 24497 3LVBQDK 662 662 1976284730 27261821 2837762 1225563 1531893048 3755969468 239436 0 500112336 7091385
LKS 2758119 6885658 138911 3167287 2869966 297321 1011721 16620 3LVBQDK 691 691 1970453181 30678999 3659264 1486359 1610956928 3731983154 469712 0 499923112 7066482
LKS 2758119 6885658 138911 3169123 2871125 297998 956645 15769 3LVBQDK 696 696 1968064721 31178317 3955090 1611920 1629300879 3739051081 523071 0 499538730 6799792
LKS 2758119 6885658 138911 3170040 2871286 298754 1242107 20399 3LVBQDK 677 677 1971237315 29092441 3300885 1378282 1572792986 3744891190 366502 0 499974718 7005051
LKS 2758119 6885658 138911 3166990 2870473 296517 1402359 23113 3LVBQDK 690 690 1976888803 27758906 3223364 1498988 1608241515 3754924206 278555 0 500743243 7271409
LKS 2758119 6885658 138911 3167489 2870571 296918 1189878 19571 3LVBQDK 683 683 1973502619 29883328 3538956 1402456 1584675508 3738158597 466191 0 500424971 7023999
LKS 2758119 6885658 138911 3168168 2870767 297401 963252 15838 3LVBQDK 700 700 1968835806 31007110 3909821 1571188 1635205571 3733440297 513280 0 499935503 6796820
LKS 2758119 6885658 138911 4331244 3825564 505680 531619 17968 4LVBQDK 858 858 2661277825 39966792 4159269 1511220 1985109674 5030845573 573515 0 677892312 7445685
LKS 2758119 6885658 138911 4310055 3808157 501898 483332 16259 4LVBQDK 861 861 2650306289 40099241 4200337 1503668 1987076390 5008020299 563976 0 674251956 7508145
LKS 2758119 6885658 138911 4308781 3807954 500827 716400 24319 4LVBQDK 849 849 2649864492 35714453 3276560 1422274 1949788852 5011502416 295591 0 675662069 7904633
LKS 2758119 6885658 138911 4297518 3798946 498572 678544 22996 4LVBQDK 829 829 2646236184 36392786 3294830 1256132 1894084593 4966919348 340902 0 671243120 7394809
LKS 2758119 6885658 138911 4312614 3809853 502761 566109 19125 4LVBQDK 852 852 2651036253 38918089 3935287 1449528 1958853391 5016761498 539344 0 674869800 7433485
LKS 2758119 6885658 138911 4315341 3811565 503776 553939 18748 4LVBQDK 852 852 2652130008 39587337 4051025 1460495 1963675930 5010494820 531038 0 675145568 7311634
LKS 2758119 6885658 138911 4323597 3821033 502564 681187 23057 4LVBQDK 852 853 2662341496 36222213 3366093 1436940 1957866739 5027872868 305904 0 676481485 7612607
LKS 2758119 6885658 138911 4329952 3823436 506516 506509 17028 4LVBQDK 858 858 2661486398 39900075 4072306 1504321 1977288362 5026178005 537427 0 679049819 7372977
LKS 2758119 6885658 138911 4329424 3822560 506864 468324 15747 4LVBQDK 872 872 2659853476 40765663 4395563 1594800 2014766017 5022194968 606709 0 677977656 7452256
LKS 2758119 6885658 138911 4326764 3822578 504186 491635 16569 4LVBQDK 863 863 2656562551 39956686 4170768 1528474 1989632013 5026474568 561003 0 676898916 7640373
LKS 2758119 6885658 138911 3110790 2834796 275994 1303957 82183 5LVBQDK 757 758 2254567257 30336949 3594480 1574620 1755567942 4218457115 412233 0 524051108 7417757
LKS 2758119 6885658 138911 3114179 2835164 279015 1422089 89615 5LVBQDK 750 750 2257976156 29995194 3411853 1450935 1735303901 4232777816 387332 0 524859965 7519942
LKS 2758119 6885658 138911 3109069 2833663 275406 1142251 71072 5LVBQDK 759 759 2251544628 31564349 3845626 1534953 1758426323 4216770629 538176 0 523930828 7263606
LKS 2758119 6885658 138911 3111698 2835038 276660 1128176 70081 5LVBQDK 761 761 2253457983 31712662 3906997 1588876 1771841244 4223918684 530504 0 524192902 7156940
LKS 2758119 6885658 138911 3112318 2835309 277009 1008922 62330 5LVBQDK 759 759 2248251458 31938109 3950658 1559915 1760515010 4215760615 534598 0 523870801 7240520
LKS 2758119 6885658 138911 3108606 2832777 275829 1071360 66013 5LVBQDK 755 756 2250493007 32004472 3845557 1563914 1753743456 4209339642 498928 0 523444332 7160154
LKS 2758119 6885658 138911 3113446 2835876 277570 1561351 98649 5LVBQDK 734 734 2263184975 28242283 3014898 1276890 1698379750 4238854344 294156 0 525252504 7650000
LKS 2758119 6885658 138911 3108265 2833320 274945 1285435 80970 5LVBQDK 755 755 2256361898 30882342 3705396 1444459 1746685611 4214688180 523359 0 524420268 7476734
LKS 2758119 6885658 138911 3110879 2832876 278003 1302306 81478 5LVBQDK 748 748 2253433003 30345147 3493693 1475701 1731497570 4220676302 406114 0 524326735 7456323
LKS 2758119 6885658 138911 3113837 2835845 277992 1347836 84824 5LVBQDK 747 747 2257489113 30697728 3542788 1406793 1723090917 4224083930 473833 0 525021054 7397095
LKS 2758119 6885658 138911 2985295 2758246 227049 2752318 342411 6LVBQDK 818 818 2675235375 29359108 2860379 1253499 1872273605 4961831352 264747 0 556211248 8343835
LKS 2758119 6885658 138911 2988914 2758261 230653 1724006 202602 6LVBQDK 852 852 2650173324 35237127 4002200 1651982 1975792187 4940973188 562173 0 553205228 7657831
LKS 2758119 6885658 138911 2987005 2758257 228748 1981521 236435 6LVBQDK 841 841 2653899985 33355583 3603140 1527176 1948337843 4950245938 441777 0 553753884 7905578
LKS 2758119 6885658 138911 2989292 2758261 231031 2130938 257990 6LVBQDK 844 844 2661644194 33644681 3640908 1516533 1949216626 4949475464 483992 0 554696697 8110140
LKS 2758119 6885658 138911 2987318 2758258 229060 1750521 207692 6LVBQDK 850 850 2650021503 34597204 3953803 1629669 1964982580 4934885038 557582 0 552648695 7698472
LKS 2758119 6885658 138911 2985462 2758233 227229 2197863 266871 6LVBQDK 837 837 2662324137 32844122 3565228 1452210 1926643601 4943011903 490475 0 554029587 7998008
LKS 2758119 6885658 138911 2986741 2758256 228485 1714930 206648 6LVBQDK 856 856 2649437691 35364518 4124578 1700430 1983884646 4929223357 596621 0 552344782 7768858
LKS 2758119 6885658 138911 2985593 2758228 227365 2212407 268706 6LVBQDK 832 833 2660072155 32667968 3517411 1442168 1924570204 4950971614 472408 0 553717425 8174620
LKS 2758119 6885658 138911 2989705 2758248 231457 2177191 263825 6LVBQDK 839 839 2658297136 33003128 3532046 1498917 1935946229 4950791340 446510 0 553934290 8074999
LKS 2758119 6885658 138911 2986901 2758270 228631 2390106 292547 6LVBQDK 847 847 2663328111 30982794 3362677 1573448 1961249871 4954434944 319211 0 555001301 8300321
LKS 2758119 6885658 138911 2986123 2986123 0 0 0 BINH 1143 1143 3463445702 18564993 3151209 1396330 2621246072 6932300733 301315 5 1146742534 15751069
LKS 2758119 6885658 138911 2986623 2986623 0 0 0 BINH 1101 1101 3377530041 16564883 2735653 1201992 2527907442 6769926284 179045 3 1122024088 15085241
LKS 2758119 6885658 138911 2983489 2983489 0 0 0 BINH 1087 1087 3376456280 16789092 2585304 1081582 2494384249 6773701176 203024 0 1121384155 15015324
LKS 2758119 6885658 138911 2990157 2990157 0 0 0 BINH 1128 1128 3444032739 18117363 2972910 1261592 2588366447 6901992341 270136 0 1141510703 15575257
LKS 2758119 6885658 138911 2987048 2987048 0 0 0 BINH 1152 1152 3486112415 18836954 3198056 1390714 2639013815 6983350451 306387 0 1153855996 15792416
LKS 2758119 6885658 138911 2987390 2987390 0 0 0 BINH 1101 1101 3399328460 17228502 2735033 1113592 2520969683 6818460804 237452 0 1128421746 15207949
LKS 2758119 6885658 138911 2987737 2987737 0 0 0 BINH 1089 1089 3368089795 16621568 2605746 1079279 2481482763 6750825525 203771 0 1119270622 14975042
LKS 2758119 6885658 138911 2987009 2987009 0 0 0 BINH 1111 1111 3421236019 17697545 2831402 1138416 2545140332 6857865749 271596 0 1135164758 15325143
LKS 2758119 6885658 138911 2986617 2986617 0 0 0 BINH 1088 1088 3344370573 15975316 2631208 1164139 2494006855 6711228280 164887 0 1112811710 14896462
LKS 2758119 6885658 138911 2990322 2990322 0 0 0 BINH 1113 1113 3416825815 17416470 2806862 1195823 2552533623 6860258142 229744 0 1134060794 15364009
LKS 2758119 6885658 138911 2758119 2758119 224966 0 0 FIBH 1681 1681 5014827006 54826407 5847365 1925383 3980529173 7390948405 1024439 0 1016887324 26468926
LKS 2758119 6885658 138911 2758119 2758119 230505 0 0 FIBH 1719 1719 5054219908 56370441 6064970 2107912 4077484785 7448860247 996338 0 1022071578 27187190
LKS 2758119 6885658 138911 2758119 2758119 228515 0 0 FIBH 1672 1673 4950742004 50274156 5214670 2102694 3968360048 7313216800 626678 0 1007963383 26016700
LKS 2758119 6885658 138911 2758119 2758119 228103 0 0 FIBH 1653 1654 4906287538 48154834 4979414 2094791 3924038705 7256546738 536902 0 1001783135 26155179
LKS 2758119 6885658 138911 2758119 2758119 229826 0 0 FIBH 1736 1736 5099196141 57721845 6438359 2205669 4117412992 7506499710 1099597 0 1028929782 26919007
LKS 2758119 6885658 138911 2758119 2758119 227869 0 0 FIBH 1748 1748 5083536200 57317583 6400562 2353541 4155897578 7497520950 1062482 0 1026844349 27389211
LKS 2758119 6885658 138911 2758119 2758119 229558 0 0 FIBH 1739 1740 5096475428 57202136 6537254 2303283 4133149312 7515463161 1119517 0 1028016429 27094459
LKS 2758119 6885658 138911 2758119 2758119 228885 0 0 FIBH 1753 1753 5121565572 58705451 6455561 2253097 4154304904 7541243870 1078836 0 1031339689 26938524
LKS 2758119 6885658 138911 2758119 2758119 228200 0 0 FIBH 1749 1749 5113513309 58525961 6439581 2196897 4152652019 7525118084 1101250 0 1030192118 27834916
LKS 2758119 6885658 138911 2758119 2758119 227520 0 0 FIBH 1701 1701 5050127349 55286713 5944234 2027906 4021163419 7438166742 973617 0 1020903726 26345499
CTR 14081816 34292496 214013 15086591 15086591 0 11036513 0 1LVBQ 4467 4467 7456500663 236106096 72392020 20885095 10568698862 15444033534 23279985 998 2867683017 27632818
CTR 14081816 34292496 214013 15086264 15086264 0 18770871 0 1LVBQ 4294 4295 7592759392 224659379 62422731 18407601 10165626133 15674773466 19696931 25 2890166689 28945689
CTR 14081816 34292496 214013 15091156 15091156 0 15536498 0 1LVBQ 4285 4286 7528225084 222767479 61346112 18434136 10157412029 15550661500 19527658 0 2872457246 29506941
CTR 14081816 34292496 214013 15089948 15089948 0 13465553 0 1LVBQ 4308 4309 7495141007 225241002 63934803 18769761 10212892482 15496561557 20567258 0 2866614794 29025142
CTR 14081816 34292496 214013 15089938 15089938 0 14261345 0 1LVBQ 4257 4257 7507601895 223844516 63009293 18283266 10104677145 15495514191 19972475 0 2867596616 28807502
CTR 14081816 34292496 214013 15086188 15086188 0 14177080 0 1LVBQ 4406 4407 7515401801 225510623 63303925 18504149 10481093194 15550366822 20242259 0 2874274991 28886981
CTR 14081816 34292496 214013 15092441 15092441 0 12576264 0 1LVBQ 4291 4292 7480708880 225980363 65471987 18847849 10201815742 15467325667 20774474 0 2866297022 28136459
CTR 14081816 34292496 214013 15094158 15094158 0 14872510 0 1LVBQ 4238 4239 7521303484 225186883 63872167 17690599 10019871051 15528701614 20380551 0 2872724892 28127958
CTR 14081816 34292496 214013 15091787 15091787 0 11005015 0 1LVBQ 4543 4544 7472480284 235708895 74743789 21650288 10770376953 15474722204 23165671 696 2876749586 27078077
CTR 14081816 34292496 214013 15090863 15090863 0 15210235 0 1LVBQ 4208 4209 7526982655 222487339 61814737 17342534 9937660032 15560351687 19683721 30 2873304387 28412062
CTR 14081816 34292496 214013 15088948 15088948 0 19322550 38350 2LVBQ 4635 4636 9930780740 207424077 56815095 16009769 10935043430 20332396756 20681873 0 3822128892 26738738
CTR 14081816 34292496 214013 15089563 15089563 0 24432938 48034 2LVBQ 4340 4340 10188597296 197509055 45620830 12347679 10169827215 20856206794 17534188 0 3924233663 27688642
CTR 14081816 34292496 214013 15086063 15086063 0 22718776 45288 2LVBQ 4646 4647 10106516031 205877660 54844501 15643950 10934431594 20682115424 20262697 0 3889888920 26974783
CTR 14081816 34292496 214013 15088399 15088399 0 19104438 37856 2LVBQ 4638 4638 9912295541 207356395 56754655 15849737 10951024798 20309075709 20920099 0 3815461652 26571898
CTR 14081816 34292496 214013 15090651 15090651 0 24924598 49273 2LVBQ 4413 4413 10214021722 200154041 48328315 12712249 10354496989 20910596040 18280115 0 3934090865 27773164
