nome n m c fila cpu_time wall_time l1 l2 llc cycles inst dtlb page_faults rss branch_inst branch_miss
CTR 14081816 34292496 214013 5LVBQ 6152 6154 229863149 300842814 18819649 25684805546 47978880458 42814689 41256 2277352 6345684862 34605612
CTR 14081816 34292496 214013 5LVBQ 6161 6163 230133055 302291255 18862756 25722272728 47978885785 42638425 41256 2277352 6345685926 34589936
CTR 14081816 34292496 214013 5LVBQ 6171 6173 230587753 302801666 18984336 25754051348 47978888209 42830839 41256 2277352 6345686474 34609395
CTR 14081816 34292496 214013 5LVBQ 6164 6165 229568612 301355985 18857581 25717866446 47978886608 42602850 41256 2277352 6345686221 34597992
CTR 14081816 34292496 214013 5LVBQ 6167 6169 231210381 303319179 18899947 25731661656 47978887698 42751893 41256 2277352 6345686306 34597347
CTR 14081816 34292496 214013 5LVBQ 6166 6167 230717545 301682932 18863812 25731793866 47978885504 42775367 41256 2277352 6345685796 34684657
CTR 14081816 34292496 214013 5LVBQ 6170 6172 230327040 302186378 18881205 25759700537 47978882944 42762351 41256 2277352 6345685096 34603213
CTR 14081816 34292496 214013 5LVBQ 6169 6171 230278337 302648724 18933938 25716090408 47978882045 42802885 41256 2277352 6345684938 34594692
CTR 14081816 34292496 214013 6LVBQ 6205 6206 229191711 301039546 18818230 25921604972 48382535256 42834805 41256 2277352 6362001554 35490371
CTR 14081816 34292496 214013 6LVBQ 6222 6224 229757706 302813042 18994119 25958709287 48382535994 42947990 41256 2277352 6362001647 35487446
CTR 14081816 34292496 214013 6LVBQ 6212 6214 229428221 301582213 18833470 25936634190 48382536571 43002668 41256 2277352 6362001891 35487018
CTR 14081816 34292496 214013 6LVBQ 6224 6225 230171308 302664339 18848553 25999330036 48382535264 42893599 41256 2277352 6362001449 35486133
CTR 14081816 34292496 214013 6LVBQ 6216 6218 229088247 302462235 18873954 25930775520 48382534248 42773406 41256 2277352 6362001240 35491322
CTR 14081816 34292496 214013 6LVBQ 6223 6224 229532529 301762862 18890289 25974583165 48382534514 42902263 41256 2277352 6362001143 35505985
CTR 14081816 34292496 214013 6LVBQ 6215 6217 230113721 303375489 18832995 25949333827 48382529394 42826981 41256 2277352 6362000073 35482509
CTR 14081816 34292496 214013 6LVBQ 6212 6214 229729361 302253016 18857893 25934665618 48382531019 42877560 41256 2277352 6362000429 35486614
CTR 14081816 34292496 214013 6LVBQ 6216 6218 229629989 302538420 18897513 25937038953 48382533263 42885270 41256 2277352 6362000906 35487206
CTR 14081816 34292496 214013 6LVBQ 6217 6218 229214345 302154230 18861728 25949805039 48382539367 42784263 41256 2277352 6362002175 35490966
CTR 14081816 34292496 214013 1LVBQDK 5384 5385 352923368 440252985 24416273 21815045236 27107328388 62470472 165023 2662300 3571737335 44759571
CTR 14081816 34292496 214013 1LVBQDK 5293 5294 352327423 440315664 24936321 21323689816 27107327831 61445950 165023 2772304 3571737143 44672214
CTR 14081816 34292496 214013 1LVBQDK 5277 5278 352923813 442015764 24377126 21296990000 27107327788 61412663 165023 2772304 3571737102 44706473
CTR 14081816 34292496 214013 1LVBQDK 5302 5303 352136659 441323610 24837095 21351772699 27107327804 61419046 165023 2772412 3571737118 44684184
CTR 14081816 34292496 214013 1LVBQDK 5274 5275 352408363 440070888 24359772 21267384015 27107327782 61321728 165023 2772412 3571737096 44680678
CTR 14081816 34292496 214013 1LVBQDK 5302 5303 352200643 444077939 24877900 21405609962 27107327806 61394313 165023 2772412 3571737120 44688567
CTR 14081816 34292496 214013 1LVBQDK 5285 5287 352927801 442533555 24531928 21288703398 27107327799 61519832 165023 2772412 3571737113 44770032
CTR 14081816 34292496 214013 1LVBQDK 5288 5289 352163318 442041071 24559965 21295541844 27107327780 61332247 165023 2772412 3571737094 44689140
CTR 14081816 34292496 214013 1LVBQDK 5285 5286 352533738 440644513 24603003 21289447957 27107327796 61380377 165023 2772412 3571737110 44691793
CTR 14081816 34292496 214013 1LVBQDK 5286 5287 352196083 440787729 24578640 21319069552 27107327811 61418548 165023 2772412 3571737125 44707554
CTR 14081816 34292496 214013 2LVBQDK 5738 5739 388374443 449498954 23622817 23396319482 31123490004 62205064 165023 2772412 3834859546 46634988
CTR 14081816 34292496 214013 2LVBQDK 5755 5755 388824184 452099806 23833665 23432367462 31123490330 62215016 165023 2772412 3834859627 46712436
CTR 14081816 34292496 214013 2LVBQDK 5746 5747 389229051 448993460 23714009 23416865484 31123490310 62261086 165023 2772412 3834859607 46862667
CTR 14081816 34292496 214013 2LVBQDK 5759 5760 388533511 451332337 23942768 23455113715 31123490340 62245387 165023 2772412 3834859637 46740577
CTR 14081816 34292496 214013 2LVBQDK 5733 5734 389106638 448439985 23566193 23385201544 31123490295 62268503 165023 2772412 3834859592 46719624
CTR 14081816 34292496 214013 2LVBQDK 5754 5755 388534573 452306394 23836444 23441894535 31123490312 62236789 165023 2772412 3834859609 47029768
CTR 14081816 34292496 214013 2LVBQDK 5775 5777 389184874 455715699 23885376 23530019892 31123490364 62241832 165023 2772412 3834859661 46920738
CTR 14081816 34292496 214013 2LVBQDK 5751 5753 388653837 451752939 23763600 23437931376 31123490320 62246176 165023 2772412 3834859617 46688133
CTR 14081816 34292496 214013 2LVBQDK 5743 5744 389139098 448828576 23605620 23419985926 31123490313 62301504 165023 2772412 3834859610 46751478
CTR 14081816 34292496 214013 2LVBQDK 5763 5765 388634663 452633263 23990907 23472293743 31123490331 62246580 165023 2772412 3834859628 46750106
CTR 14081816 34292496 214013 3LVBQDK 6007 6008 377165190 457888289 23970157 24439223325 35747199379 62595739 178775 2772412 4100905186 37628260
CTR 14081816 34292496 214013 3LVBQDK 6018 6019 376785537 457717512 24217402 24463724262 35747199446 62409740 178775 2827396 4100905196 37773348
CTR 14081816 34292496 214013 3LVBQDK 6008 6008 377059400 456228682 24028254 24434885663 35747199415 62229077 178775 2827396 4100905166 37829634
CTR 14081816 34292496 214013 3LVBQDK 6023 6024 376958673 459724989 24236282 24486969423 35747199439 62421112 178775 2827396 4100905190 37706918
CTR 14081816 34292496 214013 3LVBQDK 6011 6012 377678015 459642815 24060306 24454590852 35747199437 62456795 178775 2827396 4100905188 37631599
CTR 14081816 34292496 214013 3LVBQDK 6025 6025 376965282 460522102 24081040 24510206012 35747199434 62537311 178775 2827396 4100905185 38040338
CTR 14081816 34292496 214013 3LVBQDK 6015 6015 377624840 458582629 24032955 24473272920 35747199442 62462518 178775 2827396 4100905193 37922245
CTR 14081816 34292496 214013 3LVBQDK 6019 6020 377139331 458737776 24211157 24473497293 35747199457 62553002 178775 2827396 4100905208 37650712
CTR 14081816 34292496 214013 3LVBQDK 6011 6012 378001181 458055945 24044743 24439221988 35747199421 62627245 178775 2827396 4100905172 37635351
CTR 14081816 34292496 214013 3LVBQDK 6009 6010 377233237 459314533 24023018 24436670474 35747199419 62633902 178775 2827396 4100905170 37621826
CTR 14081816 34292496 214013 4LVBQDK 7211 7212 462272647 551310806 25373283 29471000410 46298796880 73675364 178775 2827396 5335890419 43194983
CTR 14081816 34292496 214013 4LVBQDK 7216 7217 462276568 556069892 25499293 29457835932 46298797120 73907451 178775 2827396 5335890467 43027385
CTR 14081816 34292496 214013 4LVBQDK 7216 7217 463509518 551597730 25363933 29451477894 46298797115 74170662 178775 2827396 5335890457 42921970
CTR 14081816 34292496 214013 4LVBQDK 7221 7223 462066011 552746602 25716750 29489525895 46298797134 73883919 178775 2827396 5335890481 43083914
CTR 14081816 34292496 214013 4LVBQDK 7233 7234 462937496 552409325 25652628 29563592696 46298797148 74055951 178775 2827396 5335890495 43480473
CTR 14081816 34292496 214013 4LVBQDK 7213 7214 462112893 552793132 25484231 29478139877 46298797127 74014016 178775 2827396 5335890474 43224921
CTR 14081816 34292496 214013 4LVBQDK 7221 7223 462849776 551563085 25275767 29503083510 46298797160 73856304 178775 2827396 5335890507 43077688
CTR 14081816 34292496 214013 4LVBQDK 7210 7212 461842224 552852327 25449331 29442224195 46298797124 73840424 178775 2827396 5335890471 43236939
CTR 14081816 34292496 214013 4LVBQDK 7232 7233 463249533 552529569 25686098 29536252304 46298797146 74075770 178775 2827396 5335890493 43148583
CTR 14081816 34292496 214013 4LVBQDK 7207 7209 461819433 552604144 25532535 29449817706 46298797120 73801921 178775 2827396 5335890467 43227077
CTR 14081816 34292496 214013 5LVBQDK 6380 6380 398006883 460855062 24171566 26189138264 39387392127 61463576 178775 2827396 4231811184 38122268
CTR 14081816 34292496 214013 5LVBQDK 6369 6370 398736785 461898086 24312082 26117218085 39387392344 61412385 178775 2827396 4231811209 38149410
CTR 14081816 34292496 214013 5LVBQDK 6389 6390 398082642 461801437 24199120 26208931699 39387392374 61261952 178775 2827396 4231811239 38375485
CTR 14081816 34292496 214013 5LVBQDK 6373 6374 398594564 461115998 24231339 26136338462 39387392358 61429161 178775 2827396 4231811223 38318425
CTR 14081816 34292496 214013 5LVBQDK 6402 6404 398557033 462304466 24291528 26259750799 39387392405 61514255 178775 2827396 4231811270 38738707
CTR 14081816 34292496 214013 5LVBQDK 6371 6373 398828638 462058219 24257962 26136262295 39387392358 61551469 178775 2827396 4231811223 38415589
CTR 14081816 34292496 214013 5LVBQDK 6375 6376 398626792 460561946 24105498 26151124037 39387392351 61533831 178775 2827396 4231811216 38277342
CTR 14081816 34292496 214013 5LVBQDK 6378 6380 398834217 461168759 24300012 26153723423 39387392371 61545242 178775 2827396 4231811236 38654300
CTR 14081816 34292496 214013 5LVBQDK 6392 6393 398618135 462273498 24313122 26194790439 39387392385 61447352 178775 2827396 4231811250 38150057
CTR 14081816 34292496 214013 5LVBQDK 6367 6368 398533331 461355226 24258830 26113015575 39387392353 61349968 178775 2827396 4231811218 38126728
CTR 14081816 34292496 214013 6LVBQDK 6408 6409 397411640 459642346 24089325 26331847103 39780539811 61359554 178775 2827396 4253739277 38271575
CTR 14081816 34292496 214013 6LVBQDK 6429 6430 397424422 462182073 24238490 26395412556 39780540064 61219974 178775 2827396 4253739338 38587380
CTR 14081816 34292496 214013 6LVBQDK 6416 6417 397563208 461476615 24117563 26341244702 39780540034 61281535 178775 2827396 4253739308 38309479
CTR 14081816 34292496 214013 6LVBQDK 6415 6416 397246108 462989987 24222297 26344954668 39780540061 61156508 178775 2827396 4253739335 38199110
CTR 14081816 34292496 214013 6LVBQDK 6428 6429 397891808 461649124 24036183 26366981938 39780540133 61394811 178775 2827396 4253739407 37985959
CTR 14081816 34292496 214013 6LVBQDK 6430 6431 396951097 463911213 24242235 26404297679 39780540069 61044762 178775 2827396 4253739343 38232280
CTR 14081816 34292496 214013 6LVBQDK 6430 6431 398007793 462956887 24274206 26394100271 39780540069 61360864 178775 2827396 4253739343 38064341
CTR 14081816 34292496 214013 6LVBQDK 6438 6439 397543026 461807811 24155729 26400776824 39780540081 61350664 178775 2827396 4253739355 38283654
CTR 14081816 34292496 214013 6LVBQDK 6429 6430 397685865 462482959 24181882 26381687967 39780540071 61239768 178775 2827396 4253739345 38130520
CTR 14081816 34292496 214013 6LVBQDK 6430 6431 397330508 460596972 24219887 26403348237 39780540059 61253219 178775 2827396 4253739333 38306662
CTR 14081816 34292496 214013 BINH 8674 8675 265276659 292940680 18490594 36649555167 65569392378 43512578 41272 2827396 8320339241 196275466
CTR 14081816 34292496 214013 BINH 8679 8681 265996231 293309941 18454181 36644781733 65569392622 43773459 41272 2827396 8320339293 196301455
CTR 14081816 34292496 214013 BINH 8673 8674 265534280 293009345 18499334 36639475489 65569392614 43476771 41272 2827396 8320339285 196317714
CTR 14081816 34292496 214013 BINH 8669 8671 265445741 292962297 18489443 36636783040 65569392597 43710161 41272 2827396 8320339268 196179571
CTR 14081816 34292496 214013 BINH 8669 8670 265908003 293091637 18468496 36621942444 65569392605 43786463 41272 2827396 8320339276 196069644
CTR 14081816 34292496 214013 BINH 8664 8666 265271405 293202501 18481875 36634866296 65569392592 43471310 41272 2827396 8320339263 196208967
CTR 14081816 34292496 214013 BINH 8667 8668 265778274 292740758 18479107 36631217328 65569392603 43737797 41272 2827396 8320339274 196222737
CTR 14081816 34292496 214013 BINH 8664 8665 265850163 293674738 18460478 36654708552 65569392594 43798625 41272 2827396 8320339265 196308031
CTR 14081816 34292496 214013 BINH 8656 8658 265648132 292860613 18482739 36606574345 65569392598 43656734 41272 2827396 8320339269 196159399
CTR 14081816 34292496 214013 BINH 8665 8666 265600934 293661268 18483976 36633757573 65569392592 43664589 41272 2827396 8320339263 196209239
CTR 14081816 34292496 214013 FIBH 14232 14233 695955532 728604424 42484991 60057997169 74439672380 93638633 280091 3122536 8242419234 198610380
CTR 14081816 34292496 214013 FIBH 14130 14132 733375274 776183980 42211446 60131994443 74898129595 94234914 68760 3232592 8328230213 203227179
CTR 14081816 34292496 214013 FIBH 14284 14288 696216026 730306419 42694392 60263763547 74439699599 93798523 285756 3232632 8242431846 200599390
CTR 14081816 34292496 214013 FIBH 14021 14023 733721721 776280854 42166152 59666398465 74898128505 93888654 68760 3232712 8328230068 200947313
CTR 14081816 34292496 214013 FIBH 14271 14272 696989015 729343575 42565383 60224317121 74439699534 93776502 285740 3232712 8242431781 199520801
CTR 14081816 34292496 214013 FIBH 14137 14140 733950869 776518300 42326892 60165866345 74898128631 94358524 68760 3232712 8328230194 202235920
CTR 14081816 34292496 214013 FIBH 14315 14318 696990863 729519282 42656709 60414249970 74439699588 93803159 285740 3232712 8242431835 202185773
CTR 14081816 34292496 214013 FIBH 14007 14008 734223923 777260779 42136324 59578545309 74898128486 93999726 68760 3232712 8328230049 199893823
CTR 14081816 34292496 214013 FIBH 14281 14283 697014360 729638213 42621221 60272348488 74439699549 93614047 285740 3232712 8242431796 200288942
CTR 14081816 34292496 214013 FIBH 14096 14098 733968028 776653415 42239519 60002864167 74898128586 94248386 68760 3232712 8328230149 200156912
E 3598623 8778114 200760 1LVBQ 1175 1176 55551572 52690024 3741215 4898727047 8347416181 2882537 0 3232712 1204489979 10704675
E 3598623 8778114 200760 1LVBQ 1175 1175 55560087 52762465 3762300 4907698615 8347441641 2902325 0 3232712 1204496403 10698316
E 3598623 8778114 200760 1LVBQ 1177 1177 55607747 52766178 3747757 4918932787 8347441795 2881427 0 3232712 1204496449 10701671
E 3598623 8778114 200760 1LVBQ 1176 1176 55643800 52753699 3748941 4917093127 8347441200 2903307 0 3232712 1204496302 10702918
E 3598623 8778114 200760 1LVBQ 1172 1172 55567932 52696999 3753595 4903582728 8347440823 2886581 0 3232712 1204496169 10704232
E 3598623 8778114 200760 1LVBQ 1172 1172 55610292 52785492 3756820 4904547075 8347441003 2903253 0 3232712 1204496254 10698397
E 3598623 8778114 200760 1LVBQ 1173 1173 55570307 52674853 3755879 4908165513 8347441907 2881758 0 3232712 1204496455 10697059
E 3598623 8778114 200760 1LVBQ 1168 1168 55626059 52796278 3760555 4893520702 8347440446 2897854 0 3232712 1204496096 10712461
E 3598623 8778114 200760 1LVBQ 1168 1168 55604740 52743744 3747728 4896413414 8347440265 2890453 0 3232712 1204496080 10710094
E 3598623 8778114 200760 1LVBQ 1168 1168 55617324 52776786 3758157 4891917195 8347441237 2897048 0 3232712 1204496260 10697624
E 3598623 8778114 200760 2LVBQ 1203 1203 51295107 39117550 2532668 5044088520 10505927036 2343053 0 3232712 1539771749 14272181
E 3598623 8778114 200760 2LVBQ 1202 1202 51332346 39036736 2522658 5031142983 10505920973 2344950 0 3232712 1539769202 14272411
E 3598623 8778114 200760 2LVBQ 1206 1206 51338531 39077573 2519028 5043432259 10505912993 2357618 0 3232712 1539767660 14294081
E 3598623 8778114 200760 2LVBQ 1209 1209 51322531 38996762 2518071 5063784468 10505912496 2366492 0 3232712 1539766233 14258222
E 3598623 8778114 200760 2LVBQ 1205 1205 51272901 38996493 2522921 5062061321 10505917379 2377211 0 3232712 1539768635 14314589
E 3598623 8778114 200760 2LVBQ 1204 1205 51355908 39094403 2524081 5041726764 10505910551 2365534 0 3232712 1539767103 14298331
E 3598623 8778114 200760 2LVBQ 1202 1202 51319881 39060824 2515590 5038001365 10505901544 2375361 0 3232712 1539765279 14266573
E 3598623 8778114 200760 2LVBQ 1204 1204 51333155 39008899 2515701 5048536497 10505900192 2359122 0 3232712 1539764190 14263706
E 3598623 8778114 200760 2LVBQ 1196 1196 51347814 39074677 2521002 4999537530 10505952478 2374155 0 3232712 1539776044 14294565
E 3598623 8778114 200760 2LVBQ 1199 1199 51371854 39097988 2527261 5018729615 10505930537 2359426 0 3232712 1539772437 14274609
E 3598623 8778114 200760 3LVBQ 1220 1220 40028624 34635586 2440422 5101690530 11092776595 2192456 0 3232712 1508093400 9242355
E 3598623 8778114 200760 3LVBQ 1221 1221 39715740 34474967 2442708 5099151067 11092767885 2192288 0 3232712 1508091451 9242057
E 3598623 8778114 200760 3LVBQ 1221 1222 39896838 34558036 2451674 5108048549 11092777047 2207835 0 3232712 1508093266 9243887
E 3598623 8778114 200760 3LVBQ 1220 1220 39481682 34224157 2452952 5103445708 11092780202 2156331 0 3232712 1508094485 9239291
E 3598623 8778114 200760 3LVBQ 1225 1225 39869143 34574739 2448320 5110869839 11092776568 2195136 0 3232712 1508093577 9242362
E 3598623 8778114 200760 3LVBQ 1222 1222 40261359 34863953 2433467 5098120358 11092776888 2194423 0 3232712 1508093529 9237293
E 3598623 8778114 200760 3LVBQ 1224 1224 39784402 34539411 2447397 5107831070 11092778862 2191565 0 3232712 1508093995 9241753
E 3598623 8778114 200760 3LVBQ 1221 1221 39987082 34583123 2434897 5095624286 11092776393 2197338 0 3232712 1508093403 9242603
E 3598623 8778114 200760 3LVBQ 1228 1228 39814925 34361163 2455173 5135777469 11092769197 2180864 0 3232712 1508091749 9254526
E 3598623 8778114 200760 3LVBQ 1222 1222 39844002 34472635 2449306 5111864483 11092774535 2185108 0 3232712 1508093171 9242899
E 3598623 8778114 200760 4LVBQ 1591 1591 51217151 40962343 2529464 6593794442 15322468473 2510482 0 3232712 2074737300 11126624
E 3598623 8778114 200760 4LVBQ 1590 1591 51444913 41299686 2528223 6581960478 15322474815 2517534 0 3232712 2074738619 11125200
E 3598623 8778114 200760 4LVBQ 1588 1588 51116838 40934694 2530326 6587803307 15322469340 2511205 0 3232712 2074737258 11126381
E 3598623 8778114 200760 4LVBQ 1596 1596 51457694 41184940 2516402 6603810364 15322472945 2522675 0 3232712 2074738305 11127345
E 3598623 8778114 200760 4LVBQ 1601 1601 51406118 41192607 2536221 6661090456 15322475296 2524337 0 3232712 2074738699 11132264
E 3598623 8778114 200760 4LVBQ 1595 1595 51313824 41046025 2507246 6620944859 15322464644 2510508 0 3232712 2074736355 11127509
E 3598623 8778114 200760 4LVBQ 1597 1597 51161607 40938832 2532726 6612992860 15322471255 2519478 0 3232712 2074737974 11129555
E 3598623 8778114 200760 4LVBQ 1593 1593 51355050 41253736 2533188 6621511328 15322469499 2494574 0 3232712 2074737551 11126913
E 3598623 8778114 200760 4LVBQ 1593 1593 51154403 41036786 2543037 6624406485 15322468526 2511788 0 3232712 2074737206 11126898
E 3598623 8778114 200760 4LVBQ 1591 1591 51040471 40930345 2535470 6588572715 15322468397 2522405 0 3232712 2074737324 11126563
E 3598623 8778114 200760 5LVBQ 1314 1314 38008703 33696792 2490715 5467536010 12281551840 2142408 0 3232712 1627839207 9217625
E 3598623 8778114 200760 5LVBQ 1311 1311 38382864 34059912 2458847 5454772468 12281550735 2155096 0 3232712 1627839109 9213822
E 3598623 8778114 200760 5LVBQ 1311 1311 38319883 33920538 2467761 5472201778 12281551965 2139332 0 3232712 1627839483 9219235
E 3598623 8778114 200760 5LVBQ 1312 1312 38375149 33972998 2458057 5468783956 12281557446 2147884 0 3232712 1627841040 9218365
E 3598623 8778114 200760 5LVBQ 1314 1314 38121987 33780624 2476171 5484636945 12281554121 2139664 0 3232712 1627840166 9219064
E 3598623 8778114 200760 5LVBQ 1309 1309 37943511 33717692 2487079 5461465010 12281554958 2146162 0 3232712 1627840176 9215066
E 3598623 8778114 200760 5LVBQ 1314 1314 38110316 33738645 2475725 5482274092 12281555632 2156061 0 3232712 1627840231 9219419
E 3598623 8778114 200760 5LVBQ 1310 1310 38027259 33723673 2481176 5481388841 12281556584 2128512 0 3232712 1627840604 9224666
E 3598623 8778114 200760 5LVBQ 1316 1316 38950758 34476367 2456600 5503300366 12281551751 2163772 0 3232712 1627839334 9218046
E 3598623 8778114 200760 5LVBQ 1308 1309 38178956 33845834 2482607 5460887033 12281555243 2123906 0 3232712 1627840519 9226184
E 3598623 8778114 200760 6LVBQ 1334 1334 37954195 33542296 2443110 5549700698 12524867931 2107736 0 3232712 1650463894 9766728
E 3598623 8778114 200760 6LVBQ 1333 1333 37789478 33418953 2442704 5546596008 12524866616 2097017 0 3232712 1650463709 9765939
E 3598623 8778114 200760 6LVBQ 1334 1334 37988043 33499941 2443342 5561121970 12524863100 2113861 0 3232712 1650462669 9766426
E 3598623 8778114 200760 6LVBQ 1333 1333 38200878 33737085 2435526 5556350868 12524866274 2117673 0 3232712 1650463420 9765128
E 3598623 8778114 200760 6LVBQ 1334 1334 37854984 33440740 2448245 5557535765 12524866488 2097679 0 3232712 1650463719 9764092
E 3598623 8778114 200760 6LVBQ 1332 1332 37792049 33391731 2452943 5568137805 12524866373 2111085 0 3232712 1650463781 9762867
E 3598623 8778114 200760 6LVBQ 1331 1331 37858501 33458905 2444366 5545246608 12524866215 2091836 0 3232712 1650463738 9764404
E 3598623 8778114 200760 6LVBQ 1331 1331 38230196 33851956 2430388 5544125154 12524866644 2111736 0 3232712 1650463674 9762378
E 3598623 8778114 200760 6LVBQ 1336 1336 37878672 33462712 2447003 5554255087 12524865471 2095389 0 3232712 1650463224 9762986
E 3598623 8778114 200760 6LVBQ 1332 1333 37877817 33468809 2447993 5550735677 12524869248 2109409 0 3232712 1650464255 9762352
E 3598623 8778114 200760 1LVBQDK 1006 1006 62114296 48598594 3116361 4230056567 7037197949 3153373 0 3232712 923223071 11007117
E 3598623 8778114 200760 1LVBQDK 997 997 62130984 48570423 3091989 4204994860 7037198000 3148111 0 3232712 923223071 10989655
E 3598623 8778114 200760 1LVBQDK 997 998 62075804 48597916 3105371 4206543825 7037197935 3134650 0 3232712 923223059 10991791
E 3598623 8778114 200760 1LVBQDK 997 997 62130063 48613895 3112314 4206605304 7037197584 3146238 0 3232712 923222969 10978028
E 3598623 8778114 200760 1LVBQDK 996 996 62112059 48622373 3108557 4200431846 7037197561 3139529 0 3232712 923222962 10975714
E 3598623 8778114 200760 1LVBQDK 997 998 62100390 48548817 3100765 4205196039 7037197989 3134780 0 3232712 923223062 10978478
E 3598623 8778114 200760 1LVBQDK 999 999 62107016 48638673 3100369 4212160509 7037197612 3141588 0 3232712 923222972 10971070
E 3598623 8778114 200760 1LVBQDK 999 1000 62097704 48595748 3103723 4212722645 7037197565 3144484 0 3232712 923222966 10970761
E 3598623 8778114 200760 1LVBQDK 997 997 62116933 48582781 3102733 4206442039 7037197989 3137694 0 3232712 923223062 10970445
E 3598623 8778114 200760 1LVBQDK 997 997 62036061 48584857 3116702 4202707706 7037197611 3113848 0 3232712 923222971 10980598
E 3598623 8778114 200760 2LVBQDK 1078 1078 65118225 45123964 2804424 4541263061 8017466805 3199038 0 3232712 989918626 11768445
E 3598623 8778114 200760 2LVBQDK 1081 1081 65004904 45004016 2815128 4548983679 8017467608 3175209 0 3232712 989918807 11816545
E 3598623 8778114 200760 2LVBQDK 1078 1078 65016330 45066630 2811467 4548708614 8017467545 3185431 0 3232712 989918793 11819001
E 3598623 8778114 200760 2LVBQDK 1078 1079 65076327 45094188 2813123 4545319395 8017467229 3176805 0 3232712 989918714 11824845
E 3598623 8778114 200760 2LVBQDK 1079 1079 65013721 45027019 2817177 4550770704 8017467311 3188730 0 3232712 989918734 11817506
E 3598623 8778114 200760 2LVBQDK 1081 1081 65085829 45125390 2817420 4556109063 8017467615 3199037 0 3232712 989918804 11858201
E 3598623 8778114 200760 2LVBQDK 1078 1078 64978316 45016232 2817345 4555382452 8017467264 3178930 0 3232712 989918720 11881832
E 3598623 8778114 200760 2LVBQDK 1080 1080 65024587 45088819 2820066 4558597965 8017467311 3186978 0 3232712 989918734 11879374
E 3598623 8778114 200760 2LVBQDK 1077 1078 65051661 45106350 2810194 4547212573 8017467611 3175839 0 3232712 989918800 11885382
E 3598623 8778114 200760 2LVBQDK 1077 1077 64977582 45030117 2814314 4549544759 8017467264 3173836 0 3232712 989918720 11885565
E 3598623 8778114 200760 3LVBQDK 1146 1147 62591669 47871608 2795579 4829794954 9177127504 3325984 0 3232712 1055960858 10358875
E 3598623 8778114 200760 3LVBQDK 1144 1144 62590353 47951814 2786875 4822239914 9177127969 3335355 0 3232712 1055960952 10316316
E 3598623 8778114 200760 3LVBQDK 1142 1142 62566219 47848574 2794716 4810158261 9177127943 3333092 0 3232712 1055960943 10190055
E 3598623 8778114 200760 3LVBQDK 1139 1139 62569910 47834797 2789212 4799926777 9177128189 3305036 0 3232712 1055961001 10264308
E 3598623 8778114 200760 3LVBQDK 1140 1141 62561670 47851214 2794141 4803008372 9177127730 3317794 0 3232712 1055960890 10259269
E 3598623 8778114 200760 3LVBQDK 1140 1140 62493163 47855473 2798322 4805992362 9177128184 3306953 0 3232712 1055961000 10194882
E 3598623 8778114 200760 3LVBQDK 1142 1142 62538845 47832460 2795211 4810098790 9177127734 3324777 0 3232712 1055960894 10281670
E 3598623 8778114 200760 3LVBQDK 1139 1139 62564969 47860682 2791080 4802449992 9177128190 3309644 0 3232712 1055961002 10212560
E 3598623 8778114 200760 3LVBQDK 1141 1141 62630023 47952800 2792456 4812513141 9177127730 3335239 0 3232712 1055960890 10213491
E 3598623 8778114 200760 3LVBQDK 1141 1141 62521357 47888831 2796111 4808960002 9177128187 3309932 0 3232712 1055961003 10222881
E 3598623 8778114 200760 4LVBQDK 1456 1456 81387751 58768363 2793580 6108798136 12618157242 3857119 0 3232712 1460083524 12080680
E 3598623 8778114 200760 4LVBQDK 1455 1455 81378074 58744014 2792308 6099319788 12618157754 3880755 0 3232712 1460083630 11793270
E 3598623 8778114 200760 4LVBQDK 1454 1454 81364131 58747538 2797372 6097091577 12618157732 3878676 0 3232712 1460083625 11794200
E 3598623 8778114 200760 4LVBQDK 1453 1453 81389823 58635343 2796954 6095609749 12618157978 3879423 0 3232712 1460083683 11792054
E 3598623 8778114 200760 4LVBQDK 1450 1450 81395297 58771274 2796851 6076560717 12618157515 3875736 0 3232712 1460083568 11792920
E 3598623 8778114 200760 4LVBQDK 1456 1456 81368683 58778336 2791180 6109575854 12618157978 3852757 0 3232712 1460083687 11942825
E 3598623 8778114 200760 4LVBQDK 1451 1451 81284918 58672702 2792807 6089319898 12618157515 3858347 0 3232712 1460083568 11989448
E 3598623 8778114 200760 4LVBQDK 1454 1454 81351213 58652526 2802547 6097209478 12618157981 3857543 0 3232712 1460083686 11804931
E 3598623 8778114 200760 4LVBQDK 1452 1452 81359992 58678467 2793461 6088714590 12618157517 3863978 0 3232712 1460083570 11791771
E 3598623 8778114 200760 4LVBQDK 1453 1453 81343027 58740974 2793672 6093163800 12618157973 3861493 0 3232712 1460083682 11794648
E 3598623 8778114 200760 5LVBQDK 1214 1214 64117124 47453427 2773826 5113431462 10023998528 3324624 0 3232712 1087149294 10431347
E 3598623 8778114 200760 5LVBQDK 1213 1213 64089421 47449791 2775356 5112812258 10023999041 3327744 0 3232712 1087149401 10429488
E 3598623 8778114 200760 5LVBQDK 1215 1215 64080406 47407463 2782595 5127144426 10023999018 3313404 0 3232712 1087149395 10573500
E 3598623 8778114 200760 5LVBQDK 1213 1213 64055962 47334073 2782895 5117932109 10023999267 3332225 0 3232712 1087149456 10692512
E 3598623 8778114 200760 5LVBQDK 1210 1210 64170422 47467880 2776681 5090389836 10023998803 3348598 0 3232712 1087149340 10430390
