nome n m c fila run l1 l2 llc cycles inst
NE 1524453 3897636 63247 FIB 1217 0 0 0 0 0
NE 1524453 3897636 63247 FIB 1209 0 0 0 0 0
NE 1524453 3897636 63247 FIB 1205 0 0 0 0 0
NE 1524453 3897636 63247 FIB 1209 0 0 0 0 0
NE 1524453 3897636 63247 FIB 1208 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7865 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7873 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7889 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7916 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7966 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7940 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7938 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7932 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7935 0 0 0 0 0
USA 23947347 58333344 368855 2LVBQDK 7928 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8081 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8099 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8091 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8101 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8086 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8102 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8092 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8101 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8085 0 0 0 0 0
USA 23947347 58333344 368855 1LVBQ 8103 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12576 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12568 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12571 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12575 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12582 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12582 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12564 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12577 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12574 0 0 0 0 0
USA 23947347 58333344 368855 BINH 12581 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20737 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20727 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20663 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20702 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20727 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20700 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20719 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20729 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20688 0 0 0 0 0
USA 23947347 58333344 368855 FIB 20646 0 0 0 0 0
