nome,fila,n_amostras,insert_media,insert_ic_low,insert_ic_high,insert_ic_half,insert_ic_rel_pct,extractMin_media,extractMin_ic_low,extractMin_ic_high,extractMin_ic_half,extractMin_ic_rel_pct,dk_media,dk_ic_low,dk_ic_high,dk_ic_half,dk_ic_rel_pct,bkmp_media,bkmp_ic_low,bkmp_ic_high,bkmp_ic_half,bkmp_ic_rel_pct,upd_media,upd_ic_low,upd_ic_high,upd_ic_half,upd_ic_rel_pct,cpu_time_media,cpu_time_ic_low,cpu_time_ic_high,cpu_time_ic_half,cpu_time_ic_rel_pct,wall_time_media,wall_time_ic_low,wall_time_ic_high,wall_time_ic_half,wall_time_ic_rel_pct,l1_ac_media,l1_ac_ic_low,l1_ac_ic_high,l1_ac_ic_half,l1_ac_ic_rel_pct,l1_miss_media,l1_miss_ic_low,l1_miss_ic_high,l1_miss_ic_half,l1_miss_ic_rel_pct,llc_ac_media,llc_ac_ic_low,llc_ac_ic_high,llc_ac_ic_half,llc_ac_ic_rel_pct,llc_miss_media,llc_miss_ic_low,llc_miss_ic_high,llc_miss_ic_half,llc_miss_ic_rel_pct,cycles_media,cycles_ic_low,cycles_ic_high,cycles_ic_half,cycles_ic_rel_pct,inst_media,inst_ic_low,inst_ic_high,inst_ic_half,inst_ic_rel_pct,dtlb_media,dtlb_ic_low,dtlb_ic_high,dtlb_ic_half,dtlb_ic_rel_pct,page_faults_media,page_faults_ic_low,page_faults_ic_high,page_faults_ic_half,page_faults_ic_rel_pct,branch_inst_media,branch_inst_ic_low,branch_inst_ic_high,branch_inst_ic_half,branch_inst_ic_rel_pct,branch_miss_media,branch_miss_ic_low,branch_miss_ic_high,branch_miss_ic_half,branch_miss_ic_rel_pct
FLA,6LVBQDK,10,1070376.0,1070376.0,1070376.0,0.0,0.0,1070376.0,1070376.0,1070376.0,0.0,0.0,101921.2,101665.93175995296,102176.46824004703,255.26824004703838,0.2504564703388877,3152175.0,2996525.84158032,3307824.15841968,155649.15841968008,4.937833667854103,1588006.3,1553905.5743498672,1622107.025650133,34100.72565013281,2.1473923403284236,357.9,356.1013044814931,359.69869551850684,1.7986955185068836,0.502569298269596,357.9,356.1013044814931,359.69869551850684,1.7986955185068836,0.502569298269596,1299761593.2,1293336749.9786222,1306186436.421378,6424843.221377807,0.49430936065435715,9745448.1,9258159.528529756,10232736.671470243,487288.57147024316,5.0001658873976575,969470.9,927442.0625517129,1011499.7374482872,42028.837448287166,4.335234554052851,469764.4,444654.96861629596,494873.8313837041,25109.43138370404,5.34511158863976,873137348.6,869904104.7805511,876370592.419449,3233243.819449005,0.3703018573919935,2438904421.6,2430524893.9434137,2447283949.256586,8379527.6565862,0.34357753351765047,81860.4,70681.05918003933,93039.74081996066,11179.340819960662,13.65659197849102,0.0,0.0,0.0,0.0,,307232403.7,306182267.1433438,308282540.25665617,1050136.5566561907,0.3418052731448231,3867902.9,3808338.2148732664,3927467.5851267334,59564.68512673337,1.539973641187667
FLA,BINH,10,1172202.1,1172030.850253564,1172373.349746436,171.24974643601993,0.014609233888594801,1172202.1,1172030.850253564,1172373.349746436,171.24974643601993,0.014609233888594801,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,378.1,372.2353336203573,383.9646663796427,5.864666379642704,1.5510887013072476,378.2,372.47913219999884,383.92086780000113,5.7208678000011295,1.5126567424646031,1288923606.6,1271422106.2426665,1306425106.9573333,17501500.357333515,1.357838452776889,5257749.0,4980852.554297284,5534645.445702716,276896.4457027155,5.266444740947419,836949.8,792640.9179586724,881258.6820413277,44308.88204132769,5.294090761635608,391828.0,370493.08360679797,413162.91639320203,21334.916393202042,5.444969831967609,913222323.3,898509808.479391,927934838.1206089,14712514.820608968,1.6110551007386842,2595138314.1,2561318931.1081815,2628957697.0918183,33819382.99181848,1.3031822931390507,54204.4,46768.18665112447,61640.61334887553,7436.213348875524,13.71883712184901,0.0,0.0,0.0,0.0,,430156026.9,425040646.7992156,435271407.00078434,5115380.100784358,1.1891917771440523,5681598.9,5579255.94642714,5783941.85357286,102342.9535728596,1.8013055017463409
FLA,FIBH,10,1070376.0,1070376.0,1070376.0,0.0,0.0,1070376.0,1070376.0,1070376.0,0.0,0.0,101971.8,101859.29811295016,102084.30188704985,112.5018870498525,0.1103264697199152,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,561.7,552.3360779880503,571.0639220119498,9.363922011949755,1.667068187991767,561.8,552.3710279084731,571.2289720915268,9.42897209152677,1.6783503188904896,1854804341.1,1831234789.2599676,1878373892.9400322,23569551.840032276,1.2707298186532305,15068465.9,14222185.13372137,15914746.66627863,846280.7662786293,5.616237060194889,1443319.1,1365921.6921263468,1520716.5078736534,77397.40787365337,5.362459893564311,655176.7,618095.5812453232,692257.8187546767,37081.1187546768,5.6597126782250955,1403671991.9,1378717472.5739973,1428626511.226003,24954519.32600286,1.7778027537775833,2760875151.9,2729114633.68007,2792635670.1199303,31760518.2199301,1.1503786470776451,133412.3,115984.90612699745,150839.69387300254,17427.393873002544,13.06280895614763,0.0,0.0,0.0,0.0,,382271386.6,379017679.5158939,385525093.6841062,3253707.0841061193,0.8511510926949717,9602201.0,9445825.270895367,9758576.729104633,156375.72910463292,1.6285404680097086
LKS,1LVBQ,10,2987733.1,2986723.605514905,2988742.5944850952,1009.4944850952811,0.03378797406954728,2987733.1,2986723.605514905,2988742.5944850952,1009.4944850952811,0.03378797406954728,0.0,0.0,0.0,0.0,,11461148.4,10199302.531907016,12722994.268092984,1261845.8680929847,11.009768166800672,0.0,0.0,0.0,0.0,,724.5,717.7282065145681,731.2717934854319,6.771793485431899,0.9346850911569218,724.6,717.8286263535892,731.3713736464108,6.771373646410729,0.9344981571088502,1746680295.0,1725250547.8117375,1768110042.1882625,21429747.18826237,1.2268843502503912,32918632.7,32696773.60409244,33140491.795907557,221859.09590755828,0.6739620625481151,5621860.7,5520491.7152915895,5723229.684708411,101368.98470841063,1.8031216018641414,2366182.5,2294641.4380484237,2437723.5619515763,71541.06195157631,3.0234803085381756,1724548078.8,1712742593.3649604,1736353564.2350395,11805485.435039463,0.6845553093106065,3587444869.4,3551485192.5957594,3623404546.204241,35959676.80424072,1.0023757329615766,516965.4,484685.1034365025,549245.6965634975,32280.29656349753,6.244188985084404,0.0,0.0,0.0,0.0,,649770081.4,645941871.6129903,653598291.1870097,3828209.7870097747,0.5891637513936441,6568857.1,6531248.853670213,6606465.346329786,37608.246329786016,0.572523435313976
LKS,2LVBQ,10,2987472.9,2986470.3517784467,2988475.448221553,1002.5482215533309,0.03355840387885463,2987472.9,2986470.3517784467,2988475.448221553,1002.5482215533309,0.03355840387885463,0.0,0.0,0.0,0.0,,14283150.3,11930956.927523183,16635343.672476819,2352193.3724768176,16.46830932302671,28615.9,23757.346609705535,33474.45339029447,4858.553390294467,16.978509815502804,766.9,745.8500498799668,787.9499501200331,21.049950120033127,2.744810290785386,767.0,745.9810010348133,788.0189989651867,21.018998965186682,2.7404170749917447,2513924985.1,2394478809.133762,2633371161.066238,119446175.96623808,4.751381869952126,25994452.7,25394147.152000267,26594758.24799973,600305.5479997308,2.3093602120722116,3245931.4,3070779.4402593914,3421083.3597406084,175151.9597406085,5.396046254723944,1491728.6,1450993.3096639276,1532463.8903360725,40735.29033607233,2.730744073424102,1861748773.7,1813491949.85769,1910005597.54231,48256823.84231002,2.5920158790493213,5139236434.9,4897616558.058849,5380856311.74115,241619876.84115013,4.701474234583481,322239.9,272911.61506020837,371568.1849397917,49328.28493979164,15.307938259598405,0.0,0.0,0.0,0.0,,974381726.6,927082534.6316569,1021680918.5683432,47299191.96834319,4.854277402490769,6087876.7,6071156.007345985,6104597.392654016,16720.692654015213,0.2746555733301105
LKS,3LVBQ,10,2986554.4,2985557.7812968427,2987551.018703157,996.6187031573097,0.03337018415460002,2986554.4,2985557.7812968427,2987551.018703157,996.6187031573097,0.03337018415460002,0.0,0.0,0.0,0.0,,13190669.2,11688791.756564505,14692546.643435493,1501877.4434354932,11.385907876724657,3267765.5,3231370.4884402184,3304160.5115597816,36395.01155978174,1.1137583636213109,929.3,916.73625617729,941.8637438227099,12.563743822709926,1.3519577986344482,929.3,916.73625617729,941.8637438227099,12.563743822709926,1.3519577986344482,3254773477.1,3168568804.3567057,3340978149.843294,86204672.74329412,2.6485613622519257,20215878.3,19734291.967723425,20697464.632276576,481586.33227657457,2.3822182006139925,3064809.7,2863035.625065627,3266583.7749343733,201774.0749343731,6.583575969965544,1405972.5,1317191.555993239,1494753.444006761,88780.9440067611,6.314557646523037,2232572491.9,2205018583.613578,2260126400.1864223,27553908.28642228,1.234177541217168,6604692268.8,6436277668.063422,6773106869.536578,168414600.7365784,2.5499235071428616,275966.3,228629.98025526953,323302.6197447304,47336.31974473045,17.152934885430014,0.0,0.0,0.0,0.0,,1186403447.9,1154468063.1041873,1218338832.695813,31935384.79581285,2.69178118559418,7304161.2,7253118.480158495,7355203.919841506,51042.71984150511,0.6988169954615064
LKS,4LVBQ,10,2988318.2,2987148.153269895,2989488.2467301055,1170.0467301054307,0.039154020816974264,2988318.2,2987148.153269895,2989488.2467301055,1170.0467301054307,0.039154020816974264,0.0,0.0,0.0,0.0,,11286311.7,10718355.989163822,11854267.410836177,567955.7108361771,5.032252572256861,3635937.0,3593906.7965572495,3677967.2034427505,42030.203442750346,1.1559662184122097,989.7,984.2410565016178,995.1589434983823,5.458943498382213,0.5515755782946562,989.7,984.2410565016178,995.1589434983823,5.458943498382213,0.5515755782946562,3522012179.1,3485889128.720952,3558135229.479048,36123050.37904764,1.0256367253187175,19396531.4,19083257.8031183,19709804.996881697,313273.59688169707,1.6151011251511551,3053419.7,2938867.1756056114,3167972.224394389,114552.52439438885,3.751614113002181,1347251.0,1293165.9900885758,1401336.0099114242,54085.00991142434,4.0144716842982,2373362689.3,2361360907.5569973,2385364471.043003,12001781.743002858,0.5056867960852063,7147546513.3,7074815761.958548,7220277264.641453,72730751.34145279,1.0175624769438993,285205.3,262420.73597878637,307989.8640212136,22784.564021213628,7.988829107037502,0.0,0.0,0.0,0.0,,1262489287.6,1249436320.6970358,1275542254.502964,13052966.902963996,1.0339071413253547,7604694.4,7558808.945723141,7650579.85427686,45885.45427685943,0.6033832770039967
LKS,5LVBQ,10,2986229.5,2985309.350584474,2987149.649415526,920.149415526078,0.03081308437700712,2986229.5,2985309.350584474,2987149.649415526,920.149415526078,0.03081308437700712,0.0,0.0,0.0,0.0,,10056151.0,9278086.851198005,10834215.148801995,778064.1488019954,7.737196356757127,4000889.1,3904023.728479887,4097754.4715201133,96865.371520113,2.42109613885856,1063.0,1054.0270934221219,1071.9729065778781,8.972906577878124,0.8441116253883466,1063.0,1054.0270934221219,1071.9729065778781,8.972906577878124,0.8441116253883466,3815320156.6,3759757413.0089173,3870882900.1910825,55562743.591082364,1.4563061895334304,19077217.0,18467661.111381255,19686772.888618745,609555.8886187465,3.1952034126295596,3024427.3,2837954.9771210793,3210899.6228789203,186472.32287892024,6.165541584647125,1363090.3,1291994.0004780223,1434186.5995219778,71096.29952197785,5.215817288258735,2542983170.4,2522211328.2058854,2563755012.594115,20771842.19411451,0.8168297154262013,7737956758.6,7626550652.775937,7849362864.424064,111406105.82406317,1.4397354404991463,261652.1,215131.37657483845,308172.8234251616,46520.72342516157,17.779610186641563,0.0,0.0,0.0,0.0,,1348916181.8,1329380505.9332447,1368451857.6667552,19535675.86675523,1.448249797158392,8510325.9,8370208.181097544,8650443.618902456,140117.71890245643,1.6464436326986778
LKS,6LVBQ,10,2987352.4,2986317.104459251,2988387.695540749,1035.2955407493068,0.034655956249062106,2987352.4,2986317.104459251,2988387.695540749,1035.2955407493068,0.034655956249062106,0.0,0.0,0.0,0.0,,9402972.2,8839662.80195375,9966281.598046249,563309.3980462503,5.990758943711972,4232383.2,4143650.914889606,4321115.485110395,88732.28511039402,2.0965087733642362,1118.2,1110.1362214460135,1126.2637785539866,8.06377855398669,0.7211392017516267,1118.2,1110.1362214460135,1126.2637785539866,8.06377855398669,0.7211392017516267,4048630198.8,4004978237.6529074,4092282159.947093,43651961.147093,1.0781908695941478,19177784.2,18637750.30926787,19717818.090732127,540033.8907321267,2.8159347560711767,2999688.7,2816961.752563255,3182415.6474367455,182726.9474367454,6.0915303456903835,1337529.5,1258780.8218186998,1416278.1781813002,78748.67818130016,5.887621781897159,2674122904.6,2655221720.558088,2693024088.641912,18901184.041912016,0.706818075167689,8223006147.8,8129437579.198282,8316574716.401718,93568568.60171837,1.1378876157930624,270350.6,227728.46316338226,312972.7368366177,42622.13683661771,15.765504806210053,0.0,0.0,0.0,0.0,,1420103976.8,1404422810.7612085,1435785142.8387914,15681166.03879146,1.1042266126264018,8942645.1,8829810.243119137,9055479.956880862,112834.85688086275,1.2617615439179484
LKS,1LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228363.1,227479.72954607048,229246.47045392953,883.3704539295253,0.38682714235772997,13641821.5,11192199.608839098,16091443.391160902,2449621.891160902,17.95670681632143,0.0,0.0,0.0,0.0,,557.8,550.5219294796241,565.0780705203758,7.278070520375919,1.3047813769049694,557.9,550.790681478803,565.009318521197,7.109318521196979,1.2742997887071121,1462737508.1,1430450181.6227837,1495024834.5772161,32287326.477216277,2.207321976665205,32320360.1,31781516.190922465,32859204.009077538,538843.9090775354,1.6671964897988105,4243877.9,4043160.1968842307,4444595.60311577,200717.70311576946,4.729582420732921,1693859.8,1620429.93582754,1767289.66417246,73429.86417246009,4.335061507006666,1340728803.0,1328493445.2460945,1352964160.7539055,12235357.753905583,0.9125900574767902,2790448984.2,2742153767.793381,2838744200.6066184,48295216.40661849,1.7307328204197348,393282.2,322471.19124957424,464093.2087504258,70811.00875042575,18.005139502989394,0.0,0.0,0.0,0.0,,433615888.8,429285251.42853636,437946526.17146367,4330637.371463659,0.998726634175786,6486539.8,6409709.501920129,6563370.09807987,76830.29807987032,1.1844573601455481
LKS,2LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228542.4,227159.97512058495,229924.82487941504,1382.4248794150474,0.6048877054826796,15421222.5,13597962.146384686,17244482.853615314,1823260.3536153138,11.823059771138857,30896.1,27178.978086536394,34613.2219134636,3717.121913463605,12.031039236225947,598.3,591.7086159119875,604.8913840880124,6.591384088012453,1.101685456796332,598.4,591.8332469938431,604.9667530061569,6.5667530061569135,1.0973851948791633,1793849627.2,1769586621.9592834,1818112632.4407167,24263005.240716606,1.3525662838634063,31377791.9,30292997.90976557,32462585.890234426,1084793.9902344267,3.457203087112152,3524334.2,3309905.245581569,3738763.154418431,214428.95441843115,6.08424009330418,1507851.3,1440480.8061596598,1575221.7938403403,67370.49384034019,4.467979955340437,1461023338.7,1446463640.6818535,1475583036.7181466,14559698.018146528,0.996541097769291,3342262955.2,3310744006.477327,3373781903.9226727,31518948.72267314,0.9430421587156974,400408.6,336301.0328534568,464516.16714654316,64107.56714654315,16.010537023066725,0.0,0.0,0.0,0.0,,482418229.9,478988683.0057746,485847776.79422534,3429546.894225373,0.71090739977556,6714237.8,6670708.397934671,6757767.202065329,43529.40206532935,0.6483148700114457
LKS,3LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228494.6,227325.2102087737,229663.9897912263,1169.3897912263128,0.511780055732745,13754772.0,12592598.97261133,14916945.02738867,1162173.02738867,8.449235126461348,3069658.8,3039394.3968078285,3099923.203192171,30264.40319217126,0.9859207541949373,777.5,771.4840984088274,783.5159015911726,6.015901591172576,0.7737494007939004,777.6,771.5751261419608,783.6248738580392,6.024873858039162,0.7748037368877523,2554335278.4,2534615971.9289393,2574054584.871061,19719306.47106095,0.7719936626100568,30511956.5,29511299.49263197,31512613.50736803,1000657.0073680276,3.279557006998314,3476275.2,3262407.5735806925,3690142.826419308,213867.62641930772,6.152206431162519,1514231.9,1431401.7168716115,1597062.0831283883,82830.18312838834,5.470112149162116,1905882773.1,1889398946.1206157,1922366600.079384,16483826.979384128,0.8648919656570733,4760428837.6,4732843879.103104,4788013796.096897,27584958.496896382,0.5794637298013577,413941.9,332306.52724188287,495577.2727581172,81635.37275811716,19.721456745044932,0.0,0.0,0.0,0.0,,651826707.6,649216127.1860998,654437288.0139003,2610580.4139002394,0.4005022168410823,8146412.4,8101173.597567764,8191651.202432237,45238.80243223622,0.5553217810607798
LKS,4LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228185.2,226773.7062646064,229596.69373539364,1411.4937353936123,0.6185737442189994,10186206.4,9071544.28060352,11300868.51939648,1114662.1193964805,10.942858171384398,3388919.7,3298273.2574782455,3479566.142521755,90646.44252175443,2.674788739365953,845.1,837.4216137187932,852.7783862812068,7.678386281206829,0.9085772430726339,845.1,837.4216137187932,852.7783862812068,7.678386281206829,0.9085772430726339,2831805611.4,2806719554.2399697,2856891668.5600305,25086057.160030454,0.8858679091192386,32531689.2,30868219.162156966,34195159.23784303,1663470.0378430327,5.113383530797512,3670627.6,3326260.880673972,4014994.319326028,344366.7193260282,9.381685010106397,1545947.9,1422511.2085101344,1669384.5914898654,123436.69148986552,7.984531140400368,2066105313.5,2044003214.058751,2088207412.941249,22102099.44124881,1.0697469919288705,5304550893.5,5272538399.186783,5336563387.813217,32012494.31321678,0.6034911334801916,480272.0,380064.84288660524,580479.1571133947,100207.15711339476,20.864667753563555,0.0,0.0,0.0,0.0,,700954848.8,697626199.5517178,704283498.0482821,3328649.248282141,0.4748735605411139,8538230.2,8481731.211709838,8594729.18829016,56498.98829016178,0.6617177912368981
LKS,5LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228854.0,227870.5180568348,229837.4819431652,983.4819431652269,0.42974208148654897,8709669.0,8120777.686440779,9298560.313559221,588891.3135592209,6.7613512472083706,3777617.2,3684010.3345825584,3871224.065417442,93606.865417442,2.4779341172377656,913.3,907.537046405026,919.0629535949739,5.762953594973936,0.6310033499369251,913.5,907.5889795341584,919.4110204658416,5.911020465841616,0.6470739426208665,3137998738.7,3119109331.741061,3156888145.6589384,18889406.958938695,0.6019571240096846,32019434.3,30616847.71049164,33422020.889508363,1402586.589508363,4.380422765646309,3554539.0,3297811.427767845,3811266.572232155,256727.57223215525,7.222527934906756,1527623.5,1440834.079245965,1614412.920754035,86789.4207540349,5.681335797337165,2231092289.1,2213012303.4524593,2249172274.7475405,18079985.647540476,0.8103647588165777,5882450820.9,5856530374.357923,5908371267.442077,25920446.542077143,0.4406402591583653,440004.3,354137.3144377367,525871.2855622632,85866.98556226327,19.515033276325543,0.0,0.0,0.0,0.0,,753382004.3,750495215.384524,756268793.2154759,2886788.91547595,0.38317731230628366,9545229.5,9437796.740655001,9652662.259344999,107432.75934499955,1.1255125855800485
LKS,6LVBQDK,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228815.0,227777.69307396692,229852.30692603308,1037.3069260330694,0.45333869109676794,7384504.2,6944285.854623541,7824722.545376459,440218.34537645854,5.961379849664905,3925619.5,3830377.5147231845,4020861.4852768155,95241.98527681545,2.4261644633876376,970.6,963.8707425330806,977.3292574669194,6.729257466919372,0.6933090322397869,970.7,963.9382898458625,977.4617101541376,6.761710154137498,0.6965808338454206,3348072178.4,3330875935.1080556,3365268421.6919446,17196243.29194468,0.5136162655896666,33529647.2,32060971.88758016,34998322.512419835,1468675.312419839,4.380228946816473,3756485.1,3506429.326153006,4006540.8738469942,250055.77384699418,6.656642238431723,1583304.0,1509543.271350574,1657064.728649426,73760.72864942608,4.6586586435344115,2369810991.4,2350718028.267589,2388903954.532411,19092963.132411014,0.8056745116677668,6282907461.2,6258748600.152269,6307066322.24773,24158861.047730666,0.384517219088827,500174.8,409490.556266071,590859.043733929,90684.243733929,18.130510320377795,0.0,0.0,0.0,0.0,,789071689.3,786372750.397458,791770628.202542,2698938.902542052,0.34203975876213866,9914913.3,9764358.956220243,10065467.643779758,150554.3437797567,1.5184635429919158
LKS,BINH,10,2986033.7,2985577.397479287,2986490.0025207135,456.3025207134618,0.015281224746842669,2986033.7,2985577.397479287,2986490.0025207135,456.3025207134618,0.015281224746842669,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1019.7,1003.0286196275829,1036.3713803724172,16.671380372417154,1.6349299178598757,1019.8,1003.0885930640363,1036.5114069359636,16.71140693596361,1.63869454167127,3394451754.2,3356239282.9000783,3432664225.4999213,38212471.29992151,1.1257332278368877,17039696.1,16195834.100464597,17883558.099535406,843861.999535404,4.952330103677165,2829578.4,2658009.6403668765,3001147.1596331233,171568.75963312338,6.063403637556867,1262344.1,1175913.546326222,1348774.6536737783,86430.55367377827,6.846829931219093,2453339378.8,2412521345.2932425,2494157412.306758,40818033.50675774,1.6637744398299692,6808211700.5,6736818278.381821,6879605122.618179,71393422.11817946,1.0486369293266287,226138.9,180149.87343776657,272127.9265622334,45989.026562233434,20.33662786996551,4.0,3.24594761241967,4.75405238758033,0.7540523875803304,18.851309689508263,1126907704.8,1115931229.7574925,1137884179.8425074,10976475.04250744,0.9740349627350813,15301828.0,15031836.548794761,15571819.451205239,269991.4512052396,1.764439197756239
LKS,FIBH,10,2758119.0,2758119.0,2758119.0,0.0,0.0,2758119.0,2758119.0,2758119.0,0.0,0.0,228073.0,226847.3846267568,229298.6153732432,1225.6153732432006,0.5373785468877073,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1568.6,1541.4536951323473,1595.7463048676525,27.14630486765266,1.7306072209392236,1568.6,1541.4536951323473,1595.7463048676525,27.14630486765266,1.7306072209392236,5022221138.8,4973271587.309359,5071170690.290642,48949551.490641564,0.9746594213558958,51162691.6,48554643.56281156,53770739.63718844,2608048.037188441,5.0975583098298936,5942885.9,5514004.842103993,6371766.957896008,428881.0578960078,7.216713649104515,2276299.8,2130889.8607533365,2421709.739246663,145409.9392466635,6.387995959348743,3907964347.2,3844947482.561889,3970981211.8381104,63016864.638110794,1.6125240416602435,7410844399.1,7349258600.915682,7472430197.284319,61585798.18431825,0.831022686049075,875372.8,718632.6522847966,1032112.9477152035,156740.14771520352,17.905530959518448,0.0,0.0,0.0,0.0,,1017928329.2,1011370770.0163429,1024485888.3836572,6557559.183657188,0.6442063744125127,25620523.3,25192818.83194462,26048227.768055383,427704.46805538255,1.6693822489386179
CTR,1LVBQ,10,15089239.9,15087569.461939862,15090910.338060139,1670.4380601390158,0.011070392353819066,15089239.9,15087569.461939862,15090910.338060139,1670.4380601390158,0.011070392353819066,0.0,0.0,0.0,0.0,,14168074.9,12017874.137760844,16318275.662239157,2150200.762239157,15.176379129949103,0.0,0.0,0.0,0.0,,4146.1,4077.24510685244,4214.95489314756,68.85489314756023,1.6607147234162278,4146.8,4077.8787867774836,4215.721213222517,68.92121322251671,1.6620336939933613,7505906142.3,7468721259.219091,7543091025.380909,37184883.080908574,0.49540831414545483,224743234.4,221578296.47346476,227908172.32653525,3164937.9265352464,1.4082461414176597,64970821.9,61613969.957549475,68327673.84245051,3356851.942450522,5.166706906705334,18832168.8,18023054.863108654,19641282.736891348,809113.9368913458,4.296445860719694,9561046155.9,9422832012.656569,9699260299.14343,138214143.24343157,1.4455964440475102,15515868362.0,15457140904.520742,15574595819.479258,58727457.4792583,0.3784993279724391,20537501.9,19536724.266903345,21538279.533096652,1000777.6330966549,4.872927768769458,0.0,0.0,0.0,0.0,,2870210876.6,2864082086.4995856,2876339666.700414,6128790.100414096,0.21353100395446034,28088601.8,27589352.135997828,28587851.464002173,499249.66400217375,1.7774101664333246
CTR,2LVBQ,10,15089193.6,15087320.93676598,15091066.26323402,1872.6632340192195,0.012410625005296636,15089193.6,15087320.93676598,15091066.26323402,1872.6632340192195,0.012410625005296636,0.0,0.0,0.0,0.0,,23994036.4,22019095.611285735,25968977.188714262,1974940.7887142627,8.230965210648188,47449.3,43618.07116882393,51280.528831176074,3831.228831176073,8.074363228068849,4191.7,4081.96164436691,4301.4383556330895,109.7383556330896,2.617991641412544,4192.4,4082.7496852499035,4302.050314750096,109.65031475009641,2.6154545069672843,10167647247.1,10066259796.138664,10269034698.061337,101387450.96133529,0.9971574396451731,200638336.7,197491020.58349833,203785652.81650165,3147316.116501663,1.5686514193982863,48638700.4,45412221.59364474,51865179.20635526,3226478.80635526,6.633562944365306,13366469.4,12148544.69524395,14584394.104756052,1217924.704756051,9.111790618067408,9968231863.3,9764800488.138582,10171663238.461416,203431375.16141763,2.0407969833686366,20809399831.5,20604264347.55611,21014535315.44389,205135483.94388798,0.9857827981822254,18484238.8,17453638.76857793,19514838.831422072,1030600.03142207,5.575561117626711,0.0,0.0,0.0,0.0,,3915171893.5,3874911644.767261,3955432142.232739,40260248.7327392,1.0283136942104534,27665021.3,27188596.409309436,28141446.190690566,476424.89069056354,1.72212009354413
CTR,3LVBQ,10,15088330.9,15086773.29172803,15089888.50827197,1557.6082719689862,0.010323264264896166,15088330.9,15086773.29172803,15089888.50827197,1557.6082719689862,0.010323264264896166,0.0,0.0,0.0,0.0,,23983940.7,20957760.586223856,27010120.813776143,3026180.113776143,12.617526667651171,15499371.5,15445004.285610668,15553738.714389332,54367.214389330926,0.3507704450424388,4908.2,4814.164013557527,5002.2359864424725,94.03598644247229,1.9158955715429749,4909.2,4815.164013557527,5003.2359864424725,94.03598644247229,1.9155053051917277,13809925967.6,13638778677.235151,13981073257.96485,171147290.36484975,1.2393063566480007,182936201.9,177023671.6013949,188848732.19860512,5912530.298605127,3.2320176308444104,47625427.2,43932610.92142408,51318243.47857592,3692816.278575919,7.753875389018912,13620030.7,12637608.36726133,14602453.032738669,982422.3327386699,7.213069884920817,11840063137.0,11672191448.669958,12007934825.330042,167871688.3300415,1.417827644900349,28087876152.7,27751580359.276386,28424171946.123615,336295793.4236127,1.1972987619118565,17934884.7,16680152.162099555,19189617.237900443,1254732.5379004434,6.996044629717879,0.0,0.0,0.0,0.0,,5017748547.7,4954302780.761712,5081194314.638288,63445766.93828745,1.2644269902159462,32222734.8,31459128.99380952,32986340.60619048,763605.8061904791,2.369773425285054
CTR,4LVBQ,10,15089993.2,15087860.853790736,15092125.546209263,2132.346209264213,0.014130862625333807,15089993.2,15087860.853790736,15092125.546209263,2132.346209264213,0.014130862625333807,0.0,0.0,0.0,0.0,,23011266.0,20606470.056391697,25416061.943608303,2404795.9436083036,10.450515602263271,16151944.2,16032954.601222526,16270933.798777472,118989.59877747326,0.7366890159109964,5113.9,4989.199043794795,5238.600956205204,124.70095620520465,2.4384707601870326,5114.8,4990.08885335241,5239.51114664759,124.71114664759014,2.438240921396538,15487003523.3,15342904220.496613,15631102826.103386,144099302.8033873,0.9304530898220029,176340102.7,171429563.43017212,181250641.96982786,4910539.269827863,2.7846979754695718,46815702.5,43307739.63686144,50323665.36313856,3507962.8631385593,7.4931330212091956,12685615.5,11323701.03857268,14047529.96142732,1361914.461427319,10.73589579809761,12443433677.2,12204427658.074541,12682439696.32546,239006019.12546024,1.920740089316255,31505367654.4,31223886411.31476,31786848897.485245,281481243.0852436,0.8934390043403675,17747539.7,16566837.450059146,18928241.949940853,1180702.2499408533,6.652765791197826,0.0,0.0,0.0,0.0,,5541142206.1,5488310623.605925,5593973788.594076,52831582.49407534,0.9534420978388783,32021253.5,31391590.225316122,32650916.774683878,629663.274683876,1.9663917113172225
