nome n m c fila cpu_time wall_time l1_miss l2_ref llc_miss cycles inst dtlb page_faults branch_inst branch_miss
GEN8 100000 500000 199999581 1LVBQDK 2554 2555 144186811 142809077 661210 9300415796 25188972842 403305 524289 2269397019 320760
GEN8 100000 500000 199999581 1LVBQDK 2528 2532 144185853 142745840 647119 9273888217 25188973317 402513 524353 2269397212 320632
GEN8 100000 500000 199999581 1LVBQDK 2528 2528 144174124 142795102 640609 9272208415 25188972852 402469 524289 2269397010 321190
GEN8 100000 500000 199999581 1LVBQDK 2531 2531 144164757 142753057 646857 9263419539 25188973191 402856 524289 2269397128 320377
GEN8 100000 500000 199999581 1LVBQDK 2538 2538 144170648 142740479 647029 9254460410 25188973193 401448 524289 2269397148 320685
GEN8 100000 500000 199999581 1LVBQDK 2530 2531 144165952 142831819 644264 9258441925 25188972955 391543 524289 2269397092 320484
GEN8 100000 500000 199999581 1LVBQDK 2524 2524 144156571 142800145 637215 9254538130 25188973046 390988 524289 2269397105 320828
GEN8 100000 500000 199999581 1LVBQDK 2536 2536 144150857 142791245 704908 9263402641 25188972792 389101 524289 2269397072 320730
GEN8 100000 500000 199999581 1LVBQDK 2528 2528 144191041 142791496 636854 9251952118 25188972838 400578 524289 2269397057 320847
GEN8 100000 500000 199999581 2LVBQDK 491 491 40971300 3386418 136112 2170103781 6274115788 133343 0 631959172 387086
GEN8 100000 500000 199999581 2LVBQDK 488 488 40971688 3349396 130491 2172053377 6274117167 133604 0 631959500 387026
GEN8 100000 500000 199999581 2LVBQDK 485 507 40969483 3664964 137240 2166598046 6274117765 125111 128 631959744 388230
GEN8 100000 500000 199999581 2LVBQDK 484 484 40955752 3342784 139312 2164069517 6274117606 122958 0 631959607 386703
GEN8 100000 500000 199999581 2LVBQDK 482 482 40958376 3359257 127431 2154093001 6274117324 124557 0 631959514 386877
GEN8 100000 500000 199999581 2LVBQDK 492 492 40949338 3335717 156303 2187362618 6274117223 122851 0 631959521 388948
GEN8 100000 500000 199999581 2LVBQDK 487 487 40953504 3344137 128833 2169251356 6274117484 129090 0 631959577 386668
GEN8 100000 500000 199999581 2LVBQDK 494 494 40956427 3347657 163811 2170618871 6274117595 123820 0 631959600 387680
GEN8 100000 500000 199999581 2LVBQDK 488 488 40976828 3334555 133649 2175648085 6274117668 125438 0 631959626 386750
GEN8 100000 500000 199999581 2LVBQDK 482 482 40949404 3307351 131425 2148929469 6274117197 120709 0 631959503 386947
GEN8 100000 500000 199999581 3LVBQDK 40 40 2917921 3878123 117418 178368077 311026421 121755 0 31787699 372329
GEN8 100000 500000 199999581 3LVBQDK 40 40 2924869 3891384 106609 177008154 311027645 120403 0 31787988 371549
GEN8 100000 500000 199999581 3LVBQDK 40 40 2910322 3866797 108466 176628736 311027645 117387 0 31788002 373579
GEN8 100000 500000 199999581 3LVBQDK 42 42 2930160 3896938 113426 180341077 311028049 124717 0 31788094 372713
GEN8 100000 500000 199999581 3LVBQDK 42 42 2912334 3870359 107093 182713790 311027659 117959 0 31787991 372351
GEN8 100000 500000 199999581 3LVBQDK 42 42 2937883 3909070 108816 183006759 311028113 123719 0 31788099 374163
GEN8 100000 500000 199999581 3LVBQDK 43 43 2923743 3897485 110379 184162350 311027886 118085 0 31788070 371952
GEN8 100000 500000 199999581 3LVBQDK 42 42 2929826 3905945 109143 184031999 311028008 122174 0 31788076 372882
GEN8 100000 500000 199999581 3LVBQDK 42 42 2929520 3896869 107046 181575413 311027504 121123 0 31787945 372237
GEN8 100000 500000 199999581 3LVBQDK 45 45 2927095 3881438 137179 190123909 311028277 125128 0 31788144 372061
GEN8 100000 500000 199999581 4LVBQDK 52 52 2935826 4075339 120736 224508336 414094106 125302 0 36210500 410206
GEN8 100000 500000 199999581 4LVBQDK 51 51 2933488 4073963 110449 222051826 414095050 121888 0 36210714 408106
GEN8 100000 500000 199999581 4LVBQDK 52 52 2917559 4054973 113360 225337988 414094864 116590 0 36210674 408551
GEN8 100000 500000 199999581 4LVBQDK 51 51 2941498 4085780 107134 221796923 414095303 128883 0 36210777 409348
GEN8 100000 500000 199999581 4LVBQDK 52 52 2931249 4076044 106925 223306927 414095074 120451 0 36210727 409212
GEN8 100000 500000 199999581 4LVBQDK 51 51 2929879 4065288 113627 220860275 414095355 123428 0 36210779 407702
GEN8 100000 500000 199999581 4LVBQDK 51 51 2918519 4057350 113644 217349896 414095118 118461 0 36210746 407496
GEN8 100000 500000 199999581 4LVBQDK 52 52 2930169 4076034 115310 222871763 414095251 123084 0 36210754 408450
GEN8 100000 500000 199999581 4LVBQDK 51 51 2921763 4056566 119706 221266357 414094918 122778 0 36210680 408435
GEN8 100000 500000 199999581 4LVBQDK 52 52 2934874 4073173 116054 223668067 414095441 124480 0 36210808 407952
GEN8 100000 500000 199999581 5LVBQDK 55 55 3079854 4209598 109148 236344549 454262978 121841 0 38139695 460490
GEN8 100000 500000 199999581 5LVBQDK 55 55 3082429 4203077 106227 236702463 454264008 121820 0 38139932 459955
GEN8 100000 500000 199999581 5LVBQDK 55 55 3071067 4202978 106171 238181521 454263819 115673 0 38139889 460108
GEN8 100000 500000 199999581 5LVBQDK 55 55 3084484 4206833 112235 237386523 454264260 124216 0 38139994 460860
GEN8 100000 500000 199999581 5LVBQDK 55 55 3060002 4187085 106901 236162821 454264031 115457 0 38139944 459634
GEN8 100000 500000 199999581 5LVBQDK 55 55 3076646 4196550 107660 239119222 454264312 125314 0 38139996 460537
GEN8 100000 500000 199999581 5LVBQDK 55 55 3065894 4203968 109521 237508127 454264075 118195 0 38139963 459838
GEN8 100000 500000 199999581 5LVBQDK 55 55 3079266 4207308 109428 238791651 454264208 121309 0 38139971 459645
GEN8 100000 500000 199999581 5LVBQDK 55 55 3075287 4201258 109373 238052396 454263874 122690 0 38139896 460601
GEN8 100000 500000 199999581 5LVBQDK 55 55 3083453 4202662 109532 238674065 454264398 122387 0 38140025 459165
GEN8 100000 500000 199999581 6LVBQDK 57 57 3094957 4197796 111217 244654737 468343923 121299 0 39047687 528021
GEN8 100000 500000 199999581 6LVBQDK 56 56 3089770 4201159 106828 243484644 468344951 119931 0 39047922 523455
GEN8 100000 500000 199999581 6LVBQDK 57 57 3090122 4196570 107310 244560010 468344763 116575 0 39047880 525397
GEN8 100000 500000 199999581 6LVBQDK 56 56 3106473 4223903 111917 243821759 468345203 125312 0 39047984 524982
GEN8 100000 500000 199999581 6LVBQDK 56 56 3074490 4172782 110822 242891717 468344974 115685 0 39047934 523354
GEN8 100000 500000 199999581 6LVBQDK 57 57 3089907 4196162 112381 241226736 468345255 123594 0 39047986 524723
GEN8 100000 500000 199999581 6LVBQDK 57 57 3085023 4192273 116464 241479532 468345020 119644 0 39047955 524292
GEN8 100000 500000 199999581 6LVBQDK 56 56 3097230 4214917 111991 243417637 468345150 123022 0 39047960 523396
GEN8 100000 500000 199999581 6LVBQDK 56 56 3092291 4196544 107189 242061422 468344818 122726 0 39047887 523302
GEN8 100000 500000 199999581 6LVBQDK 57 57 3065164 4158239 129763 240493067 468345342 121950 0 39048016 525520
GEN8 100000 500000 199999581 BINH 90 90 3383589 3088899 96118 378370116 773039283 102041 0 93875103 1515784
GEN8 100000 500000 199999581 BINH 91 91 3370166 3081179 93916 384259772 773039896 106012 0 93875236 1514644
GEN8 100000 500000 199999581 BINH 91 91 3389726 3095605 84295 383108663 773039822 106911 0 93875229 1515798
GEN8 100000 500000 199999581 BINH 91 91 3378581 3086369 83791 382408368 773040187 101841 0 93875303 1514177
GEN8 100000 500000 199999581 BINH 89 89 3375694 3092454 85657 378540390 773039882 103937 0 93875243 1514743
GEN8 100000 500000 199999581 BINH 91 91 3363843 3077343 83419 381872677 773040187 99852 0 93875303 1514108
GEN8 100000 500000 199999581 BINH 90 90 3367625 3072107 85669 379788512 773039884 103832 0 93875245 1514430
GEN8 100000 500000 199999581 BINH 91 91 3381859 3078996 87375 381044206 773040187 102348 0 93875303 1515085
GEN8 100000 500000 199999581 BINH 91 91 3381501 3085042 89994 383731288 773039877 102420 0 93875238 1514437
GEN8 100000 500000 199999581 BINH 90 90 3380025 3074579 93369 380666091 773040195 103489 0 93875311 1515887
GEN8 100000 500000 199999581 FIBH 112 112 6225757 7703370 225681 477353348 615017849 357831 0 65267077 2126836
GEN8 100000 500000 199999581 FIBH 111 111 6315377 7816611 219899 475580708 615594797 374015 0 65497723 2124506
GEN8 100000 500000 199999581 FIBH 110 110 5787924 7255273 199060 471741126 615603524 354976 0 65503002 2125896
GEN8 100000 500000 199999581 FIBH 110 135 5837917 7334157 216774 468833083 615595356 351604 43 65497906 2124994
GEN8 100000 500000 199999581 FIBH 108 108 6063977 7497884 202355 474846340 615595438 393163 0 65497897 2125020
GEN8 100000 500000 199999581 FIBH 109 114 6290618 7806107 212173 477497762 615595450 367362 98 65497973 2131593
GEN8 100000 500000 199999581 FIBH 112 112 6377869 7783937 258309 484310479 615595353 403839 0 65497879 2127370
GEN8 100000 500000 199999581 FIBH 110 110 6387664 7842915 214845 477388593 615682464 382503 0 65497788 2127044
GEN8 100000 500000 199999581 FIBH 110 110 5995512 7420452 212765 474701999 615594938 381100 0 65497785 2125818
GEN8 100000 500000 199999581 FIBH 109 109 6002018 7444985 201242 472515150 615595303 379468 0 65497859 2127039
GEN9 100000 500000 1999995806 2LVBQ 20649 20650 790415336 385115753 721921 89520899963 315968638614 282317 2063 48126025672 927874
GEN9 100000 500000 1999995806 2LVBQ 20883 20884 790613539 383187487 463716 89290020717 315969101444 287923 22 48126247018 911642
GEN9 100000 500000 1999995806 2LVBQ 21068 21069 790454494 383738159 437762 89355246463 315968799696 276813 142 48126196334 910498
GEN9 100000 500000 1999995806 2LVBQ 21216 21217 790369942 386261890 501092 89467016487 315968836045 282763 384 48126205784 913584
GEN9 100000 500000 1999995806 2LVBQ 21258 21259 790642736 384843681 476087 89250559328 315968837695 281498 0 48126206147 913663
GEN9 100000 500000 1999995806 2LVBQ 21751 21752 790598999 386455744 376269 89923959189 315968832994 285167 0 48126202479 910001
GEN9 100000 500000 1999995806 2LVBQ 21727 21728 790398003 385854319 509685 90434395365 315968835951 289699 0 48126203139 870871
GEN9 100000 500000 1999995806 2LVBQ 21702 21703 790585501 386106159 511198 90504472189 315968833809 287337 0 48126202543 867877
GEN9 100000 500000 1999995806 2LVBQ 21675 21676 790544239 386747643 380140 90354781277 315968832257 274886 0 48126202192 855576
GEN9 100000 500000 1999995806 2LVBQ 21699 21700 790516226 387488653 472825 90494667656 315968833960 292115 0 48126202656 855959
GEN9 100000 500000 1999995806 3LVBQ 84 84 3453321 2994429 110135 353911771 902143812 125490 4 118909449 412346
GEN9 100000 500000 1999995806 3LVBQ 83 83 3386334 2862406 91214 351173986 901284000 123264 0 118707891 411713
GEN9 100000 500000 1999995806 3LVBQ 83 83 3380261 2858103 86296 348758516 901200488 122915 0 118695354 412376
GEN9 100000 500000 1999995806 3LVBQ 82 82 3386929 2851074 86918 345077916 901190764 123375 0 118691710 411553
GEN9 100000 500000 1999995806 3LVBQ 82 82 3388607 2875077 86704 344690156 901196424 122741 0 118693511 411165
GEN9 100000 500000 1999995806 3LVBQ 82 82 3396551 2861149 86807 345478705 901181339 122093 0 118689634 411939
GEN9 100000 500000 1999995806 3LVBQ 82 82 3395125 2875438 84524 344382127 901204529 125663 0 118696151 411863
GEN9 100000 500000 1999995806 3LVBQ 82 82 3391285 2862910 85950 345152004 901191758 123654 0 118692873 411176
GEN9 100000 500000 1999995806 3LVBQ 83 83 3400983 2872522 85535 347526784 901204591 125461 0 118696147 410487
GEN9 100000 500000 1999995806 3LVBQ 82 82 3399240 2871517 85083 346340717 901195860 124417 0 118693213 410121
GEN9 100000 500000 1999995806 4LVBQ 160 160 2325004 2652261 85009 679910169 2022168206 105844 0 261455096 524345
GEN9 100000 500000 1999995806 4LVBQ 162 162 2318570 2678801 96313 682512636 2022043594 107189 0 261425140 522502
GEN9 100000 500000 1999995806 4LVBQ 161 161 2319100 2675020 89161 683657928 2022040599 104935 0 261424725 523011
GEN9 100000 500000 1999995806 4LVBQ 160 160 2327574 2671130 87208 678344722 2022046238 106421 0 261426607 522434
GEN9 100000 500000 1999995806 4LVBQ 161 161 2311062 2663340 88719 684221300 2022049796 104987 0 261427379 521115
GEN9 100000 500000 1999995806 4LVBQ 162 162 2325391 2675315 89881 685573924 2022040951 106798 0 261424893 522551
GEN9 100000 500000 1999995806 4LVBQ 160 160 2322346 2646801 86254 679894815 2022046273 105952 0 261426277 519582
GEN9 100000 500000 1999995806 4LVBQ 162 162 2318601 2694331 92798 686304012 2022041612 107087 0 261425015 523189
GEN9 100000 500000 1999995806 4LVBQ 162 162 2314134 2635869 90126 684746274 2022047336 104796 0 261426475 523158
GEN9 100000 500000 1999995806 4LVBQ 160 160 2313031 2676983 88319 679873859 2022045456 106594 0 261426159 521087
GEN9 100000 500000 1999995806 5LVBQ 152 152 2190435 2586722 84732 645743679 1908639050 100277 0 245857075 544482
GEN9 100000 500000 1999995806 5LVBQ 155 155 2197416 2589660 85317 652960762 1908643927 99554 0 245857706 545577
GEN9 100000 500000 1999995806 5LVBQ 153 153 2201866 2610837 83560 648709248 1908641869 101465 0 245857018 545283
GEN9 100000 500000 1999995806 5LVBQ 153 153 2198655 2574943 84400 647544328 1908641725 99774 0 245856977 542537
GEN9 100000 500000 1999995806 5LVBQ 156 156 2200687 2608370 106395 656501593 1908644361 103262 0 245858015 545920
GEN9 100000 500000 1999995806 5LVBQ 154 154 2201174 2587511 85843 647183551 1908633332 99624 0 245855345 544225
GEN9 100000 500000 1999995806 5LVBQ 153 153 2198578 2599343 81868 650725459 1908640795 101743 0 245856746 544999
GEN9 100000 500000 1999995806 5LVBQ 154 154 2196940 2580776 83409 651647955 1908644419 99845 0 245857668 542785
GEN9 100000 500000 1999995806 5LVBQ 153 153 2200099 2598127 82317 647414602 1908641830 101083 0 245857100 543205
GEN9 100000 500000 1999995806 5LVBQ 153 153 2190595 2593376 82323 647472707 1908643869 99733 0 245857734 544440
GEN9 100000 500000 1999995806 6LVBQ 129 129 2128096 2521328 85985 541575577 1543531120 96567 0 198329509 618984
GEN9 100000 500000 1999995806 6LVBQ 127 127 2129873 2548893 90256 535174182 1543529919 98918 0 198328903 620584
GEN9 100000 500000 1999995806 6LVBQ 128 128 2117848 2523267 84268 542695899 1543526995 97164 0 198328403 621455
GEN9 100000 500000 1999995806 6LVBQ 129 129 2130841 2541131 84120 543245395 1543532180 98256 0 198329405 621722
GEN9 100000 500000 1999995806 6LVBQ 127 127 2121873 2524415 81628 534381473 1543533593 96778 0 198330183 621085
GEN9 100000 500000 1999995806 6LVBQ 127 127 2125914 2531864 83036 536260828 1543534619 98497 0 198330149 618347
GEN9 100000 500000 1999995806 6LVBQ 127 127 2124898 2513073 81919 538031221 1543527645 96539 0 198328442 617225
GEN9 100000 500000 1999995806 6LVBQ 127 127 2119290 2526765 85077 537988528 1543533719 98506 0 198330136 618013
GEN9 100000 500000 1999995806 6LVBQ 128 128 2118508 2512104 84979 539198653 1543531025 97013 0 198329491 620909
GEN9 100000 500000 1999995806 6LVBQ 128 128 2120107 2537206 87645 538889705 1543532754 98916 0 198329395 618606
GEN9 100000 500000 1999995806 2LVBQDK 2453 2453 211889490 3410537 157033 11146439745 33523087879 146520 0 3357064398 480652
GEN9 100000 500000 1999995806 2LVBQDK 2447 2447 211880074 3395408 199853 11150974814 33523079217 144636 0 3357062383 482655
GEN9 100000 500000 1999995806 2LVBQDK 2445 2445 211887581 3393272 164175 11140303078 33523079014 143264 0 3357062327 480885
GEN9 100000 500000 1999995806 2LVBQDK 2446 2446 211919574 3391942 160626 11137363344 33523079266 146272 0 3357062402 481463
GEN9 100000 500000 1999995806 2LVBQDK 2455 2455 211889215 3392948 157316 11169203597 33523079028 144779 0 3357062347 481647
GEN9 100000 500000 1999995806 2LVBQDK 2452 2452 211908591 3407865 160802 11165703225 33523079020 142937 0 3357062333 481625
GEN9 100000 500000 1999995806 2LVBQDK 2450 2450 211893943 3366420 158978 11168067568 33523079269 146486 0 3357062405 480587
GEN9 100000 500000 1999995806 2LVBQDK 2447 2447 211882263 3402587 158095 11169549529 33523079021 144294 0 3357062340 481193
GEN9 100000 500000 1999995806 2LVBQDK 2448 2448 211891847 3349994 157419 11163092154 33523079017 142683 0 3357062330 481011
GEN9 100000 500000 1999995806 2LVBQDK 2448 2448 211927206 3396512 184040 11163543186 33523079267 146992 0 3357062403 482059
GEN9 100000 500000 1999995806 3LVBQDK 47 47 3184238 3913851 117687 211135503 402902894 123519 0 35647545 346149
GEN9 100000 500000 1999995806 3LVBQDK 46 46 3171032 3877933 106759 206325861 402903312 123703 0 35647633 346019
GEN9 100000 500000 1999995806 3LVBQDK 46 46 3174375 3895939 105256 206432455 402903395 123810 0 35647658 345847
GEN9 100000 500000 1999995806 3LVBQDK 47 47 3175233 3880717 107714 209961532 402903177 121518 0 35647604 346685
GEN9 100000 500000 1999995806 3LVBQDK 48 48 3175881 3900675 109580 211559416 402903396 122749 0 35647659 345399
GEN9 100000 500000 1999995806 3LVBQDK 47 47 3167968 3869359 105107 209386322 402903176 121380 0 35647603 346012
GEN9 100000 500000 1999995806 3LVBQDK 48 48 3180506 3905366 103435 212503514 402903397 124096 0 35647660 345653
GEN9 100000 500000 1999995806 3LVBQDK 50 50 3184252 3907825 102912 217351871 402903180 122917 0 35647607 345538
GEN9 100000 500000 1999995806 3LVBQDK 48 48 3176839 3901151 106560 210373083 402903396 122311 0 35647659 345236
GEN9 100000 500000 1999995806 3LVBQDK 50 50 3173990 3886692 104121 216948148 402903180 120896 0 35647607 345308
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3031312 4158499 108459 302588700 643557689 127675 0 45922455 470014
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3030042 4135644 108095 304002870 643558345 123573 0 45922601 470039
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3031110 4157620 106846 303387524 643558396 128509 0 45922617 469919
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3026985 4131608 105616 305110577 643558244 124338 0 45922581 468590
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3026984 4148259 112457 300693947 643558396 125391 0 45922617 469133
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3028379 4134794 105913 302704182 643558243 125059 0 45922580 469503
GEN9 100000 500000 1999995806 4LVBQDK 68 68 3022798 4140380 107825 300060686 643558396 126203 0 45922617 468174
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3025906 4134223 104295 301491016 643558244 123329 0 45922581 468667
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3031634 4158566 102776 303637826 643558395 129296 0 45922616 469108
GEN9 100000 500000 1999995806 4LVBQDK 69 69 3033225 4144422 105447 305943382 643558244 125497 0 45922581 469901
GEN9 100000 500000 1999995806 5LVBQDK 66 66 3073464 4183261 110574 292194675 610874377 124815 0 44986937 488477
GEN9 100000 500000 1999995806 5LVBQDK 68 68 3068668 4153606 109457 293739322 610874502 121879 0 44986957 493090
GEN9 100000 500000 1999995806 5LVBQDK 67 67 3085720 4195810 104954 295371595 610874553 125600 0 44986973 492266
GEN9 100000 500000 1999995806 5LVBQDK 66 66 3085468 4190122 104105 292842407 610874400 123472 0 44986936 490665
GEN9 100000 500000 1999995806 5LVBQDK 66 66 3079930 4188115 105333 291950335 610874551 127070 0 44986971 488594
GEN9 100000 500000 1999995806 5LVBQDK 67 67 3072124 4170819 106103 290811092 610874401 122917 0 44986937 488478
GEN9 100000 500000 1999995806 5LVBQDK 66 66 3080890 4186251 104447 293187150 610874552 128192 0 44986972 487294
GEN9 100000 500000 1999995806 5LVBQDK 67 67 3072144 4161162 106353 293532778 610874400 121297 0 44986936 488890
GEN9 100000 500000 1999995806 5LVBQDK 66 66 3079584 4188898 105002 292505184 610874552 124554 0 44986972 487864
GEN9 100000 500000 1999995806 5LVBQDK 67 67 3059600 4143833 117252 287943628 610874401 122468 0 44986937 488379
GEN9 100000 500000 1999995806 6LVBQDK 62 62 3033110 4163414 108404 267979062 545934229 125562 0 42671543 532758
GEN9 100000 500000 1999995806 6LVBQDK 63 63 3044497 4165391 109051 269620880 545934662 124231 0 42671636 533174
GEN9 100000 500000 1999995806 6LVBQDK 63 63 3044714 4178647 105517 272158401 545934713 126679 0 42671652 533993
GEN9 100000 500000 1999995806 6LVBQDK 61 61 3055391 4177798 104051 270810409 545934560 121221 0 42671615 533513
GEN9 100000 500000 1999995806 6LVBQDK 63 63 3054043 4189574 103644 271721775 545934713 125594 0 42671652 532314
GEN9 100000 500000 1999995806 6LVBQDK 62 62 3044073 4157068 110660 269658948 545934560 126164 0 42671615 536295
GEN9 100000 500000 1999995806 6LVBQDK 62 62 3052162 4191500 105588 273799886 545934713 128511 0 42671652 535034
GEN9 100000 500000 1999995806 6LVBQDK 62 62 3059936 4180837 103488 269144947 545934561 126908 0 42671616 534741
GEN9 100000 500000 1999995806 6LVBQDK 62 62 3045623 4179428 102074 270707042 545934713 124844 0 42671652 533204
GEN9 100000 500000 1999995806 6LVBQDK 61 61 3054543 4175931 105580 271066872 545934560 126329 0 42671615 534674
GEN9 100000 500000 1999995806 BINH 86 86 3143704 3051056 92252 370392919 773130211 103561 0 93884896 1519699
GEN9 100000 500000 1999995806 BINH 86 86 3157065 3099184 81144 370488247 773130791 104664 0 93885025 1519565
GEN9 100000 500000 1999995806 BINH 86 86 3142414 3063860 82395 369262785 773130569 100635 0 93884976 1518716
GEN9 100000 500000 1999995806 BINH 86 86 3147504 3087172 82582 370217151 773130882 106251 0 93885046 1518419
GEN9 100000 500000 1999995806 BINH 86 86 3140198 3049267 86146 367717277 773130568 103208 0 93884975 1518202
GEN9 100000 500000 1999995806 BINH 87 87 3145558 3088340 82383 368147616 773130884 103835 0 93885048 1518308
GEN9 100000 500000 1999995806 BINH 86 86 3150241 3075603 81259 369219501 773130568 104511 0 93884975 1519236
GEN9 100000 500000 1999995806 BINH 87 87 3141243 3086249 80119 368447713 773130884 107817 0 93885048 1520542
GEN9 100000 500000 1999995806 BINH 86 86 3142866 3057819 87588 369988972 773130569 101216 0 93884976 1520835
GEN9 100000 500000 1999995806 BINH 87 87 3157207 3100211 82426 370687039 773130884 103451 0 93885048 1519425
GEN9 100000 500000 1999995806 FIBH 112 112 6506480 7895695 227321 479695862 613199157 344411 0 64966056 2123073
GEN9 100000 500000 1999995806 FIBH 112 112 6527591 7945812 211074 479884385 613946121 348172 0 65137507 2122805
GEN9 100000 500000 1999995806 FIBH 110 110 6501005 7936564 209318 476595775 613945927 342449 0 65137472 2123706
GEN9 100000 500000 1999995806 FIBH 108 108 6284376 7700369 201896 475454677 613913856 340345 0 65132265 2126657
GEN9 100000 500000 1999995806 FIBH 110 110 6184976 7648334 217314 470814298 613946445 341617 0 65137624 2122141
GEN9 100000 500000 1999995806 FIBH 108 108 6166462 7632338 204649 476528243 614028223 344598 0 65137500 2123846
GEN9 100000 500000 1999995806 FIBH 108 108 6189837 7675935 198665 474871374 613946184 329633 0 65137565 2127240
GEN9 100000 500000 1999995806 FIBH 109 109 6458725 7893131 213992 477215880 613946027 345058 0 65137491 2121440
GEN9 100000 500000 1999995806 FIBH 108 108 6159888 7632698 207731 470184318 613945933 328686 0 65137482 2122573
GEN9 100000 500000 1999995806 FIBH 108 108 5936082 7378217 198692 474739551 613946356 352597 0 65137593 2119496

