nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
COL 435666 1057066 137384 492665 492665 0 347868 3LVBQ 121 121 393765399 2496610 337957 164088 271897873 776735094 13682 0 135322206 976810
COL 435666 1057066 137384 492327 492327 0 357084 3LVBQ 118 118 392476650 2462670 319062 152591 281621924 793092900 14604 0 136533105 982626
COL 435666 1057066 137384 493177 493177 0 344826 3LVBQ 122 122 395695078 2585596 367173 174126 284565075 777529775 19816 0 136294703 988971
COL 435666 1057066 137384 492441 492441 0 369866 3LVBQ 118 119 391546397 2457161 314481 150002 285202713 791436984 16101 0 136585683 984508
COL 435666 1057066 137384 492117 492117 0 406591 3LVBQ 118 118 396011971 2385714 293973 136432 280345790 798492358 13382 0 137366313 998281
COL 435666 1057066 137384 492605 492605 0 362517 3LVBQ 120 120 393787681 2489765 323756 158569 273856850 779275087 14399 0 135861227 976158
COL 435666 1057066 137384 492695 492695 0 337342 3LVBQ 120 120 391915133 2617004 353330 161204 290359344 797074801 21633 0 136832909 964993
COL 435666 1057066 137384 656950 656950 0 253523 4LVBQ 147 148 510431454 2872836 325964 144263 351803469 1030552173 15050 0 176390765 1135862
COL 435666 1057066 137384 657576 657576 0 187791 4LVBQ 147 147 509918376 3236878 381607 158447 336419548 1008935048 23274 0 174766576 1074094
COL 435666 1057066 137384 650261 650261 0 209711 4LVBQ 144 144 504249562 2970926 329766 135475 335295643 1006718889 16867 0 173465175 1072722
COL 435666 1057066 137384 645970 645970 0 222273 4LVBQ 142 142 500416984 2958904 317535 136154 331035905 995499094 14947 0 171935475 1073039
COL 435666 1057066 137384 643794 643794 0 232768 4LVBQ 144 144 499677975 2924808 319203 143305 335702044 1000123147 14822 0 171932033 1078175
COL 435666 1057066 137384 647051 647051 0 232820 4LVBQ 145 145 503555965 2931337 326390 145688 340231030 1006800147 15087 0 172983489 1086599
COL 435666 1057066 137384 655393 655393 0 249449 4LVBQ 145 145 511169919 3039406 324052 138424 340845555 1025373606 17098 0 175865602 1089921
COL 435666 1057066 137384 650157 650157 0 223464 4LVBQ 144 144 504494018 2904145 320095 139511 334519582 1015443662 14060 0 173843464 1104444
COL 435666 1057066 137384 649491 649491 0 218969 4LVBQ 145 145 503191630 2980997 322227 132932 339741550 1007741046 14952 0 173026949 1078087
COL 435666 1057066 137384 647965 647965 0 248359 4LVBQ 143 143 504461042 2785216 294517 124428 332943514 1006899653 11875 0 173328398 1081825
COL 435666 1057066 137384 487480 487480 0 485732 5LVBQ 134 134 461454199 2302566 311579 140133 314233481 926309568 13487 0 156202439 1115573
COL 435666 1057066 137384 483615 483615 0 414054 5LVBQ 133 133 453828207 2309477 347545 157600 313929736 911383431 15486 0 153352207 1093366
COL 435666 1057066 137384 487156 487156 0 476781 5LVBQ 134 134 459635376 2359937 320642 141999 314196281 926289010 16071 0 155742049 1087737
COL 435666 1057066 137384 485065 485065 0 473131 5LVBQ 134 134 458282956 2297476 312640 140583 315441937 921977039 13506 0 155037022 1110616
COL 435666 1057066 137384 486299 486299 0 458692 5LVBQ 135 135 457193011 2378922 331777 146228 315437181 911702676 17200 0 153954998 1064208
COL 435666 1057066 137384 484334 484334 0 462141 5LVBQ 132 132 457673529 2296336 301476 132212 308149775 904735295 12998 0 153214633 1090773
COL 435666 1057066 137384 485426 485426 0 415895 5LVBQ 133 133 455895671 2291924 339366 158893 312574572 903946594 14569 0 153071873 1082417
COL 435666 1057066 137384 487455 487455 0 515110 5LVBQ 134 134 464468079 2279196 317258 139582 314392297 920803459 16227 0 155499916 1081931
COL 435666 1057066 137384 484922 484922 0 537666 5LVBQ 134 134 462808538 2201054 313348 145341 314280995 923549713 13693 0 155667832 1119903
COL 435666 1057066 137384 484873 484873 0 470825 5LVBQ 132 132 459350532 2226418 296523 129052 306809341 911466666 12284 0 154764251 1097608
COL 435666 1057066 137384 465720 465720 0 644248 6LVBQ 154 154 541956808 2350229 337896 151558 361756740 1094960082 15125 0 180914166 1177148
COL 435666 1057066 137384 466935 466935 0 639855 6LVBQ 155 155 546496751 2409428 347944 155402 370024772 1102384403 16939 0 181486510 1164465
COL 435666 1057066 137384 467037 467037 0 641281 6LVBQ 154 154 545310196 2472140 348576 151622 357646474 1096068295 20089 0 181214085 1145556
COL 435666 1057066 137384 466658 466658 0 665911 6LVBQ 152 152 547854850 2342912 315752 135086 357230024 1098525588 14334 0 181826073 1182117
COL 435666 1057066 137384 466733 466733 0 650655 6LVBQ 154 154 543897965 2367488 326758 140731 363934889 1100786007 15908 0 181413893 1238036
COL 435666 1057066 137384 466002 466002 0 662489 6LVBQ 153 153 545343239 2344898 325800 145269 360872197 1099168380 14926 0 181413982 1186358
COL 435666 1057066 137384 465662 465662 0 689303 6LVBQ 156 156 549695776 2337170 337399 157719 356272964 1093734661 14626 0 181350537 1187861
COL 435666 1057066 137384 467066 467066 0 735958 6LVBQ 154 154 553524002 2333746 316668 142401 362615129 1111586298 16467 0 183939338 1167636
COL 435666 1057066 137384 466124 466124 0 680278 6LVBQ 153 153 546918789 2339330 311657 133770 356736695 1101223350 14938 0 181903298 1187172
COL 435666 1057066 137384 465676 465676 0 665178 6LVBQ 155 155 547838779 2331341 342609 161720 354045366 1091552860 15129 0 181198025 1180673
COL 435666 1057066 137384 467046 435666 31380 7596098 1LVBQDK 96 96 314145458 4788241 538401 221468 234485134 567614640 17714 0 81213701 944602
COL 435666 1057066 137384 466038 435666 30372 5090217 1LVBQDK 93 93 273728203 4762163 549464 222543 217828666 500874803 22854 0 75438836 938784
COL 435666 1057066 137384 466034 435666 30368 7064333 1LVBQDK 95 95 307552439 4945992 530511 216360 223415909 540327980 19991 0 80232136 935867
COL 435666 1057066 137384 467238 435666 31572 5465896 1LVBQDK 94 94 287235785 4705565 526409 218099 230755518 533454171 21599 0 77787996 931053
COL 435666 1057066 137384 467011 435666 31345 7108892 1LVBQDK 96 96 307435015 4877885 545379 222075 230690658 544386895 19711 0 80350282 944473
COL 435666 1057066 137384 465520 435666 29854 5568806 1LVBQDK 94 94 284287900 4806037 546735 229188 219042874 505679419 19913 0 77400181 949533
COL 435666 1057066 137384 465948 435666 30282 5970885 1LVBQDK 94 94 293575508 4803367 516376 209666 220911516 534641235 20001 0 78457650 930014
COL 435666 1057066 137384 466836 435666 31170 4818940 1LVBQDK 93 93 273970363 4844731 557024 223390 221667495 505987417 26325 0 74779954 948586
COL 435666 1057066 137384 467011 435666 31345 7834954 1LVBQDK 97 97 312984074 4888809 531306 210278 224860455 562633301 18868 0 81549021 937116
COL 435666 1057066 137384 466929 435666 31263 6913680 1LVBQDK 96 96 307899410 4858058 535083 219276 221213886 539412915 19336 0 79581629 933122
COL 435666 1057066 137384 466918 435666 31252 5623132 2LVBQDK 101 101 331650603 3599682 352211 169500 243364446 592628550 18806 0 84266795 1006078
COL 435666 1057066 137384 466059 435666 30393 7622162 2LVBQDK 105 105 359287454 3532704 344670 173596 243253223 618151972 18022 0 87495052 1019470
COL 435666 1057066 137384 466987 435666 31321 7276049 2LVBQDK 105 105 357084627 3414628 349840 177932 248662407 617263186 15748 0 87948985 1030122
COL 435666 1057066 137384 467048 435666 31382 7299009 2LVBQDK 104 104 355019291 3402318 346099 174041 254883235 630744872 16740 0 87323179 1032456
COL 435666 1057066 137384 466912 435666 31246 5629243 2LVBQDK 101 101 335148634 3544483 351846 173307 234442739 570010333 17198 0 83866844 1006057
COL 435666 1057066 137384 467019 435666 31353 7368569 2LVBQDK 104 104 356236552 3339171 346686 175221 255588300 631775234 14919 0 87957707 1025861
COL 435666 1057066 137384 466660 435666 30994 4424944 2LVBQDK 101 101 316188198 3952548 406614 198358 236065949 553575058 26437 0 81369654 1014507
COL 435666 1057066 137384 465988 435666 30322 5659884 2LVBQDK 100 100 333325114 3527926 347719 169947 240223858 593753638 16537 0 84533852 995548
COL 435666 1057066 137384 467174 435666 31508 6951386 2LVBQDK 102 102 351704214 3708724 348685 163445 235119652 608933581 19523 0 87100197 1024331
COL 435666 1057066 137384 466654 435666 30988 5409368 2LVBQDK 101 101 330224565 3485035 356887 177237 242475569 594599312 17848 0 84126185 995520
COL 435666 1057066 137384 493370 452693 40677 445783 3LVBQDK 107 107 326549420 3466845 362811 184600 255458330 609600568 20381 0 82518707 1265371
COL 435666 1057066 137384 491851 451677 40174 367084 3LVBQDK 106 106 324819194 3532622 359149 175402 252184561 610448832 17748 0 82945386 1238005
COL 435666 1057066 137384 492615 452161 40454 354002 3LVBQDK 105 105 322758205 3581743 356561 170341 255703896 623475333 17894 0 82344769 1248105
COL 435666 1057066 137384 492079 451990 40089 351925 3LVBQDK 108 108 322630673 3656703 389862 190505 254857191 603202924 22835 0 81570787 1242224
COL 435666 1057066 137384 492694 452372 40322 377749 3LVBQDK 106 106 324343147 3630548 353272 172436 253814399 620744076 17303 0 82577195 1251694
COL 435666 1057066 137384 493501 452612 40889 427955 3LVBQDK 108 108 325370773 3507542 368630 186541 254643355 605552405 17198 0 81759196 1286700
COL 435666 1057066 137384 492305 452168 40137 366437 3LVBQDK 108 108 323785906 3685685 397891 194602 255234471 600674045 24961 0 81240192 1222413
COL 435666 1057066 137384 492465 452270 40195 449547 3LVBQDK 106 106 327333243 3525911 334125 163272 247308912 607067924 16531 0 82305608 1242137
COL 435666 1057066 137384 493086 452456 40630 340617 3LVBQDK 107 107 322642550 4042153 415857 192748 253224041 607904863 30725 0 82269581 1175112
COL 435666 1057066 137384 493286 452761 40525 391798 3LVBQDK 105 105 323313535 3599880 334974 158357 245480107 614220938 17568 0 82376697 1284560
COL 435666 1057066 137384 645712 581054 64658 214953 4LVBQDK 127 127 414875751 4566803 403701 182668 301788597 775483999 23721 0 104821985 1270963
COL 435666 1057066 137384 642408 578684 63724 242890 4LVBQDK 124 124 417158080 4248911 323071 145844 290156898 772073004 16404 0 105458768 1255308
COL 435666 1057066 137384 656857 589379 67478 262081 4LVBQDK 128 128 423427638 4459883 350612 158192 305101241 802172222 20359 0 107867208 1324729
COL 435666 1057066 137384 648417 582525 65892 242896 4LVBQDK 126 126 418870242 4558677 357852 161632 298561515 781275624 20198 0 106822294 1317058
COL 435666 1057066 137384 652284 585983 66301 237597 4LVBQDK 129 129 417904955 4508639 381224 177005 302845691 776996254 20044 0 105556652 1293519
COL 435666 1057066 137384 654316 587697 66619 263424 4LVBQDK 127 127 421859160 4621078 354344 156688 301116768 800079543 25346 0 107272033 1291923
COL 435666 1057066 137384 653332 587344 65988 258100 4LVBQDK 129 129 423510832 4514652 365431 177561 296395049 775667180 19392 0 107299356 1295074
COL 435666 1057066 137384 651160 584729 66431 223572 4LVBQDK 128 128 419611733 4590966 383744 177350 307208646 793194363 22639 0 107238589 1282502
COL 435666 1057066 137384 649483 583483 66000 212225 4LVBQDK 126 126 417828709 4631225 358635 162141 301767155 797927943 20436 0 107007371 1294505
COL 435666 1057066 137384 650806 584273 66533 212292 4LVBQDK 126 126 419813229 4687253 358885 166505 298559738 793151554 21049 0 107269656 1280040
COL 435666 1057066 137384 486416 448522 37894 413450 5LVBQDK 118 118 369926537 3683569 362349 175257 277502504 691167841 22810 0 86431219 1337568
COL 435666 1057066 137384 484918 447160 37758 521169 5LVBQDK 118 118 373719288 3573678 355962 175390 281529075 704279240 17917 0 87058527 1368110
COL 435666 1057066 137384 487529 449041 38488 420131 5LVBQDK 116 116 372315630 3689272 357096 167945 276064495 697811622 21336 0 87322646 1365217
COL 435666 1057066 137384 486197 448068 38129 345130 5LVBQDK 117 117 370569195 4059136 409051 189134 277173605 698519924 30317 0 87093978 1293570
COL 435666 1057066 137384 485553 447550 38003 503109 5LVBQDK 115 115 371425471 3658664 348144 157373 277179598 699797173 21630 0 86173974 1334329
COL 435666 1057066 137384 483904 447116 36788 393053 5LVBQDK 117 117 370994237 3797297 377323 180233 276816659 684530039 21153 0 86912765 1372434
COL 435666 1057066 137384 485690 447328 38362 531854 5LVBQDK 117 117 373634350 3568560 357534 173778 277112672 685984815 19486 0 86399978 1365660
COL 435666 1057066 137384 484847 447209 37638 472165 5LVBQDK 118 118 372546984 3586165 372120 184623 283596076 694280250 18670 0 86971974 1359048
COL 435666 1057066 137384 486954 448819 38135 346813 5LVBQDK 118 118 370546919 4033755 402914 188081 281772938 701209328 26531 0 87057681 1305930
COL 435666 1057066 137384 483373 446713 36660 420425 5LVBQDK 118 118 371992075 3728864 382352 187895 277248858 682925415 21193 0 87005411 1365004
COL 435666 1057066 137384 466191 435706 30485 692613 6LVBQDK 129 129 438336294 3635841 345515 156654 309244360 809865105 22271 0 91025949 1484743
COL 435666 1057066 137384 467186 435699 31487 650417 6LVBQDK 130 130 439804833 4000323 364792 167158 302908928 811361232 24446 0 92332025 1442749
COL 435666 1057066 137384 466151 435702 30449 672793 6LVBQDK 130 130 440013714 3637044 349978 162175 315372608 821462353 21967 0 92518240 1483830
COL 435666 1057066 137384 467081 435697 31384 624540 6LVBQDK 130 130 435469727 3847528 366324 173863 309526767 801957628 21286 0 91025000 1479215
COL 435666 1057066 137384 467051 435687 31364 765457 6LVBQDK 130 130 443665520 3663210 346795 167216 304861444 818426914 19303 0 92781124 1498186
COL 435666 1057066 137384 466535 435692 30843 533020 6LVBQDK 133 133 437566597 4199377 426715 199570 316289320 809450281 30975 0 92301528 1389030
COL 435666 1057066 137384 466632 435707 30925 653418 6LVBQDK 130 130 437775715 3683418 359053 168320 317043898 820267383 19449 0 92124525 1501696
COL 435666 1057066 137384 466273 435693 30580 687495 6LVBQDK 129 129 441272302 3739090 342927 155691 299255020 790464271 19090 0 91983905 1460899
COL 435666 1057066 137384 467217 435692 31525 678845 6LVBQDK 130 130 441156375 3906513 360085 166421 311756874 822688282 31974 0 92584677 1435160
COL 435666 1057066 137384 465987 435692 30295 667087 6LVBQDK 130 130 436214033 3654060 356951 163635 310435318 807194863 18593 0 90913430 1486094
COL 435666 1057066 137384 466063 466063 0 0 BINH 152 152 503987420 1951072 306857 136202 357754055 1008267345 13795 0 168386027 2158712
COL 435666 1057066 137384 466287 466287 0 0 BINH 153 153 503555564 1904640 316848 143665 359767349 1005982090 16744 0 167911901 2159970
COL 435666 1057066 137384 466944 466944 0 0 BINH 154 154 512191101 2090119 323850 135464 363967741 1025154675 16852 0 170331851 2200542
COL 435666 1057066 137384 465925 465925 0 0 BINH 149 149 495927375 1874958 287258 126578 341344901 989226155 12413 0 165536300 2112819
COL 435666 1057066 137384 466843 466843 0 0 BINH 157 157 518940247 2194062 344364 152830 364865226 1037352161 18686 0 172639492 2236042
COL 435666 1057066 137384 465665 465665 0 0 BINH 155 155 507894023 2008957 341315 156620 368313563 1023042124 15803 0 169649410 2210542
COL 435666 1057066 137384 465841 465841 0 0 BINH 151 151 499043903 1923254 297742 134032 347792961 991528488 12993 0 166441568 2129782
COL 435666 1057066 137384 465723 465723 0 0 BINH 155 155 510401594 2044393 347327 156747 365438360 1024758476 15651 0 169904624 2222614
COL 435666 1057066 137384 466047 466047 0 0 BINH 151 151 502726822 1953138 304864 134761 357238950 1017306988 14046 0 167742888 2167044
COL 435666 1057066 137384 467404 467404 0 0 BINH 153 153 507824579 1989035 323466 147206 358402687 1020290410 16740 0 169413925 2215742
COL 435666 1057066 137384 435666 435666 31201 0 FIBH 252 253 775913327 5736434 643971 274901 598263691 1189870577 68310 0 171186453 3997562
COL 435666 1057066 137384 435666 435666 30303 0 FIBH 233 233 739112233 4732580 522542 224765 554906103 1138770508 34259 0 169608455 3772705
COL 435666 1057066 137384 435666 435666 31258 0 FIBH 240 240 755699986 6031027 562639 232018 567838574 1142954828 41061 0 170083691 3950693
COL 435666 1057066 137384 435666 435666 31407 0 FIBH 237 237 750097034 5904850 547758 234690 570231192 1175336552 45323 0 171113176 3758350
COL 435666 1057066 137384 435666 435666 29856 0 FIBH 243 243 761332321 5141195 596454 259229 576950933 1154374253 37321 0 169840599 3791752
COL 435666 1057066 137384 435666 435666 31207 0 FIBH 249 249 779313549 5759137 644692 275164 600765543 1188944037 62500 0 172016306 3820800
COL 435666 1057066 137384 435666 435666 30013 0 FIBH 242 242 757237336 5973762 596097 263786 578561266 1145869412 38984 0 169133651 3872057
COL 435666 1057066 137384 435666 435666 31389 0 FIBH 240 240 557996858 5870013 567005 246315 801759015 1548787460 66508 0 168157649 3744426
COL 435666 1057066 137384 435666 435666 29827 0 FIBH 245 245 569318507 6207109 588709 267212 812682250 1544904237 68212 0 170032890 3859717
COL 435666 1057066 137384 435666 435666 30255 0 FIBH 232 232 557110909 5406068 508714 220740 769423909 1518066942 49183 0 166065367 3692570
FLA 1070376 2712798 214013 1172409 1172409 0 8610629 1LVBQ 306 306 821566298 13071475 1660230 711003 717220748 1641901141 98239 0 294522004 2785312
FLA 1070376 2712798 214013 1172235 1172235 0 8440869 1LVBQ 299 299 815633972 12830891 1597119 649702 707775091 1655099242 85918 0 294174825 2684548
FLA 1070376 2712798 214013 1172168 1172168 0 6588080 1LVBQ 303 303 792127077 12678967 1676213 721623 709370633 1604259459 119116 0 291703291 2786023
FLA 1070376 2712798 214013 1172411 1172411 0 8022876 1LVBQ 309 309 819826180 13149330 1703685 724402 723140641 1654743867 116281 0 298599396 2863455
FLA 1070376 2712798 214013 1172348 1172348 0 6293156 1LVBQ 309 309 782401592 12490354 1671289 732701 730955424 1597732819 109389 0 289113626 2768676
FLA 1070376 2712798 214013 1172109 1172109 0 6416319 1LVBQ 302 302 783600713 12541456 1669150 733397 704746072 1602218911 113999 0 290204201 2787939
FLA 1070376 2712798 214013 1172866 1172866 0 8201428 1LVBQ 309 309 823480442 13165715 1691475 717611 726979415 1670549428 113252 0 298680287 2801668
FLA 1070376 2712798 214013 1172051 1172051 0 7067012 1LVBQ 307 307 801576525 12840679 1714137 746268 718147937 1602724708 115763 0 293347510 2820051
FLA 1070376 2712798 214013 1172857 1172857 0 7152894 1LVBQ 305 305 798809064 12723270 1650885 730439 714748467 1608210506 105397 0 291604872 2780922
FLA 1070376 2712798 214013 1172068 1172068 0 6331907 1LVBQ 302 302 786237414 12565139 1659234 719638 713319326 1601158591 106501 0 290098765 2796647
FLA 1070376 2712798 214013 1172474 1172474 0 7105831 2LVBQ 326 326 1076435615 9121742 930033 453400 767051274 2190671027 68410 0 416864062 2354412
FLA 1070376 2712798 214013 1172295 1172295 0 7500142 2LVBQ 321 321 1097278037 8922904 828656 390624 747896811 2204595363 54327 0 422886236 2303795
FLA 1070376 2712798 214013 1172375 1172375 0 8810872 2LVBQ 336 336 1165586003 8597769 778850 364613 792676573 2369147000 47933 0 452646727 2315146
FLA 1070376 2712798 214013 1172084 1172084 0 7395297 2LVBQ 329 329 1091525469 9211019 948530 460516 765071020 2220306264 76058 0 424322349 2388978
FLA 1070376 2712798 214013 1172435 1172435 0 6130069 2LVBQ 314 314 1026513556 9237251 917475 441911 731707043 2061088067 68937 0 395059872 2335452
FLA 1070376 2712798 214013 1171812 1171812 0 10226385 2LVBQ 357 357 1239406432 8405662 826096 419770 834002885 2492417200 44334 0 480181122 2397118
FLA 1070376 2712798 214013 1172427 1172427 0 10816446 2LVBQ 355 355 1269031959 8317168 733828 348150 837378717 2574467279 46867 0 492810022 2329984
FLA 1070376 2712798 214013 1172410 1172410 0 6458006 2LVBQ 318 318 1041997682 9230163 910728 440954 741611434 2105246553 68070 0 402651136 2345775
FLA 1070376 2712798 214013 1172549 1172549 0 7258074 2LVBQ 326 326 1085189755 9110452 906585 444931 768310060 2204206655 65061 0 419698473 2365926
FLA 1070376 2712798 214013 1172361 1172361 0 6403949 2LVBQ 314 314 1040789619 9153524 874807 422776 735212599 2117803184 58390 0 402018386 2325417
FLA 1070376 2712798 214013 1261910 1261910 0 702277 3LVBQ 294 294 983948526 6188731 741505 347515 696210704 1988615147 42085 0 343161580 2389418
FLA 1070376 2712798 214013 1261614 1261614 0 492230 3LVBQ 296 296 971265724 6783811 878782 402484 697523647 1961656339 59437 0 338561487 2314984
FLA 1070376 2712798 214013 1261035 1261035 0 525266 3LVBQ 301 301 971118403 6830843 884885 418083 708033753 1956107166 58510 0 338265872 2327551
FLA 1070376 2712798 214013 1262267 1262267 0 700367 3LVBQ 300 300 984154825 6276979 804691 396356 703628732 1990295455 39486 0 343210877 2486829
FLA 1070376 2712798 214013 1262437 1262437 0 624045 3LVBQ 300 300 977851873 6610538 861425 418742 707198768 1969745054 54061 0 340655161 2418026
FLA 1070376 2712798 214013 1261603 1261603 0 480697 3LVBQ 298 298 972312416 7008660 914735 410525 703933643 1968007525 73696 0 338746710 2366088
FLA 1070376 2712798 214013 1261052 1261052 0 466645 3LVBQ 297 297 971694996 6943851 914244 413715 697300595 1960062111 68780 0 338838637 2296653
FLA 1070376 2712798 214013 1261712 1261712 0 714689 3LVBQ 301 301 982854989 6213665 796352 397716 705058483 1976842380 38880 0 342312293 2499883
FLA 1070376 2712798 214013 1261860 1261860 0 761046 3LVBQ 296 296 987212989 6111437 722512 340438 693659511 1990989141 44302 0 343428573 2407667
FLA 1070376 2712798 214013 1261534 1261534 0 513140 3LVBQ 299 299 972148614 6923479 898866 425710 704401165 1966932789 63652 0 338559109 2320297
FLA 1070376 2712798 214013 1820320 1820320 0 339741 4LVBQ 396 396 1379412327 8614702 872428 409288 925435711 2757346467 49944 0 474721408 2911359
FLA 1070376 2712798 214013 1824374 1824374 0 293301 4LVBQ 396 396 1377535327 9168679 895445 411100 929545265 2760842800 61247 0 474655522 2841794
FLA 1070376 2712798 214013 1818598 1818598 0 346481 4LVBQ 393 393 1375428077 8391064 772817 342228 913770943 2763685012 46750 0 474853865 2796049
FLA 1070376 2712798 214013 1816688 1816688 0 268019 4LVBQ 398 398 1371407882 9199015 913275 407787 936371063 2748791542 62399 0 471862096 2793578
FLA 1070376 2712798 214013 1818231 1818231 0 357127 4LVBQ 399 399 1376594006 8462642 807947 391152 928854421 2755094818 44333 0 473649931 2925902
FLA 1070376 2712798 214013 1822106 1822106 0 320074 4LVBQ 399 399 1379387358 9167415 943742 439703 937925359 2771334663 71439 0 476029984 2875953
FLA 1070376 2712798 214013 1824091 1824091 0 380753 4LVBQ 395 395 1383573916 8203463 771010 380861 925642287 2778352306 35525 0 476501157 2994288
FLA 1070376 2712798 214013 1820052 1820052 0 283252 4LVBQ 393 393 1375323692 9241033 914092 416756 924295787 2768424327 62763 0 474146819 2836218
FLA 1070376 2712798 214013 1817804 1817804 0 310740 4LVBQ 389 389 1376590647 8747324 806492 351877 902943447 2750863128 49355 0 473802112 2774658
FLA 1070376 2712798 214013 1823425 1823425 0 337451 4LVBQ 398 398 1378993746 8642019 858815 411527 936345035 2769948038 51982 0 475462962 2905282
FLA 1070376 2712798 214013 1236210 1236210 0 532691 5LVBQ 321 321 1093740786 6321803 870716 396160 758793313 2199099133 55203 0 369467288 2416266
FLA 1070376 2712798 214013 1233964 1233964 0 549413 5LVBQ 322 322 1094705227 6292156 863927 387938 758029939 2203214319 60246 0 369953178 2400083
FLA 1070376 2712798 214013 1236523 1236523 0 743143 5LVBQ 321 321 1107655532 5814693 730358 331300 757923827 2232138038 43036 0 374510970 2519309
FLA 1070376 2712798 214013 1234682 1234682 0 685654 5LVBQ 329 329 1103763455 6327171 900279 451896 769818334 2209324141 63859 0 372830052 2510683
FLA 1070376 2712798 214013 1235302 1235302 0 607498 5LVBQ 326 326 1098286129 6453388 910551 435732 767358660 2216213907 66807 0 371458787 2443050
FLA 1070376 2712798 214013 1235910 1235910 0 661251 5LVBQ 329 329 1101684256 6212342 874354 424781 777737338 2218411421 58366 0 372766551 2507043
FLA 1070376 2712798 214013 1234077 1234077 0 633861 5LVBQ 333 333 1101070201 6606890 967596 463157 781966865 2212248772 82996 0 372057770 2448694
FLA 1070376 2712798 214013 1234821 1234821 0 685757 5LVBQ 320 320 1100863917 5865179 755559 347464 750365971 2215106199 43380 0 372365852 2496294
FLA 1070376 2712798 214013 1239104 1239104 0 700828 5LVBQ 331 331 1107724242 6296447 897454 440018 772918206 2227651050 63774 0 374623138 2547626
FLA 1070376 2712798 214013 1233565 1233565 0 530158 5LVBQ 322 322 1090416398 6378552 884642 402783 754277884 2184845889 58887 0 367953192 2390767
FLA 1070376 2712798 214013 1172568 1172568 0 1116274 6LVBQ 365 365 1305482753 5991428 764248 343481 860678618 2644896350 44096 0 435320794 2630687
FLA 1070376 2712798 214013 1172481 1172481 0 939694 6LVBQ 369 369 1295260508 6524526 904343 436898 864119429 2610107794 64159 0 430730476 2517505
FLA 1070376 2712798 214013 1172456 1172456 0 1215529 6LVBQ 368 368 1315618441 5901935 733750 333876 860379920 2653637390 43363 0 437714839 2654896
FLA 1070376 2712798 214013 1172259 1172259 0 1315447 6LVBQ 375 375 1323988290 5687250 785785 389726 882356554 2667200808 37565 0 439826859 2805690
FLA 1070376 2712798 214013 1172338 1172338 0 935209 6LVBQ 369 369 1294450952 6625746 914661 426931 861873265 2607968146 65832 0 430243207 2479345
FLA 1070376 2712798 214013 1172940 1172940 0 857802 6LVBQ 363 363 1285686412 6520996 875895 400837 851060036 2585738369 57802 0 427395799 2480144
FLA 1070376 2712798 214013 1172371 1172371 0 1181918 6LVBQ 372 372 1313595505 6116886 823501 394993 871902601 2646990619 45275 0 436687739 2678673
FLA 1070376 2712798 214013 1172689 1172689 0 940303 6LVBQ 373 373 1293488196 6634256 925571 436670 870418307 2600154688 67574 0 429939308 2474911
FLA 1070376 2712798 214013 1172658 1172658 0 1283229 6LVBQ 368 368 1319804692 5846585 731165 335922 860371569 2646959021 42520 0 438539191 2662683
FLA 1070376 2712798 214013 1172714 1172714 0 836079 6LVBQ 365 365 1287571183 6661830 904787 413791 848095241 2581801606 67243 0 426726572 2432167
FLA 1070376 2712798 214013 1172319 1070376 101943 9779336 1LVBQDK 229 229 664032883 11204719 1172522 555897 547154179 1246777436 48760 0 187714302 2455151
FLA 1070376 2712798 214013 1172954 1070376 102578 7819673 1LVBQDK 226 226 636042654 11822529 1230955 576642 533025895 1179624877 76866 0 182800969 2503043
FLA 1070376 2712798 214013 1171439 1070376 101063 9923987 1LVBQDK 226 226 663289397 11181209 1185630 557872 540656261 1243497133 47493 0 187410039 2431184
FLA 1070376 2712798 214013 1172160 1070376 101784 6496930 1LVBQDK 224 224 617709154 11844648 1221544 566980 527979185 1155321527 73570 0 181087558 2476547
FLA 1070376 2712798 214013 1172701 1070376 102325 5438510 1LVBQDK 219 219 605697313 11738344 1195220 537692 521615275 1151653414 71338 0 179855815 2441002
FLA 1070376 2712798 214013 1172296 1070376 101920 6395144 1LVBQDK 221 222 617339831 11682234 1212015 553486 526279436 1162371174 75086 0 179990831 2488458
FLA 1070376 2712798 214013 1172371 1070376 101995 10410394 1LVBQDK 221 221 665358714 11404655 1095147 472414 514882285 1217887417 50395 0 187192624 2347610
FLA 1070376 2712798 214013 1172336 1070376 101960 5801525 1LVBQDK 223 223 609526645 11937294 1243132 574583 525913632 1144905979 85267 0 179833534 2479728
FLA 1070376 2712798 214013 1172213 1070376 101837 7419059 1LVBQDK 219 219 632860678 11451852 1133913 497308 523160590 1194524153 62817 0 183565249 2408935
FLA 1070376 2712798 214013 1172254 1070376 101878 7915913 1LVBQDK 218 218 636565402 11464630 1114192 480762 508865378 1172351125 57357 0 183473560 2395020
FLA 1070376 2712798 214013 1172258 1070376 101882 9751207 2LVBQDK 250 250 778822446 9367335 898132 472110 594968460 1420236633 49954 0 204834296 2608789
FLA 1070376 2712798 214013 1172382 1070376 102006 8542341 2LVBQDK 251 251 762012912 10584252 1008282 516614 596920492 1398113497 78736 0 201887212 2648188
FLA 1070376 2712798 214013 1172258 1070376 101882 7156972 2LVBQDK 241 241 746368113 10303624 933748 446114 571967715 1370740061 70664 0 199961710 2571524
