nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_ac l1_miss llc_ac llc_miss cycles inst dtlb page_faults branch_inst branch_miss
E 3598623 8778114 200760 4043380 3714990 328390 1199096 5LVBQDK 986 986 2881216519 43250196 5333863 2097102 2215889512 5403757344 837313 0 674782512 8238895
E 3598623 8778114 200760 4040884 3713141 327743 1261201 5LVBQDK 992 992 2879516075 42350607 5198111 2153269 2232001395 5392936737 768316 0 674673380 8522588
E 3598623 8778114 200760 4042710 3714607 328103 1069881 5LVBQDK 987 987 2880213386 46458307 6071722 2090562 2224392582 5396120197 1222014 0 675123492 8042123
E 3598623 8778114 200760 3855093 3598818 256275 1539739 6LVBQDK 1111 1111 3378533329 53778870 6691884 2256377 2506870024 6307728152 1589091 0 708140708 7917646
E 3598623 8778114 200760 3855029 3598840 256189 1447771 6LVBQDK 1112 1112 3378878088 52994602 6592582 2347638 2510657653 6301726950 1490778 0 707785970 7890595
E 3598623 8778114 200760 3854791 3598829 255962 1785624 6LVBQDK 1105 1105 3386651467 49739858 5835273 2186364 2480236329 6310141689 1152228 0 708758258 8399150
E 3598623 8778114 200760 3855441 3598826 256615 1526501 6LVBQDK 1115 1115 3380572228 53802438 6738641 2288874 2507569688 6303268136 1587898 0 708154781 7936221
E 3598623 8778114 200760 3854404 3598832 255572 2033027 6LVBQDK 1105 1105 3391059981 46778226 5277180 2185764 2478521693 6314469867 828068 0 709455594 8824347
E 3598623 8778114 200760 3854659 3598874 255785 1586490 6LVBQDK 1114 1114 3380947432 51233554 6380858 2327420 2511470063 6306866353 1398315 0 708318586 8257065
E 3598623 8778114 200760 3855113 3598851 256262 1947889 6LVBQDK 1100 1100 3388891601 47046346 5318220 2135632 2476695519 6307851974 875675 0 709358301 9017441
E 3598623 8778114 200760 3854665 3598854 255811 1504410 6LVBQDK 1110 1110 3378330069 52675224 6482487 2315997 2510679467 6306799121 1430965 0 708128270 8144649
E 3598623 8778114 200760 3854204 3598849 255355 1655965 6LVBQDK 1108 1108 3382272057 50917464 6104133 2263893 2491698396 6296040494 1266851 0 708159765 8193378
E 3598623 8778114 200760 3854681 3598841 255840 2263945 6LVBQDK 1100 1100 3394310296 44027247 4784018 2115324 2464484182 6314315035 620224 0 709773801 9198922
E 3598623 8778114 200760 3853740 3853740 0 0 BINH 1559 1559 4613794271 28580989 4932102 1987020 3472666965 9226418137 799378 0 1519933291 20743413
E 3598623 8778114 200760 3854267 3854267 0 0 BINH 1488 1489 4462639416 24644930 4020014 1706901 3299907075 8944939766 420918 0 1477523543 19893511
E 3598623 8778114 200760 3853609 3853609 0 0 BINH 1512 1512 4498203159 25302833 4216664 1834928 3353837977 8998910245 459748 0 1486124860 20292705
E 3598623 8778114 200760 3854355 3854355 0 0 BINH 1536 1536 4574236748 27366737 4531192 1839490 3409969971 9157406002 629763 0 1508830512 20593198
E 3598623 8778114 200760 3853500 3853500 0 0 BINH 1573 1574 4635828459 28996062 4984633 2008647 3487761732 9267784957 811227 0 1526633849 20903154
E 3598623 8778114 200760 3853162 3853162 0 0 BINH 1498 1498 4483183460 25231532 4095529 1691673 3314534274 8978915347 472565 0 1482669663 20007917
E 3598623 8778114 200760 3853498 3853498 0 0 BINH 1540 1540 4569866703 27113859 4535818 1909761 3417958764 9147705130 602743 0 1508335106 20583175
E 3598623 8778114 200760 3854033 3854033 0 0 BINH 1515 1515 4508015851 25823078 4349754 1855381 3364903735 9023173402 528923 0 1490081413 20172050
E 3598623 8778114 200760 3853060 3853060 0 0 BINH 1581 1581 4647656382 29276848 5048197 2040656 3511144031 9302413309 821556 0 1530375418 21018680
E 3598623 8778114 200760 3855138 3855138 0 0 BINH 1568 1568 4645700648 29264987 4870138 1942110 3479111058 9288501748 789444 0 1529563810 20973631
E 3598623 8778114 200760 3598623 3598623 256295 0 FIBH 2344 2344 6825741649 84587314 10647276 3311306 5431353109 10011808538 2552886 0 1360470555 37451595
E 3598623 8778114 200760 3598623 3598623 254660 0 FIBH 2401 2401 6879566272 87673650 11378567 3790689 5564645776 10086338914 2880995 0 1368618758 37166989
E 3598623 8778114 200760 3598623 3598623 255621 0 FIBH 2318 2318 6738015830 79268961 9694971 3403620 5363359130 9899773976 2120893 0 1348976831 36443888
E 3598623 8778114 200760 3598623 3598623 255256 0 FIBH 2331 2332 6769373481 80977379 10003250 3472385 5391575869 9939739473 2261152 0 1353560227 36363443
E 3598623 8778114 200760 3598623 3598623 255421 0 FIBH 2217 2217 6526530546 68798574 7727381 3093121 5134858346 9609408477 1190655 0 1319201917 36080341
E 3598623 8778114 200760 3598623 3598623 255766 0 FIBH 2403 2403 6891256475 89833558 11809250 3606467 5562728664 10092926778 3109543 0 1368882754 38156332
E 3598623 8778114 200760 3598623 3598623 254369 0 FIBH 2230 2230 6582224371 72077619 8188180 2949681 5154716682 9691932430 1488877 0 1327932907 36452960
E 3598623 8778114 200760 3598623 3598623 256213 0 FIBH 2352 2352 6819966687 84954779 10667713 3399936 5443269202 10008235968 2602005 0 1359959644 37196887
E 3598623 8778114 200760 3598623 3598623 254946 0 FIBH 2330 2330 6801585647 81535346 9997808 3437754 5391952595 9972146277 2294078 0 1356943535 36077110
E 3598623 8778114 200760 3598623 3598623 255009 0 FIBH 2295 2296 6707478730 77835857 9265478 3319697 5306231277 9858433364 1928884 0 1344706791 36367250
W 6262104 15248146 368855 6714614 6714614 0 26276488 1LVBQ 1739 1739 3921577761 78262873 14719857 5920213 3997666954 8010261627 1944625 0 1447247825 14017774
W 6262104 15248146 368855 6715871 6715871 0 20963301 1LVBQ 1773 1774 3856954484 80445870 16513907 6275320 4089232920 7921314837 2890850 0 1445426427 14330151
W 6262104 15248146 368855 6715142 6715142 0 18937337 1LVBQ 1779 1779 3810873335 78135176 16124126 6570605 4109648487 7840102893 2485113 0 1431055337 14549036
W 6262104 15248146 368855 6714991 6714991 0 17967661 1LVBQ 1774 1774 3791196237 78223729 16210118 6530912 4092521843 7792750006 2597111 0 1427105344 14381222
W 6262104 15248146 368855 6715330 6715330 0 18895618 1LVBQ 1782 1782 3812300901 79313271 16541572 6507091 4102581036 7831250026 2737743 0 1431981746 14592568
W 6262104 15248146 368855 6714327 6714327 0 25311650 1LVBQ 1743 1743 3910828121 78453238 14919082 5971852 4009080525 8004743861 2075783 0 1446988151 14119680
W 6262104 15248146 368855 6713585 6713585 0 21068503 1LVBQ 1775 1775 3841384838 78717877 16058811 6353616 4079119579 7874302533 2515449 0 1435139536 14504104
W 6262104 15248146 368855 6716740 6716740 0 16310959 1LVBQ 1810 1810 3776895626 79658146 17226947 6552435 4162511740 7773705752 3070447 0 1428617696 14546863
W 6262104 15248146 368855 6714669 6714669 0 19745860 1LVBQ 1800 1800 3814140417 77768326 15852000 6597953 4138893898 7827368348 2320893 0 1428152243 14558694
W 6262104 15248146 368855 6716476 6716476 0 16634903 1LVBQ 1828 1829 3832111320 83555247 19529086 6635604 4215902853 7911944671 4230691 0 1459753904 14012260
W 6262104 15248146 368855 6714390 6714390 0 26407555 2LVBQ 1855 1856 5301824666 69539503 9411603 3853774 4115228160 10843713765 1501910 0 2057696070 13700884
W 6262104 15248146 368855 6715769 6715769 0 21970270 2LVBQ 1866 1866 5097939714 72392185 11617679 4066991 4191037908 10434770664 2571875 0 1978063672 13445395
W 6262104 15248146 368855 6713258 6713258 0 25174038 2LVBQ 1825 1825 5239383197 69694352 9527203 3667125 4061550198 10723082934 1633562 0 2031926759 13719191
W 6262104 15248146 368855 6713586 6713586 0 26170204 2LVBQ 1849 1849 5292571318 69966296 9743081 3729397 4123458682 10835016639 1760702 0 2053931326 13769559
W 6262104 15248146 368855 6711832 6711832 0 31242623 2LVBQ 1890 1891 5546193736 68641264 8597606 3796429 4186181671 11321534066 1171550 0 2153807290 13811679
W 6262104 15248146 368855 6715099 6715099 0 32527078 2LVBQ 1866 1866 5621250536 69036560 8312098 3257534 4142734343 11486570787 1241483 0 2183862400 13409762
W 6262104 15248146 368855 6717238 6717238 0 19426926 2LVBQ 1850 1850 4979582695 74112710 13147833 4287171 4178879570 10211566779 3245871 0 1932133087 13064034
W 6262104 15248146 368855 6715937 6715937 0 24743322 2LVBQ 1866 1866 5231225234 71772520 10899280 3875633 4178481472 10712634249 2295095 0 2030027343 13414695
W 6262104 15248146 368855 6714616 6714616 0 33675546 2LVBQ 1864 1864 5672983996 68638868 8124280 3205218 4115416150 11568666435 1123778 0 2203286107 13424134
W 6262104 15248146 368855 6713840 6713840 0 26238754 2LVBQ 1815 1815 5292778964 69261635 9162928 3555379 4039968743 10817816665 1454825 0 2052328201 13645398
W 6262104 15248146 368855 8038829 8038829 0 2249077 3LVBQ 1980 1980 5924282815 57230628 9576648 3437158 4374004921 11961549562 1623563 0 2071538181 13400462
W 6262104 15248146 368855 8039572 8039572 0 2312009 3LVBQ 1970 1970 5921695430 56852218 9290483 3363218 4345716961 11971812015 1519536 0 2070377412 13446517
W 6262104 15248146 368855 8043962 8043962 0 2760045 3LVBQ 1948 1948 5949527360 54365617 8068433 2932587 4295120183 12052791066 1121624 0 2082159053 13454646
W 6262104 15248146 368855 8046061 8046061 0 2575098 3LVBQ 1949 1949 5944346037 55385688 8484060 3092832 4299861806 12022210598 1264310 0 2077533539 13383734
W 6262104 15248146 368855 8055706 8055706 0 2052212 3LVBQ 2021 2021 5921106439 59446869 10464588 3649999 4483263886 11995081023 1906895 0 2074602448 13306304
W 6262104 15248146 368855 8037336 8037336 0 2266221 3LVBQ 1966 1967 5912907420 56837604 9302583 3377789 4344528794 11974484702 1512156 0 2068597801 13383596
W 6262104 15248146 368855 8038929 8038929 0 2162018 3LVBQ 1993 1993 5919116508 58453888 9950213 3536991 4415367029 11981010663 1743130 0 2072236836 13392547
W 6262104 15248146 368855 8039818 8039818 0 2225075 3LVBQ 1986 1986 5924874665 57456338 9750618 3603311 4393863876 11977337425 1603516 0 2072126108 13500441
W 6262104 15248146 368855 8059239 8059239 0 2114979 3LVBQ 2004 2004 5929380575 59223365 10281585 3516006 4436404842 12005919071 1906319 0 2075188321 13065406
W 6262104 15248146 368855 8040081 8040081 0 2567491 3LVBQ 1982 1982 5936020733 54983154 8695004 3476490 4371190092 12002435996 1185451 0 2074838522 13744424
W 6262104 15248146 368855 9253057 9253057 0 949647 4LVBQ 2312 2313 6986889422 67330132 13324242 4128219 5116203369 14045716722 2937404 0 2409808819 13623213
W 6262104 15248146 368855 9225880 9225880 0 1041185 4LVBQ 2298 2298 6962135565 62610462 10938015 3814921 5048133396 14029324335 2016568 0 2400562188 13910668
W 6262104 15248146 368855 9233530 9233530 0 1111935 4LVBQ 2261 2261 6968384731 60829489 10166110 3701965 4964628813 14021827494 1627681 0 2403562106 14023869
W 6262104 15248146 368855 9249758 9249758 0 1065191 4LVBQ 2257 2257 6976859482 61624261 10144676 3671022 4963982981 14051896877 1761455 0 2405151566 13895206
W 6262104 15248146 368855 9248414 9248414 0 1043164 4LVBQ 2296 2296 6979238089 65073168 12059826 3906003 5076521083 14058864851 2506223 0 2407031757 13592277
W 6262104 15248146 368855 9219567 9219567 0 1258372 4LVBQ 2222 2222 6965374553 58618579 8909155 3304800 4879336879 14026234111 1361527 0 2403168081 13948082
W 6262104 15248146 368855 9247175 9247175 0 1196650 4LVBQ 2245 2246 6984528774 59907140 9598645 3527645 4943585311 14077236528 1522391 0 2409424645 14085456
W 6262104 15248146 368855 9234588 9234588 0 1317509 4LVBQ 2243 2243 6983504037 58124787 8956780 3599382 4932064256 14060200360 1257593 0 2407841030 14194394
W 6262104 15248146 368855 9236964 9236964 0 1500523 4LVBQ 2202 2202 6997647166 56467401 8119335 3001960 4819630536 14110302504 1107701 0 2414162016 13979940
W 6262104 15248146 368855 9231492 9231492 0 1096081 4LVBQ 2256 2257 6970113849 61112191 10205250 3718588 4964666134 14014105262 1703294 0 2403640376 14000582
W 6262104 15248146 368855 6952408 6952408 0 2182353 5LVBQ 2051 2051 6211601112 48165026 9198434 3737857 4536720567 12519852305 1415999 0 2101234092 12929939
W 6262104 15248146 368855 6961829 6961829 0 2098378 5LVBQ 2041 2042 6212137660 48776441 9301848 3708611 4507221586 12535131181 1481236 0 2102516468 12790950
W 6262104 15248146 368855 6959150 6959150 0 1807537 5LVBQ 2049 2049 6194301153 53581584 11152244 3845645 4533626701 12503786746 2355833 0 2096506340 12035436
W 6262104 15248146 368855 6949449 6949449 0 2446237 5LVBQ 2033 2033 6226128045 46865906 8452242 3627970 4482754800 12554138199 1149000 0 2107495283 13171495
W 6262104 15248146 368855 6954340 6954340 0 2429287 5LVBQ 2047 2048 6228487179 47029127 8536222 3627574 4518358162 12570237395 1195559 0 2107440706 13117879
W 6262104 15248146 368855 6947189 6947189 0 1898743 5LVBQ 2036 2036 6187151409 50780038 9995562 3793430 4504179827 12477368857 1787549 0 2092641742 12517411
W 6262104 15248146 368855 6949398 6949398 0 2309515 5LVBQ 2054 2054 6215618683 47172906 8745098 3681670 4541725201 12538840369 1234208 0 2103024884 13029847
W 6262104 15248146 368855 6945561 6945561 0 1952695 5LVBQ 2034 2034 6190921058 49908177 9776345 3788622 4508303732 12472497041 1686789 0 2093753817 12582157
W 6262104 15248146 368855 6952613 6952613 0 2814027 5LVBQ 1994 1994 6253798932 45604305 7695993 2981621 4394920241 12619303408 1047024 0 2115856928 13079302
W 6262104 15248146 368855 6953209 6953209 0 2734760 5LVBQ 2034 2034 6248003531 45365112 8080139 3585416 4490926975 12602196184 1001520 0 2113539920 13478925
W 6262104 15248146 368855 6973334 6973334 0 2198325 6LVBQ 2075 2076 6333256552 49083981 9586031 3692232 4605765346 12732911734 1655709 0 2119677957 12761986
W 6262104 15248146 368855 6950082 6950082 0 2120139 6LVBQ 2073 2073 6310163058 48510097 9283529 3724059 4598812033 12672283914 1464280 0 2111579268 12733211
W 6262104 15248146 368855 6976215 6976215 0 2718277 6LVBQ 2009 2009 6368698750 46246822 7864990 3022353 4410421651 12792709894 1101474 0 2131164089 13001259
W 6262104 15248146 368855 6960492 6960492 0 2420266 6LVBQ 2067 2067 6338056017 47797715 8687500 3638734 4580527952 12730803143 1277629 0 2120279516 13003350
W 6262104 15248146 368855 6979007 6979007 0 2623784 6LVBQ 2018 2018 6362585256 46524244 8088840 3110940 4444633569 12785316704 1158869 0 2129423204 12908497
W 6262104 15248146 368855 6961232 6961232 0 2099400 6LVBQ 2047 2047 6316557824 50689206 9937968 3608890 4527154141 12689002483 1859088 0 2113074858 12286766
W 6262104 15248146 368855 6967844 6967844 0 2247092 6LVBQ 2035 2036 6329599141 47489029 8705441 3394643 4499073647 12718087721 1324972 0 2118590970 12849487
W 6262104 15248146 368855 6949508 6949508 0 1874897 6LVBQ 2061 2062 6293494358 50859576 10229255 3839924 4567877944 12634787183 1891166 0 2106034699 12434372
W 6262104 15248146 368855 6949483 6949483 0 1882847 6LVBQ 2063 2063 6295085718 51797436 10243546 3786693 4569804588 12644838781 1949524 0 2106084826 12295819
W 6262104 15248146 368855 6977286 6977286 0 2216204 6LVBQ 2053 2053 6337629757 48965455 9495100 3611720 4538125928 12714152955 1663371 0 2119760516 12775226
W 6262104 15248146 368855 6715779 6262104 453675 17084168 1LVBQDK 1445 1445 3107453138 89536325 16462743 5078601 3370704255 6012291165 3897374 0 946189457 14960005
W 6262104 15248146 368855 6714996 6262104 452892 20488317 1LVBQDK 1398 1398 3153851280 85010952 14091590 4662859 3243042503 6061339191 2868712 0 951795598 14750870
W 6262104 15248146 368855 6714810 6262104 452706 24301880 1LVBQDK 1374 1374 3206013129 82248195 12694601 4445729 3184274920 6139913362 2285520 0 958588053 14472842
W 6262104 15248146 368855 6714803 6262104 452699 24513504 1LVBQDK 1373 1373 3209066253 81135657 12171050 4435397 3181797863 6140321700 2040882 0 958793635 14556090
W 6262104 15248146 368855 6717173 6262104 455069 15073840 1LVBQDK 1467 1467 3082463056 91788713 17677785 5263604 3415440719 5954401601 4387585 0 941940534 15108282
W 6262104 15248146 368855 6714849 6262104 452745 27533400 1LVBQDK 1358 1358 3252122321 79232513 11481250 4310456 3136549156 6188767640 1724052 0 964909728 14198464
W 6262104 15248146 368855 6714196 6262104 452092 22392568 1LVBQDK 1392 1393 3180212329 84498311 13755305 4600871 3234249413 6111514804 2716678 0 956025509 14761094
W 6262104 15248146 368855 6713813 6262104 451709 21843254 1LVBQDK 1383 1383 3174026934 81624124 12611373 4577898 3209618687 6095983636 2182403 0 954984733 14619718
W 6262104 15248146 368855 6715815 6262104 453711 20044174 1LVBQDK 1426 1426 3147046058 87487417 15178624 4877481 3320632792 6066268389 3356031 0 951597111 14997110
W 6262104 15248146 368855 6715165 6262104 453061 23979898 1LVBQDK 1382 1382 3200760950 82248733 12585931 4488141 3202720862 6133317817 2235478 0 958585561 14580841
W 6262104 15248146 368855 6713925 6262104 451821 26359470 2LVBQDK 1526 1526 3858226019 85512551 10741591 3855477 3518855573 7244719223 2119479 0 1060283292 15709043
W 6262104 15248146 368855 6716001 6262104 453897 22325195 2LVBQDK 1561 1561 3807035564 90351681 12298942 4172575 3605667630 7176974294 2805081 0 1052518460 16043431
W 6262104 15248146 368855 6714870 6262104 452766 24049179 2LVBQDK 1565 1565 3832613288 88250915 11835289 4213133 3616366045 7197501520 2476500 0 1056021056 16085870
W 6262104 15248146 368855 6714218 6262104 452114 29739739 2LVBQDK 1501 1501 3904146803 84662675 10170684 3659187 3437626977 7300403861 1921390 0 1066489853 15783442
W 6262104 15248146 368855 6714614 6262104 452510 32794893 2LVBQDK 1483 1483 3945792912 81874812 9424354 3458987 3398248412 7347172900 1634156 0 1071790622 15554377
W 6262104 15248146 368855 6715637 6262104 453533 22275033 2LVBQDK 1553 1553 3804657464 90035844 12213351 4177522 3589941758 7185699030 2712632 0 1052749034 15852250
W 6262104 15248146 368855 6711745 6262104 449641 32541373 2LVBQDK 1536 1536 3941653586 81650810 9818666 4095247 3535325830 7347837197 1582208 0 1071256251 15787379
W 6262104 15248146 368855 6713427 6262104 451323 25512198 2LVBQDK 1514 1514 3845615015 85533606 10670823 3837112 3477961228 7224009148 2084919 0 1058122372 15933585
W 6262104 15248146 368855 6712806 6262104 450702 25298130 2LVBQDK 1539 1539 3847286467 87151692 11188996 4161258 3534085766 7213241811 2169202 0 1057455843 15668163
W 6262104 15248146 368855 6713926 6262104 451822 25944295 2LVBQDK 1511 1511 3854520483 85391505 10615596 3812232 3472214027 7225315505 2079328 0 1059637985 15630179
W 6262104 15248146 368855 8040903 7257292 783611 2455192 3LVBQDK 1765 1766 4850464551 84688571 10871907 3984140 3976268155 9178268112 2040157 0 1244258304 16144637
W 6262104 15248146 368855 8040972 7255866 785106 2376890 3LVBQDK 1742 1743 4847582103 85734308 10957335 3642163 3917342387 9182876280 2211193 0 1244031556 16079420
W 6262104 15248146 368855 8043962 7258580 785382 2901140 3LVBQDK 1709 1709 4858269414 80738917 9589759 3261720 3821344761 9199770201 1675415 0 1246226878 16228129
W 6262104 15248146 368855 8058661 7270563 788098 2056737 3LVBQDK 1794 1794 4848495924 90675307 12680897 4089334 4056026086 9190733996 2819815 0 1246179254 15689729
W 6262104 15248146 368855 8047576 7261919 785657 2100545 3LVBQDK 1800 1800 4846173082 90975226 13076143 4187112 4064736463 9171196385 2865682 0 1244927114 15690826
W 6262104 15248146 368855 8042113 7256935 785178 2724067 3LVBQDK 1713 1714 4853793556 81742915 9873962 3331609 3847785101 9198225433 1773663 0 1245886494 16335130
W 6262104 15248146 368855 8046070 7261577 784493 2309031 3LVBQDK 1783 1784 4847693252 87008837 11810714 4080274 4018505047 9188722825 2376687 0 1245730020 15999768
W 6262104 15248146 368855 8046554 7260564 785990 2802899 3LVBQDK 1712 1713 4857549693 82074930 9900199 3316932 3833760121 9207138180 1802944 0 1246115789 16112179
W 6262104 15248146 368855 8044057 7259685 784372 2567778 3LVBQDK 1763 1763 4853237454 82960998 10409571 3945049 3961862203 9190620257 1800247 0 1246071828 16499121
W 6262104 15248146 368855 8042325 7259791 782534 2474147 3LVBQDK 1769 1769 4850390575 84702406 10969854 3993417 3994906461 9195544483 2017067 0 1245305173 16153596
W 6262104 15248146 368855 9237276 8291516 945760 1330879 4LVBQDK 1965 1966 5751804240 91617536 10613169 3889229 4396265055 10813995345 1847162 0 1449827938 15761594
W 6262104 15248146 368855 9233191 8286451 946740 1147744 4LVBQDK 1993 1993 5743772235 100451567 13205130 4011590 4469312927 10787604866 3081095 0 1449362541 15143868
W 6262104 15248146 368855 9237776 8291384 946392 1171477 4LVBQDK 1991 1992 5744260046 97612410 12446568 4040654 4469102387 10839816812 2616086 0 1449378893 15901936
W 6262104 15248146 368855 9247621 8297721 949900 1233265 4LVBQDK 1963 1964 5755335079 94514867 11233279 3715200 4394890583 10826259816 2237515 0 1452381307 16052437
W 6262104 15248146 368855 9245958 8296223 949735 1111123 4LVBQDK 2024 2024 5744550687 102239882 14494674 4297881 4561169092 10876661480 3226840 0 1452496383 15404590
W 6262104 15248146 368855 9244783 8297081 947702 1087229 4LVBQDK 1990 1990 5748260960 98777747 12689707 4071351 4465076934 10820904943 2719071 0 1451934284 15253283
W 6262104 15248146 368855 9215016 8272429 942587 1186992 4LVBQDK 1983 1983 5730890447 96037957 12010527 4039912 4439808708 10807204828 2467637 0 1445414836 15547879
W 6262104 15248146 368855 9238187 8290423 947764 1218584 4LVBQDK 1955 1955 5744843946 94654929 11115481 3678162 4365270679 10828360613 2191866 0 1450454807 15735153
W 6262104 15248146 368855 9243688 8294477 949211 1168036 4LVBQDK 1992 1992 5745012266 97957980 12490722 4048897 4474203848 10852184267 2608152 0 1451312484 15852529
W 6262104 15248146 368855 9245146 8294289 950857 1185712 4LVBQDK 1990 1990 5746609752 96933288 12236280 3987883 4461808589 10834442243 2559913 0 1450437006 15865462
W 6262104 15248146 368855 6956993 6410115 546878 2044548 5LVBQDK 1828 1828 5101449692 87320528 12524846 4251932 4136582577 9543998069 2956341 0 1174644716 15232534
W 6262104 15248146 368855 6951361 6407204 544157 2684945 5LVBQDK 1750 1750 5114950552 77623676 9715003 3395929 3931682048 9564176377 1807007 0 1176215479 15545009
W 6262104 15248146 368855 6951416 6407602 543814 2438150 5LVBQDK 1802 1802 5107267001 78798931 10296190 4021477 4074578157 9549485163 1840364 0 1174831194 16066604
W 6262104 15248146 368855 6946344 6403215 543129 1864250 5LVBQDK 1828 1829 5094066996 88543774 12847854 4235284 4148453452 9536892559 3084186 0 1173473299 14413919
W 6262104 15248146 368855 6964050 6414096 549954 1731281 5LVBQDK 1840 1840 5099227265 90840437 13614537 4316803 4183475945 9564163709 3386302 0 1175393418 14780376
W 6262104 15248146 368855 6959881 6412582 547299 2407322 5LVBQDK 1807 1807 5114136809 80252646 10582703 4046765 4077230902 9565582977 2039141 0 1176683342 15655005
W 6262104 15248146 368855 6949984 6405845 544139 2240281 5LVBQDK 1797 1797 5104179398 85521932 11878206 3830469 4057232996 9557680549 2748958 0 1174474954 15060446
W 6262104 15248146 368855 6948524 6404107 544417 1847638 5LVBQDK 1831 1832 5096249342 88831396 12907744 4236031 4147447449 9545622442 3132043 0 1174043285 15109499
W 6262104 15248146 368855 6948411 6406519 541892 2203620 5LVBQDK 1818 1818 5103669115 82135682 11137610 4121820 4099295720 9546957321 2195292 0 1174684776 15790169
W 6262104 15248146 368855 6953416 6408103 545313 2751029 5LVBQDK 1753 1753 5117246605 76974702 9539875 3360079 3926380814 9569713547 1744524 0 1176187192 15971092
W 6262104 15248146 368855 6959932 6413486 546446 2733524 6LVBQDK 1775 1775 5222016975 77157786 9634791 3385844 3969029834 9712677479 1776669 0 1189449443 15646616
W 6262104 15248146 368855 6972259 6421156 551103 2172788 6LVBQDK 1820 1820 5217168658 83587016 11430234 3944644 4103838331 9711810904 2529918 0 1190106769 15044949
W 6262104 15248146 368855 6949141 6404608 544533 2110875 6LVBQDK 1837 1837 5205008924 88266164 12707919 4004513 4155535498 9693111319 3115702 0 1186970017 14805942
W 6262104 15248146 368855 6976063 6422612 553451 1899451 6LVBQDK 1846 1847 5214283061 88064649 12794944 4216554 4173122609 9699325905 3041448 0 1189241716 14863240
W 6262104 15248146 368855 6931810 6392165 539645 1681589 6LVBQDK 1941 1942 5194280939 99365042 17104049 5007907 4436737185 9673625641 4752502 0 1183855147 13716570
W 6262104 15248146 368855 6971013 6419402 551611 2290399 6LVBQDK 1812 1813 5221633416 85393313 11858930 3823516 4070671146 9713410491 2715341 0 1189923785 14721590
W 6262104 15248146 368855 6951745 6407472 544273 2377488 6LVBQDK 1806 1806 5213960745 82910935 11079295 3702545 4050014697 9707792678 2390208 0 1187957543 15312221
W 6262104 15248146 368855 6943227 6401754 541473 2181906 6LVBQDK 1841 1841 5205687413 82866914 11553300 4175869 4155037581 9696858089 2413243 0 1186499190 15584123
W 6262104 15248146 368855 6948743 6405382 543361 2553998 6LVBQDK 1798 1798 5215780005 80239630 10297611 3604049 4032563234 9704884392 2080501 0 1187616669 15955334
W 6262104 15248146 368855 6975586 6422796 552790 2008679 6LVBQDK 1839 1839 5214289297 85581808 12130600 4126321 4151563094 9706521663 2736419 0 1189351592 15338916
W 6262104 15248146 368855 6715581 6715581 0 0 BINH 2823 2823 8222701372 54954965 9733560 3774786 6261722737 16448842958 1797648 0 2703736744 37487439
W 6262104 15248146 368855 6711650 6711650 0 0 BINH 2689 2689 7910080463 45383981 7865303 3464197 5960173983 15836037995 956064 0 2612702588 35976723
W 6262104 15248146 368855 6716167 6716167 0 0 BINH 2858 2858 8287248271 57131618 10375233 3912675 6345009932 16574877288 2035817 0 2721973426 37764923
W 6262104 15248146 368855 6713795 6713795 0 0 BINH 2731 2731 7995791149 47808935 8313443 3600513 6052338356 16011548562 1158449 0 2638438032 36455334
W 6262104 15248146 368855 6711879 6711879 0 0 BINH 2697 2697 7907337781 45427721 7891419 3563701 5979121247 15842923450 965523 0 2612619990 35991001
W 6262104 15248146 368855 6716849 6716849 0 0 BINH 2967 2967 8506308633 65847537 12415685 4270289 6617609595 16995190517 3089587 0 2784094052 38799967
W 6262104 15248146 368855 6714332 6714332 0 0 BINH 2771 2771 8121531038 51368459 9081777 3710276 6161845899 16241022721 1437496 0 2673556243 37013880
W 6262104 15248146 368855 6715277 6715277 0 0 BINH 2733 2733 8085134204 50249027 8573898 3372576 6065737475 16178211332 1388933 0 2662616866 36509966
W 6262104 15248146 368855 6714286 6714286 0 0 BINH 2789 2789 8158381158 53050132 9490464 3662934 6191885983 16303598173 1677576 0 2683601408 37008423
W 6262104 15248146 368855 6714584 6714584 0 0 BINH 2662 2662 7943879791 46609346 7739639 2985822 5892899183 15903145949 1106182 0 2622340072 35802009
W 6262104 15248146 368855 6262104 6262104 452718 0 FIBH 4358 4358 12326001728 141221383 20782082 6815100 10121643569 18009598214 5738431 0 2434913318 67391441
W 6262104 15248146 368855 6262104 6262104 452814 0 FIBH 4301 4302 12204421503 137308939 19743002 6726183 9987772707 17830815258 5130568 0 2417206860 67583334
W 6262104 15248146 368855 6262104 6262104 452453 0 FIBH 4311 4311 12237100313 145766574 21017653 6517879 9997861508 17878737371 5988881 0 2421335818 68050395
W 6262104 15248146 368855 6262104 6262104 449923 0 FIBH 4158 4158 11887144671 124371659 16460630 6260101 9634849847 17421518353 3496541 0 2374356955 66702256
W 6262104 15248146 368855 6262104 6262104 449668 0 FIBH 4165 4165 11892306388 121673608 16603457 6414761 9664161121 17437808933 3518268 0 2374697067 66924992
W 6262104 15248146 368855 6262104 6262104 449756 0 FIBH 4145 4145 11843460099 120110853 16036867 6271090 9615729550 17381648935 3342850 0 2368622466 66826169
W 6262104 15248146 368855 6262104 6262104 454127 0 FIBH 4379 4380 12386219385 150042449 22167664 6717111 10173683543 18115103919 6503514 0 2443481626 68315537
