nome n m c insert extractMin dk bkmp fila cpu_time wall_time l1_miss l2_ref llc_miss cycles inst dtlb page_faults branch_inst branch_miss
MEM5 100000 500000 100000 147230 147230 0 0 BINH 92 92 3252249 3110727 85269 401986173 775108802 97787 0 93944258 1526125
MEM5 100000 500000 100000 100000 100000 46956 0 FIBH 104 104 6341250 7797740 235310 465050118 615695017 391340 98 65234100 2160897
MEM5 100000 500000 100000 100000 100000 46786 0 FIBH 104 104 6337396 7766598 232057 463870472 615206257 392757 193 65220792 2160344
MEM5 100000 500000 100000 100000 100000 47360 0 FIBH 103 103 5837030 7294583 216531 462546655 615729452 387041 0 65264709 2159998
MEM5 100000 500000 100000 100000 100000 46778 0 FIBH 103 103 5887201 7343716 221990 461343355 615491268 389660 98 65241034 2156914
MEM5 100000 500000 100000 100000 100000 47421 0 FIBH 103 103 6074051 7548322 223136 461585946 614769077 400814 0 65191595 2176643
MEM5 100000 500000 100000 100000 100000 46962 0 FIBH 103 103 6279315 7814647 227277 462841832 615171276 381057 98 65218081 2172395
MEM5 100000 500000 100000 100000 100000 47122 0 FIBH 103 103 6274673 7748116 224644 461889190 615567574 376032 0 65249791 2186386
MEM5 100000 500000 100000 100000 100000 47258 0 FIBH 103 103 6239062 7720843 225206 462477084 615560442 384371 0 65243829 2197897
MEM5 100000 500000 100000 100000 100000 47022 0 FIBH 103 103 5856139 7326628 220163 461741952 615651849 405469 0 65256230 2188176
MEM5 100000 500000 100000 100000 100000 46737 0 FIBH 103 103 5868594 7361215 219629 460834128 615037447 380627 0 65207475 2194704
MEM6 100000 500000 999998 147419 147419 0 4281482 1LVBQ 87 87 4170345 5778601 384726 346259293 637161650 366065 6145 83758754 441103
MEM6 100000 500000 999998 147185 147185 0 4477120 1LVBQ 88 88 4263747 5862383 394988 352613467 645542813 357119 5459 84480313 439736
MEM6 100000 500000 999998 147071 147071 0 4192776 1LVBQ 81 81 4497185 6096567 383685 341349161 632521353 356903 195 83305464 435020
MEM6 100000 500000 999998 146806 146806 0 4183086 1LVBQ 81 81 4481299 6069777 384157 341197830 631583533 356566 196 83193728 434359
MEM6 100000 500000 999998 147117 147117 0 4125678 1LVBQ 81 81 4466609 6063568 384047 340908806 629522320 360531 195 83038654 434917
MEM6 100000 500000 999998 147264 147264 0 4471398 1LVBQ 82 82 4594791 6185707 384081 344669709 645404408 360280 195 84469297 434523
MEM6 100000 500000 999998 147041 147041 0 4534893 1LVBQ 82 82 4628213 6218580 382140 345372010 647803172 361373 196 84656662 433693
MEM6 100000 500000 999998 147052 147052 0 3929175 1LVBQ 80 80 4395938 5992900 388538 335986659 620527211 359980 195 82229800 433209
MEM6 100000 500000 999998 147278 147278 0 4204019 1LVBQ 81 81 4519343 6125468 383086 340355680 633324384 361002 0 83391695 435480
MEM6 100000 500000 999998 147060 147060 0 4113359 1LVBQ 81 81 4479962 6084737 393372 342000052 628889022 359465 0 82978492 434077
MEM6 100000 500000 999998 147250 147250 0 2352535 2LVBQ 64 64 3024011 2904953 93988 280039808 703199476 124005 0 102551085 407560
MEM6 100000 500000 999998 147175 147175 0 2350230 2LVBQ 64 64 3016351 2913677 92976 279336700 702779132 124368 0 102489868 408344
MEM6 100000 500000 999998 147107 147107 0 2348212 2LVBQ 65 65 3018031 2909083 106109 282852946 702104894 123330 0 102387451 406754
MEM6 100000 500000 999998 146768 146768 0 2358693 2LVBQ 63 63 3000365 2903077 92519 275743537 703240655 123610 0 102558787 405899
MEM6 100000 500000 999998 147267 147267 0 2364428 2LVBQ 64 64 3015920 2900716 93225 279527126 705100254 124325 0 102825086 408592
MEM6 100000 500000 999998 146993 146993 0 2369426 2LVBQ 64 64 3011949 2906210 105555 278981545 705126149 121897 0 102830363 410002
MEM6 100000 500000 999998 147043 147043 0 2380281 2LVBQ 64 64 3013298 2907231 93171 276884541 707124843 123324 0 103123482 406821
MEM6 100000 500000 999998 147184 147184 0 2357050 2LVBQ 63 63 3007289 2897965 91540 274125942 703601951 124418 0 102598116 408011
MEM6 100000 500000 999998 147071 147071 0 2352495 2LVBQ 65 65 3004112 2896966 93755 281848557 702662738 123982 0 102465269 407905
MEM6 100000 500000 999998 147273 147273 0 2353874 2LVBQ 64 64 3019131 2916448 93514 276284724 703130919 122855 0 102529537 409645
MEM6 100000 500000 999998 146952 146952 0 38782 3LVBQ 44 44 1955695 2509019 89823 194046019 448489054 99349 0 59480618 262225
MEM6 100000 500000 999998 147323 147323 0 37755 3LVBQ 44 44 1964708 2518757 90582 195303628 455902261 97669 0 60327150 271875
MEM6 100000 500000 999998 146831 146831 0 38821 3LVBQ 44 44 1962101 2515288 90441 196152695 453885064 96509 0 60103281 268450
MEM6 100000 500000 999998 146953 146953 0 37921 3LVBQ 46 46 1995193 2567290 93200 201624109 467663921 98442 0 62033508 287598
MEM6 100000 500000 999998 147147 147147 0 38818 3LVBQ 44 44 1959696 2495572 89675 195750726 448528864 97150 0 59497125 261286
MEM6 100000 500000 999998 147121 147121 0 38962 3LVBQ 44 44 1934320 2496875 94486 192619200 426707642 97387 0 56751935 249656
MEM6 100000 500000 999998 147001 147001 0 37367 3LVBQ 45 45 1963048 2515318 90569 196489031 453943973 96520 0 60112090 268322
MEM6 100000 500000 999998 147152 147152 0 39361 3LVBQ 44 44 1966612 2527038 89363 196111000 450273343 98093 0 59710311 262446
MEM6 100000 500000 999998 147232 147232 0 38499 3LVBQ 47 47 1989539 2538300 93306 205492081 468785617 95857 0 62178253 285127
MEM6 100000 500000 999998 147129 147129 0 37906 3LVBQ 46 46 1987188 2548836 96457 202335098 468328709 93444 0 62117104 284389
MEM6 100000 500000 999998 147349 147349 0 80519 4LVBQ 49 49 1981533 2508854 89045 215496231 527100365 91149 0 68144181 309031
MEM6 100000 500000 999998 147000 147000 0 81012 4LVBQ 51 51 1980066 2504695 94227 222650599 529093370 92019 0 68311418 308789
MEM6 100000 500000 999998 147026 147026 0 81482 4LVBQ 51 51 1966781 2497972 100247 223440250 522348218 91102 0 67515682 313356
MEM6 100000 500000 999998 147198 147198 0 81457 4LVBQ 50 50 1978668 2514532 89050 219605548 528034427 91135 0 68246027 308311
MEM6 100000 500000 999998 147335 147335 0 80512 4LVBQ 52 52 2026088 2552356 93677 225725565 545796027 91049 0 70533947 337451
MEM6 100000 500000 999998 147408 147408 0 80735 4LVBQ 51 51 1986287 2527037 90457 222952617 530087939 91714 0 68439384 337642
MEM6 100000 500000 999998 146921 146921 0 80419 4LVBQ 51 51 1975717 2486986 92662 223850355 532443655 90670 0 68626861 313144
MEM6 100000 500000 999998 147096 147096 0 81146 4LVBQ 51 51 1986923 2494227 89308 221877863 534648312 91327 0 68916068 313582
MEM6 100000 500000 999998 146903 146903 0 82107 4LVBQ 50 50 1984180 2514985 89715 218232943 526503988 91290 0 68074076 308217
MEM6 100000 500000 999998 147127 147127 0 81361 4LVBQ 53 53 2021007 2541329 99339 230567967 546147990 93529 0 70560985 328884
MEM6 100000 500000 999998 146968 146968 0 132237 5LVBQ 58 58 2028006 2567270 91589 252508900 628540318 93639 0 79738787 373660
MEM6 100000 500000 999998 147292 147292 0 132546 5LVBQ 57 57 1980243 2497552 88983 249773293 619220378 94737 0 78320779 396049
MEM6 100000 500000 999998 147188 147188 0 131586 5LVBQ 58 58 1959285 2501409 102578 250625689 605305172 95085 0 76637378 365293
MEM6 100000 500000 999998 147040 147040 0 133186 5LVBQ 56 56 1953807 2518021 87397 243344606 604934589 93053 0 76551110 380090
MEM6 100000 500000 999998 147130 147130 0 133404 5LVBQ 56 56 1962830 2517795 89590 244139822 606430462 91243 0 76839829 372626
MEM6 100000 500000 999998 147011 147011 0 132249 5LVBQ 59 59 2014389 2553904 95562 258149892 630520956 93612 0 79966883 380311
MEM6 100000 500000 999998 146926 146926 0 132428 5LVBQ 56 56 1958333 2508514 89910 242681984 604605642 91431 0 76559400 364853
MEM6 100000 500000 999998 146906 146906 0 132767 5LVBQ 58 58 2022222 2550473 92442 250356332 630220641 92732 0 79933719 379426
MEM6 100000 500000 999998 147414 147414 0 133284 5LVBQ 57 57 1975609 2530424 88873 245891751 609149454 92525 0 77219271 374516
MEM6 100000 500000 999998 147294 147294 0 132837 5LVBQ 57 57 1975005 2518659 91701 248190071 613324016 91919 0 77687019 364265
MEM6 100000 500000 999998 147266 147266 0 133597 6LVBQ 59 59 2021769 2534768 94993 256365326 635419683 92678 0 80232384 377950
MEM6 100000 500000 999998 147020 147020 0 133952 6LVBQ 57 57 1974642 2498782 89167 247410755 623478135 92813 0 78537959 370819
MEM6 100000 500000 999998 147171 147171 0 133739 6LVBQ 56 56 1949575 2485061 94342 244990606 609658395 90104 0 76817307 366712
MEM6 100000 500000 999998 147049 147049 0 133402 6LVBQ 56 56 1957839 2507980 88992 243773940 610097007 90628 0 76912201 366917
MEM6 100000 500000 999998 147117 147117 0 133845 6LVBQ 56 56 1948897 2488331 90353 245518404 609922221 87696 0 76870915 377319
MEM6 100000 500000 999998 147150 147150 0 134300 6LVBQ 59 59 2021736 2539933 106031 255719072 633921775 97064 0 80071671 375237
MEM6 100000 500000 999998 146862 146862 0 133945 6LVBQ 58 58 2014590 2550327 93003 253367163 633858959 93919 0 80071870 374510
MEM6 100000 500000 999998 147045 147045 0 133824 6LVBQ 57 57 1972194 2502380 89103 247572178 615659283 96726 0 77682317 365620
MEM6 100000 500000 999998 147053 147053 0 133794 6LVBQ 57 57 1981819 2515668 90196 249825001 617051199 95711 0 77862461 365484
MEM6 100000 500000 999998 146821 146821 0 133439 6LVBQ 57 57 1974923 2541268 88276 249465214 614960229 93167 0 77648358 364464
MEM6 100000 500000 999998 147317 100000 47317 4109663 1LVBQDK 51 51 3540394 5193292 194856 218562551 350389786 214534 0 37320847 340134
MEM6 100000 500000 999998 146946 100000 46946 4302498 1LVBQDK 51 51 3560583 5199961 197219 218617347 355602233 223651 0 37693304 339639
MEM6 100000 500000 999998 147073 100000 47073 4099613 1LVBQDK 51 51 3535298 5193176 194410 216824195 349988395 211167 0 37292200 338917
MEM6 100000 500000 999998 147294 100000 47294 4659489 1LVBQDK 52 52 3599252 5238160 195390 222895509 365777543 209104 0 38419815 340298
MEM6 100000 500000 999998 147122 100000 47122 4456295 1LVBQDK 51 51 3575693 5230181 196350 219310777 359999387 214646 0 38007329 339833
MEM6 100000 500000 999998 146851 100000 46851 4098945 1LVBQDK 51 51 3527932 5166360 193821 216386980 349855247 211738 0 37282777 338981
MEM6 100000 500000 999998 146990 100000 46990 4303931 1LVBQDK 52 52 3554043 5195065 232271 221430865 355665765 215372 0 37697850 339465
MEM6 100000 500000 999998 147033 100000 47033 3932374 1LVBQDK 50 50 3510635 5153749 195518 214636370 345283799 216592 0 36956187 339681
MEM6 100000 500000 999998 147113 100000 47113 4548408 1LVBQDK 52 52 3589418 5248955 196465 220677866 362577037 213701 0 38191232 339669
MEM6 100000 500000 999998 147307 100000 47307 3950084 1LVBQDK 51 51 3521533 5175446 194148 215625001 345920284 214796 0 37001472 340002
MEM6 100000 500000 999998 147309 100000 47309 2211432 2LVBQDK 39 39 3084137 3828951 96658 174538488 302705732 116358 0 33490623 352358
MEM6 100000 500000 999998 147433 100000 47433 2241908 2LVBQDK 39 40 3095904 3839650 100068 175950585 303534202 117495 0 33556562 351949
MEM6 100000 500000 999998 147213 100000 47213 2236815 2LVBQDK 39 39 3081531 3819017 101064 174815008 303289783 113283 0 33538160 352490
MEM6 100000 500000 999998 147229 100000 47229 2223175 2LVBQDK 39 39 3084790 3828107 100593 175037038 302960394 112971 0 33511188 352619
MEM6 100000 500000 999998 146903 100000 46903 2251715 2LVBQDK 39 39 3075371 3842781 101357 175408587 303485241 112492 0 33555682 352783
MEM6 100000 500000 999998 147252 100000 47252 2255841 2LVBQDK 39 39 3082715 3824109 97482 175684875 303782718 114469 0 33577416 352534
MEM6 100000 500000 999998 146780 100000 46780 2261310 2LVBQDK 40 40 3073790 3812479 103159 176301128 303652732 110366 0 33570131 352147
MEM6 100000 500000 999998 147146 100000 47146 2245767 2LVBQDK 40 40 3080132 3819176 103761 175664067 303475418 112572 0 33553009 352133
MEM6 100000 500000 999998 147391 100000 47391 2265771 2LVBQDK 39 39 3075868 3824939 98903 175538115 304111005 112043 0 33603154 355673
MEM6 100000 500000 999998 146888 100000 46888 2236174 2LVBQDK 39 39 3078560 3825757 100805 174755682 303086656 112198 0 33524422 352603
MEM6 100000 500000 999998 147207 100013 47194 37895 3LVBQDK 39 39 2824385 3964098 107709 170060221 298491939 120399 0 31003417 289444
MEM6 100000 500000 999998 146952 100011 46941 38785 3LVBQDK 38 38 2798076 3949363 100413 166574509 294549845 126459 0 30857764 281747
MEM6 100000 500000 999998 146930 100009 46921 38305 3LVBQDK 37 37 2787997 3953452 101839 165342549 292546460 126854 0 30784603 271496
MEM6 100000 500000 999998 147345 100006 47339 37778 3LVBQDK 39 39 2871451 4037288 100642 170601807 302581468 128375 0 31144112 301520
MEM6 100000 500000 999998 146960 100010 46950 37958 3LVBQDK 37 37 2736286 3918965 103551 164193559 286316147 125588 0 30559365 278166
MEM6 100000 500000 999998 147143 100015 47128 38505 3LVBQDK 38 38 2824593 3970559 105730 169892037 300127782 122580 0 31060971 292925
MEM6 100000 500000 999998 147000 100012 46988 37559 3LVBQDK 37 37 2747837 3927982 105754 165217856 288218980 124768 0 30630119 280314
MEM6 100000 500000 999998 146908 100004 46904 38254 3LVBQDK 37 37 2752333 3944473 102607 164132168 288473969 120242 0 30636608 278549
MEM6 100000 500000 999998 147084 100012 47072 37771 3LVBQDK 39 39 2851551 4000849 107794 171376510 302311305 128046 0 31135433 297954
MEM6 100000 500000 999998 147116 100010 47106 38257 3LVBQDK 39 39 2848849 4008831 107058 173101868 302420728 129416 0 31139627 302869
MEM6 100000 500000 999998 147240 100004 47236 76889 4LVBQDK 42 42 3051955 4182697 102794 187700415 340722090 127763 0 32671692 379185
MEM6 100000 500000 999998 146987 100001 46986 77044 4LVBQDK 42 42 3066160 4197336 104807 189439294 342826321 124465 0 32735205 384084
MEM6 100000 500000 999998 147017 100000 47017 77083 4LVBQDK 42 42 3035272 4162576 107392 188481258 339551049 126130 0 32626760 374149
MEM6 100000 500000 999998 147026 100004 47022 76863 4LVBQDK 43 43 3053749 4174550 107335 189860628 341982783 128425 0 32709997 374361
MEM6 100000 500000 999998 147213 100001 47212 76579 4LVBQDK 42 42 3040304 4175242 106511 189265253 340214556 126527 0 32652930 371289
MEM6 100000 500000 999998 146963 100000 46963 77305 4LVBQDK 42 42 3006999 4138904 108054 188260418 337319490 128679 0 32546967 378575
MEM6 100000 500000 999998 146816 100003 46813 77557 4LVBQDK 43 43 3034480 4156200 109573 189205750 340952552 121816 0 32671035 370767
MEM6 100000 500000 999998 147152 100001 47151 77352 4LVBQDK 43 43 3063947 4207930 106837 190442345 342541474 125917 0 32723696 391726
MEM6 100000 500000 999998 146919 100001 46918 76969 4LVBQDK 43 43 3058740 4176748 108158 190064899 342341683 121770 0 32719295 382109
MEM6 100000 500000 999998 147059 100000 47059 77356 4LVBQDK 43 43 3056375 4179011 106810 190277197 342776993 130779 0 32735651 381008
MEM6 100000 500000 999998 146889 100000 46889 120580 5LVBQDK 46 46 3179062 4199532 101150 203628586 380541978 124200 0 34251870 434368
MEM6 100000 500000 999998 147161 100000 47161 121674 5LVBQDK 46 46 3144112 4156958 106586 204046680 375478316 125130 0 34078095 438225
MEM6 100000 500000 999998 147413 100000 47413 120787 5LVBQDK 46 46 3189737 4194243 107016 205231679 380505460 122797 0 34261322 426700
MEM6 100000 500000 999998 147113 100000 47113 121403 5LVBQDK 46 46 3145992 4159705 106013 202765231 374830827 123900 0 34052383 430872
MEM6 100000 500000 999998 147328 100000 47328 120907 5LVBQDK 46 46 3207771 4227879 106883 206228323 383202205 120607 0 34351358 430509
MEM6 100000 500000 999998 147100 100000 47100 120902 5LVBQDK 46 46 3194712 4222221 107560 206332802 379025276 121881 0 34185348 446983
MEM6 100000 500000 999998 147084 100000 47084 121058 5LVBQDK 46 46 3210689 4219067 106824 205543693 383053378 123136 0 34341206 430526
MEM6 100000 500000 999998 147122 100000 47122 120705 5LVBQDK 46 46 3199007 4197627 109547 206661088 382794740 119026 0 34333366 428245
MEM6 100000 500000 999998 147034 100000 47034 120661 5LVBQDK 47 47 3205030 4224969 111161 208164487 382148181 122856 0 34298421 450867
MEM6 100000 500000 999998 147270 100000 47270 120347 5LVBQDK 47 47 3207296 4213164 109215 207495623 383491413 120493 0 34357173 445066
MEM6 100000 500000 999998 147017 100000 47017 121643 6LVBQDK 46 46 3147918 4185622 101801 203527478 379729348 128150 0 34357733 441104
MEM6 100000 500000 999998 147219 100000 47219 121205 6LVBQDK 46 46 3181997 4203314 106238 206629033 384036049 123677 0 34516174 433361
MEM6 100000 500000 999998 146965 100000 46965 121898 6LVBQDK 46 46 3190198 4207579 106711 206890540 385139209 124522 0 34550683 438057
MEM6 100000 500000 999998 147107 100000 47107 121926 6LVBQDK 46 46 3154928 4180848 106191 205571095 380753148 122499 0 34397207 436616
MEM6 100000 500000 999998 147021 100000 47021 122015 6LVBQDK 46 46 3196878 4226000 106720 207284678 386366704 124505 0 34593460 436790
MEM6 100000 500000 999998 147319 100000 47319 121923 6LVBQDK 47 47 3165818 4176633 111218 208033176 383099190 123210 0 34485852 431984
MEM6 100000 500000 999998 147256 100000 47256 122626 6LVBQDK 47 47 3205558 4226340 107940 209126828 386661127 121131 0 34595844 458060
MEM6 100000 500000 999998 146987 100000 46987 121965 6LVBQDK 47 47 3213001 4227953 112259 209498830 388060141 122420 0 34646532 442383
MEM6 100000 500000 999998 147204 100000 47204 122869 6LVBQDK 46 46 3200519 4221608 108427 206873735 387253069 120180 0 34628676 440615
MEM6 100000 500000 999998 147231 100000 47231 121856 6LVBQDK 47 47 3178324 4200703 112110 209151483 384283463 121705 0 34508734 458939
MEM6 100000 500000 999998 147240 147240 0 0 BINH 83 83 3401888 3099131 88044 364356229 775209236 101028 0 93955780 1521961
MEM6 100000 500000 999998 147145 147145 0 0 BINH 83 83 3385665 3086718 87983 363954721 774687864 102721 0 93896777 1521587
MEM6 100000 500000 999998 147025 147025 0 0 BINH 83 83 3144922 3073861 87916 362893319 774107357 102352 0 93829926 1521261
MEM6 100000 500000 999998 147171 147171 0 0 BINH 83 83 3144976 3044991 83945 362233095 774740838 103475 0 93902634 1522042
MEM6 100000 500000 999998 146776 146776 0 0 BINH 83 83 3135127 3045427 86843 363947244 772964667 101584 0 93698778 1517278
MEM6 100000 500000 999998 147155 147155 0 0 BINH 83 83 3380669 3068683 85124 363966026 774774730 99805 0 93906389 1523515
MEM6 100000 500000 999998 146979 146979 0 0 BINH 83 83 3375779 3095919 86544 363536532 773762746 99902 0 93791023 1521268
MEM6 100000 500000 999998 147412 147412 0 0 BINH 83 83 3394612 3136138 85632 363710587 776113112 101322 0 94058670 1525867
MEM6 100000 500000 999998 147127 147127 0 0 BINH 83 83 3152461 3049306 87057 362400837 774588401 103557 0 93885011 1519261
MEM6 100000 500000 999998 146855 146855 0 0 BINH 83 83 3147900 3067391 86487 362372113 773108460 99144 0 93717364 1516277
MEM6 100000 500000 999998 100000 100000 47086 0 FIBH 103 103 6263312 7775977 228114 461889425 615331707 370728 0 65224177 2153712
MEM6 100000 500000 999998 100000 100000 47272 0 FIBH 104 104 6337536 7835234 229538 464272332 615760786 401315 0 65265133 2156094
MEM6 100000 500000 999998 100000 100000 47318 0 FIBH 104 104 6595837 8040910 230117 465778205 615987852 369895 0 65281353 2155622
MEM6 100000 500000 999998 100000 100000 46764 0 FIBH 104 104 6371156 7820057 235381 465702577 615355481 408859 0 65229477 2155852
MEM6 100000 500000 999998 100000 100000 46946 0 FIBH 103 103 6425424 7894791 226052 462487635 615377514 375565 0 65232395 2151272
MEM6 100000 500000 999998 100000 100000 47128 0 FIBH 103 103 6458685 7906471 226022 463367418 616005217 399854 0 65280926 2153409
MEM6 100000 500000 999998 100000 100000 47270 0 FIBH 104 104 6408532 7901228 232576 463661904 615392833 369609 0 65237473 2150743
MEM6 100000 500000 999998 100000 100000 47176 0 FIBH 104 104 6601717 8020237 232230 466004049 615891948 390356 0 65266795 2154390
MEM6 100000 500000 999998 100000 100000 46910 0 FIBH 103 103 6179325 7675890 227030 462500353 615349937 382578 0 65231143 2181481
MEM6 100000 500000 999998 100000 100000 47249 0 FIBH 104 104 6448344 7915056 228990 464544540 615543856 388544 0 65247620 2157406
MEM7 100000 500000 9999980 147180 147180 0 45074680 1LVBQ 394 394 19785962 21739721 536917 1382710678 3385997585 415694 98305 388729824 522291
MEM7 100000 500000 9999980 147178 147178 0 40301554 1LVBQ 379 379 18072445 20066201 521393 1321327457 3171194076 403340 98305 369635549 521854
MEM7 100000 500000 9999980 146916 146916 0 45692506 1LVBQ 397 397 20014834 21967894 528323 1395455832 3413312528 414314 98305 391130812 518961
MEM7 100000 500000 9999980 147177 147177 0 46568814 1LVBQ 398 398 20462685 22372307 524917 1403233838 3453223517 405179 98305 394705058 519624
MEM7 100000 500000 9999980 147189 147189 0 42780140 1LVBQ 386 386 19089945 21037141 520756 1349945137 3282761380 416609 98305 379554646 521055
MEM7 100000 500000 9999980 147360 147360 0 41444277 1LVBQ 383 383 18405440 20397874 524461 1338006038 3222954065 404947 98305 374255216 521273
MEM7 100000 500000 9999980 146940 146940 0 41431667 1LVBQ 383 383 18404465 20402861 534761 1337629833 3221632532 404082 98305 374095883 521634
MEM7 100000 500000 9999980 146718 146718 0 42719001 1LVBQ 387 387 18876682 20858443 523340 1352770495 3279142498 402144 98305 379184255 523450
MEM7 100000 500000 9999980 146972 146972 0 43284779 1LVBQ 387 387 19085371 21060008 579964 1351407905 3305072086 407645 98305 381515480 518547
MEM7 100000 500000 9999980 147140 147140 0 45917300 1LVBQ 396 396 20079154 22023378 531968 1392268075 3423844849 403979 98305 392090404 520863
MEM7 100000 500000 9999980 147062 147062 0 20466575 2LVBQ 263 264 10207317 3284923 107656 1114146118 3548398246 140480 0 522303932 469513
MEM7 100000 500000 9999980 147120 147120 0 20438122 2LVBQ 264 264 10194337 3266089 126730 1116060218 3544174435 130627 0 521676132 471239
MEM7 100000 500000 9999980 147168 147168 0 20369986 2LVBQ 261 261 10169356 3275871 106161 1100083442 3533418299 137918 0 520093524 469928
MEM7 100000 500000 9999980 146910 146910 0 20448050 2LVBQ 263 263 10190019 3265746 106741 1108909705 3545078736 133203 0 521810134 471292
MEM7 100000 500000 9999980 147197 147197 0 20466343 2LVBQ 264 264 10204796 3260575 118507 1116219510 3548398364 134660 0 522296526 470103
MEM7 100000 500000 9999980 147194 147194 0 20527648 2LVBQ 276 277 10223729 3276843 107400 1165940978 3557869986 133853 0 523693357 470035
MEM7 100000 500000 9999980 146619 146619 0 20415482 2LVBQ 271 271 10173403 3276314 110188 1145812812 3539581188 134150 0 521005612 468435
MEM7 100000 500000 9999980 147046 147046 0 20481615 2LVBQ 264 264 10238546 3283327 120363 1114089468 3550795245 134603 0 522656209 470367
MEM7 100000 500000 9999980 147323 147323 0 20399320 2LVBQ 262 262 10158815 3251121 105169 1106735852 3538187953 132071 0 520787806 469669
MEM7 100000 500000 9999980 147029 147029 0 20399686 2LVBQ 264 264 10188101 3264614 107551 1116418338 3537787580 133308 0 520734941 469222
MEM7 100000 500000 9999980 147037 147037 0 153254 3LVBQ 46 46 2135880 2546029 87933 200620395 464712136 104807 0 61537163 306832
MEM7 100000 500000 9999980 146852 146852 0 151795 3LVBQ 44 44 2106540 2515771 83706 192957080 444154760 104501 0 58903584 301723
MEM7 100000 500000 9999980 147240 147240 0 152717 3LVBQ 44 44 2115882 2510384 84783 193181352 445511917 104312 0 59097217 300625
MEM7 100000 500000 9999980 147216 147216 0 150140 3LVBQ 44 44 2112322 2502267 84276 192688085 444155375 104662 0 58884059 299770
MEM7 100000 500000 9999980 146834 146834 0 151820 3LVBQ 44 44 2110697 2498551 85825 194562327 445194769 100205 0 59050328 299028
MEM7 100000 500000 9999980 147080 147080 0 151020 3LVBQ 44 44 2102184 2491311 87709 193576653 446762406 99306 0 59208865 299753
MEM7 100000 500000 9999980 147120 147120 0 150335 3LVBQ 44 45 2115732 2515494 85082 195081406 445612651 100118 0 59105137 299050
MEM7 100000 500000 9999980 147161 147161 0 149581 3LVBQ 45 45 2110826 2515280 87011 199110673 448214386 99375 0 59400962 298848
MEM7 100000 500000 9999980 147241 147241 0 151834 3LVBQ 44 44 2100248 2498337 84797 193486163 445309800 99344 0 59034176 304108
MEM7 100000 500000 9999980 147420 147420 0 152027 3LVBQ 48 48 2136360 2560579 96105 210832346 488014537 96933 0 64567143 347186
MEM7 100000 500000 9999980 147209 147209 0 334790 4LVBQ 52 52 1955046 2499167 83967 223847260 549612768 89719 0 70901781 389183
MEM7 100000 500000 9999980 146755 146755 0 334595 4LVBQ 53 53 1975596 2491592 88375 229430553 555950249 93014 0 71783860 385086
MEM7 100000 500000 9999980 147274 147274 0 336067 4LVBQ 52 52 1966692 2484564 85591 226449612 551810052 89778 0 71237347 385536
MEM7 100000 500000 9999980 146924 146924 0 334575 4LVBQ 52 52 1966647 2494659 87976 228077974 550196037 93528 0 70958170 383997
MEM7 100000 500000 9999980 147091 147091 0 333111 4LVBQ 53 53 1992292 2513320 84783 229368406 557162810 97917 0 71902395 385672
MEM7 100000 500000 9999980 147042 147042 0 335879 4LVBQ 52 52 1966784 2501773 85977 228174724 551582603 96550 0 71205548 383420
MEM7 100000 500000 9999980 146771 146771 0 334451 4LVBQ 52 52 1976537 2488040 85093 225176703 551589588 98591 0 71203617 384420
MEM7 100000 500000 9999980 147102 147102 0 334198 4LVBQ 52 52 1979198 2503977 86352 224052371 552043163 98925 0 71197002 385192
MEM7 100000 500000 9999980 146862 146862 0 334561 4LVBQ 51 51 1969707 2486035 84775 222950063 548415619 97859 0 70778105 385737
MEM7 100000 500000 9999980 147083 147083 0 333423 4LVBQ 52 52 1977024 2495127 84130 223667737 556477230 97376 0 71794327 386704
MEM7 100000 500000 9999980 147140 147140 0 512866 5LVBQ 59 59 1946449 2477720 86531 256062478 649688945 96083 0 82281412 434661
MEM7 100000 500000 9999980 147200 147200 0 512174 5LVBQ 59 59 1943021 2468104 85409 255484438 650054209 95893 0 82323305 435026
MEM7 100000 500000 9999980 147125 147125 0 512909 5LVBQ 59 59 1950962 2493053 88295 257460829 650539544 97120 0 82390366 436244
MEM7 100000 500000 9999980 147230 147230 0 515128 5LVBQ 59 59 1951347 2498837 85271 256494562 653565978 96528 0 82820377 437104
MEM7 100000 500000 9999980 147117 147117 0 515113 5LVBQ 59 59 1950128 2488417 85383 257558714 651720270 95928 0 82576991 435839
MEM7 100000 500000 9999980 147168 147168 0 512578 5LVBQ 59 59 1957864 2497668 82933 254666088 650411246 95930 0 82368473 435569
MEM7 100000 500000 9999980 147348 147348 0 512738 5LVBQ 59 59 1958969 2502707 84196 257010802 652840353 96905 0 82710411 436732
MEM7 100000 500000 9999980 146984 146984 0 515973 5LVBQ 59 59 1950857 2488959 84467 256392520 651341758 95218 0 82533261 433990
MEM7 100000 500000 9999980 147106 147106 0 514616 5LVBQ 60 60 1949774 2481194 83994 257988975 651487949 92670 0 82543768 436558
MEM7 100000 500000 9999980 147454 147454 0 514594 5LVBQ 63 63 1953240 2493247 110781 270482758 651716184 97375 0 82551433 435538
MEM7 100000 500000 9999980 147061 147061 0 681313 6LVBQ 69 69 1961571 2506070 87648 298061952 777333089 91586 0 97254350 497450
MEM7 100000 500000 9999980 147256 147256 0 681078 6LVBQ 69 69 1952330 2490866 87425 298971230 776866881 92632 0 97112335 499355
MEM7 100000 500000 9999980 147191 147191 0 680889 6LVBQ 69 69 1946128 2466069 86830 298591670 772864911 91929 0 96633064 499168
